Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk INT340   SEN3 TCPU_P iwlwif acpitz   SEN2
11:01:33   0.0   0.0   0.0 100.0   0.0    1    254    354    0    0    0   5.29    0.00   1.47   0.24   3.58  58.05  58.00  20.00  46.05  58.00  70.00  48.05   0.00
11:01:34   0.0   0.0   0.0 100.0   0.0    1    217    131    0    0    0   3.19    0.00   0.92   0.11   2.16  58.05  58.00  20.00  46.05  58.00  70.00  48.05   0.00
11:01:35   0.0   0.0   0.2  99.8   0.0    2    400    203    5    3    3   3.47    0.00   1.01   0.21   2.25  57.05  57.00  20.00  46.05  57.00  70.00  48.05   0.00
11:01:36  13.5   0.0   3.0  83.5   0.0    2 111301  19187   63    0    1  75.26    0.00  22.01  16.28  36.98  65.05  65.00  20.00  46.05  65.00  63.00  48.05   0.00
11:01:37  20.0   0.0   3.0  77.0   0.0    2  59420  11164    0    0    0  75.00    0.00  22.55  17.17  35.28  65.05  65.00  20.00  46.05  65.00  63.00  48.05   0.00
11:01:38   9.8   0.0   3.6  86.6   0.0    5   8800   1784    0    0    0  67.33    0.00  20.27  15.08  31.97  69.05  69.00  20.00  46.05  69.00  63.00  48.05   0.00
11:01:39   2.4   0.0   3.9  93.7   0.0    2   4118   1087    0    0    0  48.32    0.00  14.37   9.24  24.71  61.05  61.00  20.00  46.05  61.00  69.00  48.05   0.00
11:01:40  10.5   0.0   3.0  86.5   0.0    2   7317   1629    0    0    0  56.23    0.00  16.85  11.66  27.73  71.05  71.00  20.00  46.05  70.00  69.00  48.05   0.00
11:01:41  13.3   0.0   2.9  83.7   0.0    2   7147   1836    0    0    0  65.24    0.00  19.45  14.05  31.74  64.05  64.00  20.00  46.05  64.00  64.00  48.05   0.00
11:01:42   2.0   0.0   3.5  94.5   0.0    2   2483    930    0    0    0  40.01    0.00  11.90   6.78  21.33  59.05  59.00  20.00  46.05  59.00  64.00  48.05   0.00
11:01:43   9.2   0.0   3.3  87.5   0.0    6   7461   1587    0    0    0  65.26    0.00  19.69  14.52  31.05  69.05  69.00  20.00  46.05  69.00  64.00  48.05   0.00
11:01:44   2.3   0.0   3.8  93.9   0.0    2   2813    940    0    0    0  46.16    0.00  13.78   8.67  23.71  64.05  64.00  20.00  46.05  64.00  64.00  48.05   0.00
11:01:45   4.4   0.0   3.8  91.8   0.0    5   5023   1285    0    0    0  58.09    0.00  17.40  12.28  28.42  72.05  72.00  20.00  46.05  72.00  64.00  48.05   0.00
11:01:46  14.8   0.0   3.2  82.0   0.0    2   7895   2075    0    0    0  70.91    0.00  21.28  15.87  33.76  62.05  62.00  20.00  46.05  62.00  68.00  48.05   0.00
11:01:47   2.8   0.0   3.8  93.4   0.0    2   2326   1074    0    0    0  51.79    0.00  15.49  10.36  25.95  76.05  76.00  20.00  46.05  76.00  68.00  48.05   0.00
11:01:48  18.9   0.0   3.1  78.0   0.0    2   8148   2545    0    0    0  76.12    0.00  22.68  17.27  36.17  74.05  74.00  20.00  46.05  74.00  68.00  48.05   0.00
11:01:49   4.7   0.0   3.8  91.5   0.0    2   2924   1019    0    0    0  57.37    0.00  16.75  11.57  29.06  62.05  62.00  20.00  46.05  62.00  71.00  48.05   0.00
11:01:50   3.1   0.0   3.9  93.0   0.0    2   2261   1027    0    0    0  43.78    0.00  12.43   7.26  24.09  58.05  58.00  20.00  46.05  58.00  71.00  48.05   0.00
11:01:51   8.7   0.0   3.5  87.7   0.0    2   4937   1478    0    0    0  56.65    0.00  16.42  11.11  29.12  65.05  65.00  20.00  46.05  65.00  63.00  48.05   0.00
11:01:52   1.3   0.0   3.8  94.9   0.0    2    828    839    0    0    0  44.54    0.00  13.25   8.23  23.06  74.05  74.00  20.00  46.05  74.00  63.00  48.05   0.00
11:01:53   6.9   0.0   3.0  90.1   0.0    2   5142   1253    0    0    0  55.18    0.00  16.31  10.81  28.07  62.05  62.00  20.00  46.05  62.00  64.00  48.05   0.00
