Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk   SEN2   SEN3 TCPU_P iwlwif acpitz INT340
11:41:48   4.2   0.0   0.0  95.8   0.0    2    569    688    0    0    0  35.45    0.00  10.36   5.36  19.74  56.05  56.00  41.05  40.05  56.00  34.00  56.00  20.00
11:41:49   4.2   0.0   0.0  95.7   0.0    2    706    777    0    0    0  35.61    0.00  10.37   5.37  19.88  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:50   4.2   0.0   0.1  95.8   0.0    2    708    837    0    0    1  37.12    0.00  10.42   5.55  21.16  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:51   4.4   0.0   0.0  95.6   0.0    2   1235   1029    0    0    0  37.44    0.00  10.45   5.58  21.41  56.05  56.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:52   4.2   0.0   0.0  95.8   0.0    2    555    689    0    0    0  36.28    0.00  10.14   5.28  20.87  55.05  55.00  41.05  40.05  55.00  35.00  56.00  20.00
11:41:53   4.2   0.0   0.0  95.8   0.0    2    615    712    0    0    0  35.07    0.00  10.16   5.33  19.58  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:54   4.2   0.0   0.0  95.8   0.0    2    566    712    0    0    0  34.48    0.00  10.17   5.36  18.96  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:55   4.2   0.0   0.0  95.8   0.0    2    650    717    0    0    0  35.46    0.00  10.36   5.35  19.75  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:56   4.2   0.0   0.0  95.8   0.0    2    526    679    0    0    0  34.27    0.00  10.10   5.30  18.87  55.05  55.00  41.05  40.05  56.00  34.00  56.00  20.00
11:41:57   4.2   0.0   0.0  95.8   0.0    2    592    716    0    0    0  34.42    0.00  10.18   5.36  18.87  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:58   4.2   0.0   0.0  95.8   0.0    2    568    753    0    0    1  34.32    0.00  10.13   5.32  18.87  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:41:59   4.2   0.0   0.0  95.8   0.0    2    662    741    0    0    0  35.29    0.00  10.30   5.30  19.69  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:00   4.2   0.0   0.0  95.8   0.0    3    591    707    0    0    0  34.53    0.00  10.20   5.38  18.94  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:01   4.2   0.0   0.0  95.8   0.0    2    587    706    0    0    0  34.29    0.00  10.12   5.30  18.87  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:02   4.2   0.0   0.0  95.8   0.0    2    528    707    0    0    0  34.32    0.00  10.12   5.31  18.88  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:03   4.2   0.0   0.0  95.8   0.0    2    650    732    0    0    0  34.29    0.00  10.12   5.31  18.87  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:04   4.2   0.0   0.0  95.8   0.0    2    540    688    0    0    0  35.45    0.00  10.36   5.36  19.72  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:05   4.2   0.0   0.0  95.8   0.0    2    582    701    0    0    0  34.42    0.00  10.18   5.37  18.86  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:06   4.2   0.0   0.0  95.8   0.0    2    545    716    0    0    0  34.46    0.00  10.20   5.39  18.87  58.05  58.00  41.05  40.05  56.00  34.00  56.00  20.00
11:42:07   4.2   0.0   0.0  95.8   0.0    2    666    722    0    0    0  34.46    0.00  10.20   5.39  18.87  58.05  58.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:08   4.2   0.0   0.0  95.8   0.0    2    542    682    0    0    0  34.41    0.00  10.18   5.37  18.86  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:09   4.2   0.0   0.0  95.8   0.0    2    612    722    0    0    0  34.40    0.00  10.17   5.36  18.87  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:10   4.2   0.0   0.0  95.8   0.0    2    602    721    0    0    0  34.55    0.00  10.22   5.41  18.91  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:11   4.2   0.0   0.0  95.8   0.0    2    635    730    0    0    0  34.37    0.00  10.16   5.35  18.87  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:12   4.2   0.0   0.0  95.8   0.0    2    573    692    0    0    0  35.38    0.00  10.35   5.36  19.68  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:13   4.2   0.0   0.0  95.8   0.0    2    600    716    0    0    0  34.44    0.00  10.19   5.40  18.86  56.05  56.00  41.05  40.05  56.00  34.00  56.00  20.00
11:42:14   4.2   0.0   0.0  95.8   0.0    2    543    720    0    0    0  35.41    0.00  10.36   5.38  19.67  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:15   4.3   0.0   0.1  95.6   0.0    2   1222   1081    0    0    0  35.40    0.00  10.41   5.59  19.40  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:16   4.2   0.0   0.0  95.8   0.0    2    524    668    0    0    0  34.23    0.00  10.10   5.31  18.82  54.05  54.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:17   4.2   0.0   0.0  95.8   0.0    2    597    724    0    0    0  34.28    0.00  10.12   5.32  18.85  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:18   4.2   0.0   0.0  95.8   0.0    2    569    700    0    0    0  34.19    0.00  10.08   5.27  18.83  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:19   4.2   0.0   0.0  95.8   0.0    2    674    733    0    0    0  34.20    0.00  10.08   5.29  18.84  54.05  54.00  41.05  40.05  54.00  34.00  55.00  20.00
11:42:20   4.2   0.0   0.0  95.7   0.0    2    546    687    0    0    0  35.31    0.00  10.31   5.32  19.68  54.05  54.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:21   4.2   0.0   0.0  95.8   0.0    2    586    713    0    0    0  34.31    0.00  10.14   5.34  18.83  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:22   4.2   0.0   0.0  95.8   0.0    2    701    855    0    0    0  36.95    0.00  10.49   5.61  20.84  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:23   4.2   0.0   0.0  95.8   0.0    2    652    744    0    0    0  36.15    0.00  10.14   5.27  20.74  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:24   4.2   0.0   0.0  95.8   0.0    2    554    683    0    0    0  36.26    0.00  10.19   5.33  20.75  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:25   4.2   0.0   0.0  95.8   0.0    2    596    713    0    0    0  36.38    0.00  10.33   5.30  20.75  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:26   4.2   0.0   0.0  95.8   0.0    2    534    699    0    0    0  34.36    0.00  10.10   5.29  18.97  54.05  54.00  41.05  40.05  54.00  34.00  56.00  20.00
11:42:27   4.2   0.0   0.0  95.8   0.0    2    637    731    0    0    0  34.20    0.00  10.08   5.27  18.84  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:28   4.2   0.0   0.0  95.8   0.0    2    536    664    0    0    0  34.21    0.00  10.10   5.29  18.82  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:29   4.2   0.0   0.0  95.8   0.0    2    604    722    0    0    0  35.31    0.00  10.30   5.30  19.70  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:30   4.2   0.0   0.0  95.8   0.0    2    547    702    0    0    0  34.14    0.00  10.06   5.26  18.82  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:31   4.2   0.0   0.0  95.8   0.0    2    627    713    0    0    0  34.18    0.00  10.07   5.26  18.84  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:32   4.2   0.0   0.0  95.8   0.0    2    530    685    0    0    0  34.20    0.00  10.09   5.29  18.83  55.05  55.00  41.05  40.05  56.00  34.00  56.00  20.00
11:42:33   4.2   0.0   0.0  95.8   0.0    2    609    711    0    0    0  34.20    0.00  10.09   5.28  18.83  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:34   4.2   0.0   0.0  95.8   0.0    2    530    710    0    0    0  34.18    0.00  10.08   5.27  18.82  55.05  55.00  41.05  40.05  55.00  34.00  56.00  20.00
11:42:35   4.2   0.0   0.0  95.8   0.0    2    641    726    0    0    0  35.19    0.00  10.25   5.25  19.68  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:36   4.2   0.0   0.0  95.8   0.0    2    544    686    0    0    0  34.18    0.00  10.09   5.28  18.81  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:37   4.2   0.0   0.0  95.8   0.0    2    610    696    0    0    0  34.21    0.00  10.09   5.30  18.82  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:38   4.2   0.0   0.0  95.8   0.0    2    572    730    0    0    0  34.30    0.00  10.13   5.33  18.85  55.05  54.00  41.05  40.05  54.00  34.00  55.00  20.00
11:42:39   4.2   0.0   0.0  95.8   0.0    2    639    718    0    0    0  34.15    0.00  10.07   5.28  18.79  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:40   4.2   0.0   0.0  95.8   0.0    2    536    678    0    0    0  34.17    0.00  10.08   5.29  18.81  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:41   4.2   0.0   0.0  95.8   0.0    2    580    699    0    0    0  34.15    0.00  10.07   5.28  18.80  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:42   4.2   0.0   0.0  95.8   0.0    2    546    716    0    0    0  34.16    0.00  10.07   5.28  18.81  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:43   4.2   0.0   0.0  95.8   0.0    2    638    726    0    0    0  34.20    0.00  10.09   5.30  18.81  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:44   4.2   0.0   0.0  95.8   0.0    2    542    632    0    0    0  35.24    0.00  10.29   5.31  19.63  58.05  58.00  40.05  40.05  58.00  34.00  55.00  20.00
11:42:45   4.4   0.0   0.0  95.6   0.0    2   1206   1008    0    0    0  35.20    0.00  10.33   5.53  19.34  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:42:46   4.2   0.0   0.0  95.8   0.0    2    530    714    0    0    0  34.12    0.00  10.05   5.26  18.81  55.05  55.00  40.05  40.05  55.00  34.00  56.00  20.00
11:42:47   4.2   0.0   0.0  95.8   0.0    2    647    742    0    0    0  34.11    0.00  10.04   5.26  18.81  55.05  55.00  40.05  40.05  55.00  34.00  56.00  20.00
11:42:48   4.2   0.0   0.0  95.8   0.0    2    729    875    0    0    0  36.87    0.00  10.40   5.53  20.94  55.05  55.00  40.05  40.05  55.00  34.00  56.00  20.00
11:42:49   4.2   0.0   0.0  95.8   0.0    2    618    733    0    0    0  36.23    0.00  10.17   5.31  20.74  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:42:50   4.2   0.0   0.1  95.7   0.0    2    560    695    0    0    0  37.11    0.00  10.29   5.23  21.59  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:51   4.2   0.0   0.0  95.8   0.0    2    630    708    0    0    0  35.04    0.00  10.09   5.27  19.69  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:52   4.2   0.0   0.0  95.8   0.0    2    570    688    0    0    0  34.22    0.00  10.04   5.25  18.93  55.05  55.00  41.05  40.05  54.00  34.00  55.00  20.00
11:42:53   4.2   0.0   0.0  95.8   0.0    2    596    716    0    0    0  34.18    0.00  10.09   5.28  18.81  54.05  54.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:54   4.2   0.0   0.0  95.8   0.0    2    596    751    0    0    0  34.19    0.00  10.08   5.27  18.84  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:55   4.2   0.0   0.0  95.8   0.0    2    639    735    0    0    0  34.16    0.00  10.05   5.26  18.85  54.05  54.00  41.05  40.05  54.00  34.00  55.00  20.00
11:42:56   4.2   0.0   0.0  95.8   0.0    2    528    682    0    0    0  34.21    0.00  10.11   5.30  18.80  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:57   4.2   0.0   0.0  95.8   0.0    2    601    711    0    0    0  34.16    0.00  10.08   5.28  18.80  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:58   4.3   0.0   0.0  95.7   0.0    2    598    714    0    0    0  34.32    0.00  10.13   5.32  18.87  54.05  54.00  41.05  40.05  55.00  34.00  55.00  20.00
11:42:59   4.2   0.0   0.0  95.8   0.0    2    647    705    0    0    0  35.20    0.00  10.26   5.25  19.69  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:43:00   4.2   0.0   0.0  95.8   0.0    2    579    679    0    0    0  34.26    0.00  10.11   5.30  18.85  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:01   4.2   0.0   0.0  95.8   0.0    2    576    698    0    0    0  34.18    0.00  10.08   5.28  18.82  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:02   4.2   0.0   0.0  95.8   0.0    2    556    712    0    0    0  35.14    0.00  10.25   5.26  19.63  55.05  55.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:03   4.2   0.0   0.0  95.8   0.0    2    643    716    0    0    0  34.17    0.00  10.07   5.27  18.83  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:04   4.2   0.0   0.0  95.8   0.0    2    536    669    0    0    0  34.11    0.00  10.06   5.25  18.80  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:05   4.2   0.0   0.0  95.8   0.0    2    588    693    0    0    0  35.16    0.00  10.25   5.25  19.66  54.05  54.00  41.05  40.05  54.00  34.00  55.00  20.00
11:43:06   4.2   0.0   0.0  95.8   0.0    2    553    694    0    0    0  34.19    0.00  10.10   5.29  18.80  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:43:07   4.2   0.0   0.0  95.8   0.0    2    636    713    0    0    0  34.22    0.00  10.11   5.30  18.80  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:43:08   4.2   0.0   0.0  95.8   0.0    2    565    673    0    0    0  34.16    0.00  10.07   5.28  18.81  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:43:09   4.2   0.0   0.0  95.8   0.0    2    600    685    0    0    0  34.13    0.00  10.06   5.26  18.80  55.05  55.00  41.05  40.05  55.00  34.00  55.00  20.00
11:43:10   4.2   0.0   0.0  95.8   0.0    2    594    711    0    0    0  34.33    0.00  10.14   5.33  18.86  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:11   4.2   0.0   0.0  95.8   0.0    2    630    706    0    0    0  34.13    0.00  10.07   5.26  18.80  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:12   4.2   0.0   0.1  95.7   0.0    3    578    691    0    0    0  34.23    0.00  10.10   5.31  18.83  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:13   4.2   0.0   0.0  95.8   0.0    2    599    687    0    0    0  34.15    0.00  10.07   5.28  18.80  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:14   4.2   0.0   0.0  95.8   0.0    2    541    692    0    0    0  35.14    0.00  10.24   5.26  19.63  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:15   4.2   0.0   0.0  95.8   0.0    2    622    697    0    0    0  34.10    0.00  10.05   5.26  18.79  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:16   4.2   0.0   0.0  95.8   0.0    2    516    660    0    0    0  34.09    0.00  10.05   5.26  18.78  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:17   4.2   0.0   0.0  95.8   0.0    2    586    700    0    0    0  34.23    0.00  10.11   5.32  18.80  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:18   4.2   0.0   0.0  95.8   0.0    2    570    682    0    0    0  34.16    0.00  10.07   5.28  18.80  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:19   4.2   0.0   0.0  95.8   0.0    2    632    700    0    0    0  34.14    0.00  10.06   5.28  18.80  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:20   4.2   0.0   0.0  95.8   0.0    2    537    615    0    0    0  35.15    0.00  10.28   5.30  19.57  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:21   4.2   0.0   0.0  95.8   0.0    2    580    678    0    0    0  34.32    0.00  10.15   5.37  18.80  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:22   4.3   0.0   0.1  95.5   0.0    2   1263   1133    0    0    0  37.82    0.00  10.66   5.79  21.37  54.05  54.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:23   4.2   0.0   0.0  95.8   0.0    2    644    726    0    0    0  36.05    0.00  10.11   5.26  20.68  54.05  54.00  40.05  40.05  55.00  34.00  56.00  20.00
11:43:24   4.2   0.0   0.1  95.8   0.0    2    552    667    0    0    0  36.13    0.00  10.14   5.29  20.69  55.05  55.00  40.05  40.05  55.00  34.00  56.00  20.00
11:43:25   4.2   0.0   0.0  95.8   0.0    2    586    689    0    0    0  35.08    0.00  10.09   5.27  19.72  55.05  55.00  40.05  40.05  55.00  34.00  56.00  20.00
11:43:26   4.2   0.0   0.0  95.8   0.0    2    532    684    0    0    0  34.21    0.00  10.06   5.26  18.89  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:27   4.2   0.0   0.0  95.7   0.1    2    649    732    0    0    0  35.27    0.00  10.27   5.26  19.74  54.05  54.00  40.05  40.05  56.00  34.00  55.00  20.00
11:43:28   4.2   0.0   0.0  95.8   0.0    2    550    548    0    0    0  34.03    0.00  10.04   5.24  18.75  55.05  55.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:29   4.2   0.0   0.0  95.8   0.0    2    598    682    0    0    0  35.11    0.00  10.25   5.26  19.60  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:30   4.2   0.0   0.0  95.8   0.0    2    552    712    0    0    0  34.19    0.00  10.09   5.29  18.81  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:31   4.2   0.0   0.0  95.8   0.0    2    634    711    0    0    0  34.12    0.00  10.06   5.26  18.79  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:32   4.2   0.0   0.0  95.8   0.0    2    538    687    0    0    0  34.07    0.00  10.04   5.25  18.78  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:33   4.2   0.0   0.0  95.8   0.0    2    612    699    0    0    0  34.23    0.00  10.11   5.30  18.82  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:34   4.2   0.0   0.0  95.8   0.0    2    550    701    0    0    0  34.25    0.00  10.12   5.32  18.80  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:35   4.2   0.0   0.0  95.7   0.0    2    637    724    0    0    0  35.15    0.00  10.26   5.26  19.63  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:36   4.2   0.0   0.0  95.8   0.0    2    536    669    0    0    0  34.07    0.00  10.05   5.25  18.77  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:37   4.2   0.0   0.0  95.8   0.0    2    601    705    0    0    0  34.17    0.00  10.07   5.28  18.82  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:38   4.2   0.0   0.0  95.8   0.0    2    584    706    0    0    0  34.17    0.00  10.08   5.29  18.80  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:39   4.2   0.0   0.0  95.8   0.0    2    638    704    0    0    0  34.16    0.00  10.08   5.29  18.79  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:40   4.2   0.0   0.0  95.8   0.0    2    526    674    0    0    0  34.09    0.00  10.06   5.27  18.76  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:41   4.2   0.0   0.0  95.8   0.0    2    584    704    0    0    0  34.20    0.00  10.11   5.31  18.78  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:42   4.2   0.0   0.0  95.8   0.0    2    558    696    0    0    0  34.11    0.00  10.06   5.26  18.79  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:43   4.2   0.0   0.0  95.8   0.0    2    636    696    0    0    0  34.16    0.00  10.09   5.30  18.77  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:44   4.2   0.0   0.0  95.8   0.0    2    532    670    0    0    0  35.10    0.00  10.24   5.27  19.59  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:45   4.2   0.0   0.0  95.8   0.0    2    580    716    0    0    0  34.13    0.00  10.08   5.30  18.75  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:46   4.2   0.0   0.0  95.7   0.0    2    539    719    0    0    0  35.17    0.00  10.26   5.29  19.62  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:47   4.2   0.0   0.0  95.8   0.0    2    806    870    0    0    0  36.63    0.00  10.40   5.53  20.70  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:48   4.2   0.0   0.0  95.8   0.0    2    563    617    0    0    0  36.09    0.00  10.15   5.30  20.64  55.05  55.00  40.05  40.05  54.00  34.00  55.00  20.00
11:43:49   4.2   0.0   0.0  95.8   0.0    2    592    706    0    0    0  36.20    0.00  10.18   5.32  20.71  55.05  55.00  40.05  40.05  55.00  34.00  55.00  20.00
11:43:50   4.2   0.0   0.0  95.8   0.0    2    550    704    0    0    0  36.36    0.00  10.34   5.32  20.69  54.05  54.00  40.05  40.05  54.00  34.00  55.00  20.00
