benchmark,duration_ns,uptime_ns,vm_start_unix_ms
scala-stm-bench7,11792797094,3998118988842,1684632177039
scala-stm-bench7,6475221073,4010681440167,1684632177039
scala-stm-bench7,6291350975,4017184116241,1684632177039
scala-stm-bench7,5802212249,4023567743610,1684632177039
scala-stm-bench7,6268499768,4029408223822,1684632177039
scala-stm-bench7,4913510976,4035745563157,1684632177039
scala-stm-bench7,5162156488,4040686059240,1684632177039
scala-stm-bench7,5030252673,4045910245194,1684632177039
scala-stm-bench7,4746027370,4050969076025,1684632177039
scala-stm-bench7,4721552385,4055777073868,1684632177039
scala-stm-bench7,4621782684,4060526199696,1684632177039
scala-stm-bench7,4891257750,4065213837610,1684632177039
scala-stm-bench7,4698969136,4070133858456,1684632177039
scala-stm-bench7,4836487995,4074894308529,1684632177039
scala-stm-bench7,4581705141,4079757544986,1684632177039
scala-stm-bench7,4598127329,4084400520452,1684632177039
scala-stm-bench7,4651725510,4089025681674,1684632177039
scala-stm-bench7,4858820459,4093741883619,1684632177039
scala-stm-bench7,4668159399,4098627859291,1684632177039
scala-stm-bench7,4615834092,4103359503007,1684632177039
scala-stm-bench7,4802305758,4108002548073,1684632177039
scala-stm-bench7,4703300398,4112869985738,1684632177039
scala-stm-bench7,4709114702,4117599623624,1684632177039
scala-stm-bench7,4644291897,4122370325648,1684632177039
scala-stm-bench7,4611348520,4127041471708,1684632177039
scala-stm-bench7,4657705870,4131719687076,1684632177039
scala-stm-bench7,4719732628,4136405629995,1684632177039
scala-stm-bench7,4580000289,4141187546206,1684632177039
scala-stm-bench7,4895877742,4145793849286,1684632177039
scala-stm-bench7,5372033975,4150756864116,1684632177039
scala-stm-bench7,4843146253,4156153092261,1684632177039
scala-stm-bench7,4580501312,4161057408965,1684632177039
scala-stm-bench7,4703261773,4165718248243,1684632177039
scala-stm-bench7,4638222441,4170518153600,1684632177039
scala-stm-bench7,4671856239,4175180853321,1684632177039
scala-stm-bench7,4592506222,4179912646704,1684632177039
scala-stm-bench7,4573982237,4184530165227,1684632177039
scala-stm-bench7,4658574563,4189163407309,1684632177039
scala-stm-bench7,4840407461,4193845905193,1684632177039
scala-stm-bench7,4599584561,4198746434817,1684632177039
scala-stm-bench7,4683471499,4203370926319,1684632177039
scala-stm-bench7,4838542734,4208113835431,1684632177039
scala-stm-bench7,4692668648,4212976566130,1684632177039
scala-stm-bench7,4932044077,4217729815186,1684632177039
scala-stm-bench7,4863120878,4222685579127,1684632177039
scala-stm-bench7,4607214977,4227607385890,1684632177039
scala-stm-bench7,4768683117,4232239650185,1684632177039
scala-stm-bench7,4640393468,4237070305617,1684632177039
scala-stm-bench7,4631335897,4241735631928,1684632177039
scala-stm-bench7,4499442037,4246427727943,1684632177039
scala-stm-bench7,4650930534,4250951482075,1684632177039
scala-stm-bench7,4623591684,4255662347955,1684632177039
scala-stm-bench7,4701035519,4260310823340,1684632177039
scala-stm-bench7,4618227043,4265070872303,1684632177039
scala-stm-bench7,4597882106,4269714862173,1684632177039
scala-stm-bench7,4636000349,4274373055846,1684632177039
scala-stm-bench7,4576396782,4279033607161,1684632177039
scala-stm-bench7,4638608340,4283670847643,1684632177039
scala-stm-bench7,4641341165,4288334166292,1684632177039
scala-stm-bench7,4594957492,4293041074102,1684632177039
scala-stm-bench7,4630504519,4297661690601,1684632177039
scala-stm-bench7,4567988837,4302352410447,1684632177039
scala-stm-bench7,4577872351,4306944736921,1684632177039
scala-stm-bench7,4647418495,4311582461005,1684632177039
scala-stm-bench7,4564939166,4316254096355,1684632177039
scala-stm-bench7,4558133136,4320878645815,1684632177039
scala-stm-bench7,4576845737,4325461673597,1684632177039
scala-stm-bench7,4626643716,4330103185590,1684632177039
scala-stm-bench7,4571600960,4334753884716,1684632177039
scala-stm-bench7,4548864229,4339386121487,1684632177039
scala-stm-bench7,4605357170,4343959127213,1684632177039
scala-stm-bench7,4855905688,4348628896962,1684632177039
scala-stm-bench7,4569403436,4353507496696,1684632177039
scala-stm-bench7,4886265142,4358136115995,1684632177039
scala-stm-bench7,4566429119,4363046373105,1684632177039
scala-stm-bench7,4632737580,4367672541687,1684632177039
scala-stm-bench7,4595294030,4372329871075,1684632177039
scala-stm-bench7,4569104175,4376983477095,1684632177039
scala-stm-bench7,4581245432,4381576384827,1684632177039
scala-stm-bench7,4589466207,4386218527872,1684632177039
scala-stm-bench7,4594662895,4390832803055,1684632177039
scala-stm-bench7,4675177391,4395486045126,1684632177039
scala-stm-bench7,4571354416,4400188348988,1684632177039
scala-stm-bench7,4575787266,4404818210327,1684632177039
scala-stm-bench7,4575917480,4409417666807,1684632177039
scala-stm-bench7,4581487176,4414053319422,1684632177039
scala-stm-bench7,4574046200,4418659056285,1684632177039
scala-stm-bench7,4558067107,4423292781819,1684632177039
scala-stm-bench7,4885201900,4427875820868,1684632177039
scala-stm-bench7,4624544178,4432817687802,1684632177039
scala-stm-bench7,4592659512,4437467918212,1684632177039
scala-stm-bench7,4664958739,4442120477374,1684632177039
scala-stm-bench7,4579413620,4446808699409,1684632177039
scala-stm-bench7,4537615709,4451447974241,1684632177039
scala-stm-bench7,4591078699,4456010364573,1684632177039
scala-stm-bench7,4575755252,4460660533113,1684632177039
scala-stm-bench7,4686122544,4465261281931,1684632177039
scala-stm-bench7,4578217968,4470007466501,1684632177039
scala-stm-bench7,4578837132,4474610345015,1684632177039
scala-stm-bench7,4595804089,4479253526612,1684632177039
scala-kmeans,3092364858,4484866561958,1684632177039
scala-kmeans,1610061722,4488190501356,1684632177039
scala-kmeans,1262051726,4489855557286,1684632177039
scala-kmeans,1581488977,4491302061684,1684632177039
scala-kmeans,1366975110,4492951125519,1684632177039
scala-kmeans,1284794051,4494487315143,1684632177039
scala-kmeans,1545618148,4495827806448,1684632177039
scala-kmeans,1001551441,4497516738282,1684632177039
scala-kmeans,1053988346,4498573718393,1684632177039
scala-kmeans,998252746,4499796091642,1684632177039
scala-kmeans,1014928546,4500848318649,1684632177039
scala-kmeans,992974377,4502018281168,1684632177039
scala-kmeans,1015938717,4503064168026,1684632177039
scala-kmeans,1014702598,4504211238330,1684632177039
scala-kmeans,975484984,4505277302297,1684632177039
scala-kmeans,1012052308,4506382123244,1684632177039
scala-kmeans,970798349,4507446162479,1684632177039
scala-kmeans,1009835474,4508559158590,1684632177039
scala-kmeans,996026891,4509620063248,1684632177039
scala-kmeans,1019335699,4510745773237,1684632177039
scala-kmeans,1010908575,4511816842275,1684632177039
scala-kmeans,1018337479,4512958392877,1684632177039
scala-kmeans,1007677425,4514029020318,1684632177039
scala-kmeans,1010355828,4515168229409,1684632177039
scala-kmeans,1006668117,4516231231470,1684632177039
scala-kmeans,1003024142,4517369980162,1684632177039
scala-kmeans,1029865260,4518425297119,1684632177039
scala-kmeans,994054647,4519608900614,1684632177039
