benchmark,duration_ns,uptime_ns,vm_start_unix_ms
fj-kmeans,15665544464,3825124206771,1684556666010
fj-kmeans,12012974147,3841093953649,1684556666010
fj-kmeans,11827460640,3853420995095,1684556666010
fj-kmeans,11971249728,3865567901500,1684556666010
fj-kmeans,11982287955,3877849303781,1684556666010
fj-kmeans,12373501922,3890143249554,1684556666010
fj-kmeans,12084911637,3902829006694,1684556666010
fj-kmeans,11866269871,3915228034599,1684556666010
fj-kmeans,11817760884,3927409667219,1684556666010
fj-kmeans,11811005189,3939539797737,1684556666010
fj-kmeans,11846097147,3951666755263,1684556666010
fj-kmeans,11812414222,3963819207714,1684556666010
fj-kmeans,11875948269,3975939108175,1684556666010
fj-kmeans,11826734613,3988123247120,1684556666010
fj-kmeans,11846554940,4000274977931,1684556666010
fj-kmeans,11870139516,4012429364335,1684556666010
fj-kmeans,11773976940,4024606135170,1684556666010
fj-kmeans,11849823788,4036685701344,1684556666010
fj-kmeans,11778457658,4048841493018,1684556666010
fj-kmeans,11909103516,4060926121948,1684556666010
fj-kmeans,11839905714,4073142409663,1684556666010
fj-kmeans,11791541136,4085302366801,1684556666010
fj-kmeans,11840936506,4097447302939,1684556666010
fj-kmeans,11793847189,4109653348444,1684556666010
fj-kmeans,11851778903,4121802524302,1684556666010
fj-kmeans,11857738273,4134018861000,1684556666010
fj-kmeans,11839447709,4146235150660,1684556666010
fj-kmeans,11830225507,4158431145312,1684556666010
fj-kmeans,11817868322,4170627101507,1684556666010
fj-kmeans,11841149899,4182806124064,1684556666010
fj-kmeans,11895982434,4195002706590,1684556666010
fj-kmeans,11780832076,4207269569162,1684556666010
fj-kmeans,11850989799,4219406164959,1684556666010
fj-kmeans,11813207479,4231615050477,1684556666010
fj-kmeans,12025228216,4243782144554,1684556666010
fj-kmeans,11841466725,4256161426003,1684556666010
fj-kmeans,11827928313,4268361794093,1684556666010
fj-kmeans,11853312888,4280546713103,1684556666010
fj-kmeans,11811596816,4292751155684,1684556666010
fj-kmeans,11846282624,4304897907523,1684556666010
fj-kmeans,11874009416,4317082555034,1684556666010
fj-kmeans,11797700019,4329293816667,1684556666010
fj-kmeans,11820218812,4341424124302,1684556666010
fj-kmeans,11790500450,4353578565440,1684556666010
fj-kmeans,11877363877,4365706754089,1684556666010
fj-kmeans,11834362996,4377914909450,1684556666010
fj-kmeans,11793570046,4390082268622,1684556666010
fj-kmeans,11862598983,4402182998166,1684556666010
fj-kmeans,11836999058,4414379568664,1684556666010
fj-kmeans,11880514308,4426550426753,1684556666010
fj-kmeans,11805003758,4438766304749,1684556666010
fj-kmeans,11825221128,4450907046876,1684556666010
fj-kmeans,11813640399,4463087959231,1684556666010
fj-kmeans,11857619194,4475238856144,1684556666010
fj-kmeans,11883290927,4487429990149,1684556666010
fj-kmeans,11853345538,4499646722913,1684556666010
fj-kmeans,11872336631,4511834924209,1684556666010
fj-kmeans,11824050211,4524045964550,1684556666010
fj-kmeans,11853343321,4536207650040,1684556666010
fj-kmeans,11852595979,4548406488729,1684556666010
fj-kmeans,11847732425,4560595263409,1684556666010
fj-kmeans,11853646979,4572778048040,1684556666010
fj-kmeans,11822273516,4584966438365,1684556666010
fj-kmeans,11812531246,4597123058293,1684556666010
fj-kmeans,11855909110,4609274779279,1684556666010
fj-kmeans,11823362756,4621446966574,1684556666010
fj-kmeans,11875650163,4633597395531,1684556666010
fj-kmeans,11814179704,4645785247442,1684556666010
fj-kmeans,11812159353,4657962975995,1684556666010
fj-kmeans,11843515213,4670117943765,1684556666010
fj-kmeans,11859561324,4682301893230,1684556666010
fj-kmeans,11855887142,4694506438199,1684556666010
fj-kmeans,11811762517,4706706512670,1684556666010
fj-kmeans,11854000484,4718863471965,1684556666010
fj-kmeans,11859522349,4731069539318,1684556666010
fj-kmeans,11830094235,4743271156679,1684556666010
fj-kmeans,11849047788,4755444533889,1684556666010
fj-kmeans,11840482909,4767637840371,1684556666010
fj-kmeans,11840990818,4779822389130,1684556666010
fj-kmeans,11879092298,4792018011185,1684556666010
fj-kmeans,11845411215,4804244312485,1684556666010
fj-kmeans,11895015459,4816434940172,1684556666010
fj-kmeans,11827720565,4828673914944,1684556666010
fj-kmeans,11846037750,4840847279072,1684556666010
fj-kmeans,11833831277,4853037556220,1684556666010
fj-kmeans,11858346708,4865219231055,1684556666010
fj-kmeans,11848448069,4877423272058,1684556666010
fj-kmeans,11842337236,4889614724975,1684556666010
fj-kmeans,11855140562,4901811339747,1684556666010
fj-kmeans,11895294374,4914009092958,1684556666010
fj-kmeans,11826263772,4926246208963,1684556666010
fj-kmeans,11868827554,4938415201145,1684556666010
fj-kmeans,11813207886,4950626611751,1684556666010
fj-kmeans,11833601656,4962790243125,1684556666010
fj-kmeans,11889938690,4974966744351,1684556666010
fj-kmeans,11839444113,4987198415097,1684556666010
fj-kmeans,11850828892,4999382508154,1684556666010
fj-kmeans,11819011360,5011574428086,1684556666010
fj-kmeans,11798098765,5023735363585,1684556666010
fj-kmeans,11861689088,5035875166235,1684556666010
akka-uct,69004450874,3220477360,1684556666010
akka-uct,45516898099,74208046213,1684556666010
akka-uct,45785641974,121367397287,1684556666010
akka-uct,44819784356,168805947098,1684556666010
akka-uct,43652148086,215301011317,1684556666010
akka-uct,43575747805,260631017637,1684556666010
akka-uct,44869095929,305800934769,1684556666010
akka-uct,44777131114,352339402330,1684556666010
akka-uct,43472027595,398560419584,1684556666010
akka-uct,45529690688,443852558507,1684556666010
akka-uct,43724060896,491096768625,1684556666010
akka-uct,43471959384,536458758081,1684556666010
akka-uct,44151464257,581967169773,1684556666010
akka-uct,44175254957,627840211375,1684556666010
akka-uct,35710105645,673744847297,1684556666010
akka-uct,35452691657,710982177448,1684556666010
akka-uct,35085427017,747825917703,1684556666010
akka-uct,35113261443,784510656413,1684556666010
akka-uct,38233685985,821445807626,1684556666010
