benchmark,duration_ns,uptime_ns,vm_start_unix_ms
fj-kmeans,15025564306,3849662620088,1684533286467
fj-kmeans,12541434248,3864989149364,1684533286467
fj-kmeans,12513889742,3877866713115,1684533286467
fj-kmeans,12539091391,3890699894216,1684533286467
fj-kmeans,12519372370,3903540569506,1684533286467
fj-kmeans,12560408925,3916372301711,1684533286467
fj-kmeans,12599163774,3929235417518,1684533286467
fj-kmeans,12429508277,3942140600496,1684533286467
fj-kmeans,12447173269,3954876630938,1684533286467
fj-kmeans,12434310592,3967628922914,1684533286467
fj-kmeans,12426448079,3980368349636,1684533286467
fj-kmeans,12398950285,3993098942324,1684533286467
fj-kmeans,12370746164,4005802094224,1684533286467
fj-kmeans,12523220506,4018478718394,1684533286467
fj-kmeans,12419443865,4031308183207,1684533286467
fj-kmeans,12400278278,4044036638810,1684533286467
fj-kmeans,12448549382,4056764782123,1684533286467
fj-kmeans,12440567376,4069517085446,1684533286467
fj-kmeans,12416728799,4082260262203,1684533286467
fj-kmeans,12442211403,4095040942333,1684533286467
fj-kmeans,12462090748,4107769476308,1684533286467
fj-kmeans,12438659715,4120525435406,1684533286467
fj-kmeans,12448517959,4133244382304,1684533286467
fj-kmeans,12453624073,4145975533893,1684533286467
fj-kmeans,12530263845,4158712654733,1684533286467
fj-kmeans,12470610364,4171524161861,1684533286467
fj-kmeans,12455930736,4184277628997,1684533286467
fj-kmeans,12498253652,4197015300567,1684533286467
fj-kmeans,12471865631,4209792183971,1684533286467
fj-kmeans,12476841688,4222564155893,1684533286467
fj-kmeans,12486920601,4235323187887,1684533286467
fj-kmeans,12446707225,4248092164049,1684533286467
fj-kmeans,12495076424,4260819005750,1684533286467
fj-kmeans,12488961435,4273595520156,1684533286467
fj-kmeans,12492829676,4286366887943,1684533286467
fj-kmeans,12466688588,4299139157471,1684533286467
fj-kmeans,12519089823,4311887846748,1684533286467
fj-kmeans,12488139022,4324686869928,1684533286467
fj-kmeans,12466856524,4337457474754,1684533286467
fj-kmeans,12514218392,4350206135508,1684533286467
fj-kmeans,12446544831,4363003627209,1684533286467
fj-kmeans,12476414701,4375730559902,1684533286467
fj-kmeans,12481815084,4388487451174,1684533286467
fj-kmeans,12503837703,4401250591395,1684533286467
fj-kmeans,12450776579,4414036765192,1684533286467
fj-kmeans,12516700987,4426767856040,1684533286467
fj-kmeans,12490588361,4439565882659,1684533286467
fj-kmeans,12489488488,4452338676656,1684533286467
fj-kmeans,12512936649,4465113654125,1684533286467
fj-kmeans,12458024885,4477910677423,1684533286467
fj-kmeans,12497178796,4490650177418,1684533286467
fj-kmeans,12462085630,4503427665102,1684533286467
fj-kmeans,12465954424,4516171484780,1684533286467
fj-kmeans,12487108562,4528918629708,1684533286467
fj-kmeans,12475149681,4541685596015,1684533286467
fj-kmeans,12494051368,4554441875739,1684533286467
fj-kmeans,12480131966,4567218877653,1684533286467
fj-kmeans,12458720945,4579979381324,1684533286467
fj-kmeans,12449755731,4592718319057,1684533286467
fj-kmeans,12431315028,4605447667040,1684533286467
fj-kmeans,12516030331,4618159369575,1684533286467
fj-kmeans,12478341908,4630956387269,1684533286467
fj-kmeans,12445786572,4643715334130,1684533286467
fj-kmeans,12475432206,4656443413895,1684533286467
fj-kmeans,12464657272,4669199909267,1684533286467
fj-kmeans,12463085391,4681947289259,1684533286467
fj-kmeans,12454853428,4694690987157,1684533286467
fj-kmeans,12467094122,4707426620283,1684533286467
fj-kmeans,12435735034,4720175963406,1684533286467
fj-kmeans,12466172096,4732891670774,1684533286467
fj-kmeans,12447215351,4745638515429,1684533286467
fj-kmeans,12455661690,4758367466192,1684533286467
fj-kmeans,12499884817,4771102847137,1684533286467
fj-kmeans,12439043426,4783883654124,1684533286467
fj-kmeans,12478447357,4796603785564,1684533286467
fj-kmeans,12437976567,4809365906431,1684533286467
fj-kmeans,12452645495,4822086520804,1684533286467
fj-kmeans,12458056213,4834821098347,1684533286467
fj-kmeans,12446415848,4847563488421,1684533286467
fj-kmeans,12443083017,4860291130485,1684533286467
fj-kmeans,12459117845,4873013792547,1684533286467
fj-kmeans,12469960858,4885755677557,1684533286467
fj-kmeans,12429588858,4898506921854,1684533286467
fj-kmeans,12504687400,4911218694796,1684533286467
fj-kmeans,12450747473,4924010849999,1684533286467
fj-kmeans,12457010965,4936743306351,1684533286467
fj-kmeans,12471947817,4949479499468,1684533286467
fj-kmeans,12424716599,4962231549453,1684533286467
fj-kmeans,12440857186,4974937993505,1684533286467
fj-kmeans,12419864948,4987658997654,1684533286467
fj-kmeans,12410089834,5000359637806,1684533286467
fj-kmeans,12543210452,5013052018212,1684533286467
fj-kmeans,12514052078,5025878713030,1684533286467
fj-kmeans,12484715608,5038674099241,1684533286467
fj-kmeans,12456192015,5051438154445,1684533286467
fj-kmeans,12493043184,5064175805713,1684533286467
fj-kmeans,12491254637,5076973577914,1684533286467
fj-kmeans,12462933860,5089746219232,1684533286467
fj-kmeans,12492926284,5102490349043,1684533286467
fj-kmeans,12487145117,5115265219320,1684533286467
akka-uct,61950306433,3359422152,1684533286467
akka-uct,37157826230,66820059409,1684533286467
akka-uct,38283825917,105633764160,1684533286467
