    PID %CPU %MEM   RSS    VSZ   PSS S RBYTES WBYTES   ELAPSED     TIME USER     COMMAND
  28027 20.3  0.3 235008 35238280 234122 S 0  8192       00:03 00:00:00 ionutba+ spring-petclini
  28027 16.1  0.3 235008 35238280 234186 S 0  8192       00:04 00:00:00 ionutba+ spring-petclini
  28027 13.7  0.3 235008 35238280 234186 S 0  8192       00:05 00:00:00 ionutba+ spring-petclini
  28027 11.9  0.3 235008 35238280 234186 S 0  8192       00:06 00:00:00 ionutba+ spring-petclini
  28027 10.7  0.3 235776 35238280 235110 S 0  8192       00:07 00:00:00 ionutba+ spring-petclini
  28027 10.0  0.3 236928 35238280 236206 S 0  8192       00:08 00:00:00 ionutba+ spring-petclini
  28027  9.4  0.3 238080 35238280 237334 S 0  8192       00:09 00:00:00 ionutba+ spring-petclini
  28027  8.9  0.3 239232 35238280 238498 S 0  8192       00:10 00:00:00 ionutba+ spring-petclini
  28027  9.1  0.3 247680 35238280 246802 S 0  8192       00:11 00:00:01 ionutba+ spring-petclini
  28027  8.7  0.3 247680 35238280 246802 S 0  8192       00:13 00:00:01 ionutba+ spring-petclini
  28027  8.3  0.3 247680 35238280 246802 S 0  8192       00:14 00:00:01 ionutba+ spring-petclini
  28027  8.1  0.3 247872 35238280 247114 S 0  8192       00:15 00:00:01 ionutba+ spring-petclini
  28027 20.2  0.4 270336 35238280 270766 S 0  8192       00:16 00:00:03 ionutba+ spring-petclini
  28027 32.5  0.4 285888 35238280 286594 S 0  8192       00:17 00:00:05 ionutba+ spring-petclini
  28027 43.8  0.4 298944 35238280 299494 S 0  8192       00:18 00:00:08 ionutba+ spring-petclini
  28027 53.5  0.4 311040 35238280 311822 S 0  8192       00:19 00:00:10 ionutba+ spring-petclini
  28027 61.6  0.4 323904 35238280 324474 S 0  8192       00:20 00:00:12 ionutba+ spring-petclini
  28027 69.6  0.5 332928 35238280 333890 S 0  8192       00:21 00:00:15 ionutba+ spring-petclini
  28027 76.8  0.5 346368 35238280 347338 S 0  8192       00:23 00:00:17 ionutba+ spring-petclini
  28027 83.6  0.5 354816 35238280 355862 S 0  8192       00:24 00:00:20 ionutba+ spring-petclini
  28027 89.7  0.5 367680 35238280 368818 S 0  8192       00:25 00:00:22 ionutba+ spring-petclini
  28027 95.1  0.5 377664 35238280 378530 S 0  8192       00:26 00:00:25 ionutba+ spring-petclini
  28027  100  0.5 379392 35238280 379906 S 0  8192       00:27 00:00:27 ionutba+ spring-petclini
  28027  104  0.5 373876 35238280 374278 S 0  8192       00:28 00:00:29 ionutba+ spring-petclini
  28027  108  0.5 371320 35238280 371722 S 0  8192       00:29 00:00:32 ionutba+ spring-petclini
  28027  112  0.5 366416 35238280 366466 S 0  8192       00:30 00:00:34 ionutba+ spring-petclini
  28027  115  0.5 356700 35238280 356710 S 0  8192       00:31 00:00:36 ionutba+ spring-petclini
  28027  119  0.5 352096 35238280 352106 S 0  8192       00:32 00:00:39 ionutba+ spring-petclini
  28027  122  0.5 346980 35238280 346990 S 0  8192       00:33 00:00:41 ionutba+ spring-petclini
  28027  125  0.5 343428 35238280 343406 S 0  8192       00:35 00:00:43 ionutba+ spring-petclini
  28027  128  0.5 337896 35238280 337778 S 0  8192       00:36 00:00:46 ionutba+ spring-petclini
  28027  130  0.5 329544 35238280 329194 S 0  8192       00:37 00:00:48 ionutba+ spring-petclini
  28027  133  0.4 325052 35238280 324654 S 0  8192       00:38 00:00:51 ionutba+ spring-petclini
  28027  135  0.4 320444 35238280 320046 S 0  8192       00:39 00:00:53 ionutba+ spring-petclini
  28027  138  0.4 316348 35238280 315950 S 0  8192       00:40 00:00:55 ionutba+ spring-petclini
  28027  140  0.4 309320 35238280 308782 S 0  8192       00:41 00:00:58 ionutba+ spring-petclini
  28027  142  0.4 305736 35238280 305198 S 0  8192       00:42 00:01:00 ionutba+ spring-petclini
  28027  144  0.4 300616 35238280 300078 S 0  8192       00:43 00:01:03 ionutba+ spring-petclini
  28027  145  0.4 297544 35238280 297006 S 0  8192       00:44 00:01:05 ionutba+ spring-petclini
  28027  147  0.4 289416 35238280 288878 S 0  8192       00:45 00:01:07 ionutba+ spring-petclini
  28027  149  0.4 285832 35238280 285294 S 0  8192       00:47 00:01:10 ionutba+ spring-petclini
  28027  150  0.4 282248 35238280 281710 S 0  8192       00:48 00:01:12 ionutba+ spring-petclini
  28027  152  0.4 277640 35238280 251816 S 0  8192       00:49 00:01:14 ionutba+ spring-petclini
  28027  153  0.4 273544 35238280 273006 S 0  8192       00:50 00:01:17 ionutba+ spring-petclini
  28027  154  0.4 269968 35238280 269422 S 0  8192       00:51 00:01:19 ionutba+ spring-petclini
  28027  156  0.3 260260 35238280 259694 S 0  8192       00:52 00:01:22 ionutba+ spring-petclini
  28027  157  0.3 257700 35238280 257134 S 0  8192       00:53 00:01:24 ionutba+ spring-petclini
  28027  158  0.3 255140 35238280 254574 S 0  8192       00:54 00:01:26 ionutba+ spring-petclini
  28027  159  0.3 251556 35238280 250990 S 0  8192       00:55 00:01:29 ionutba+ spring-petclini
  28027  160  0.3 249060 35238280 248430 S 0  8192       00:56 00:01:31 ionutba+ spring-petclini
  28027  162  0.3 246500 35238280 245934 S 0  8192       00:58 00:01:34 ionutba+ spring-petclini
  28027  163  0.3 244964 35238280 244398 S 0  8192       00:59 00:01:36 ionutba+ spring-petclini
  28027  163  0.3 233704 35238280 233138 S 0  8192       01:00 00:01:38 ionutba+ spring-petclini
  28027  164  0.3 231716 35238280 231090 S 0  8192       01:01 00:01:41 ionutba+ spring-petclini
  28027  165  0.3 229164 35238280 228530 S 0  8192       01:02 00:01:43 ionutba+ spring-petclini
  28027  166  0.3 226092 35238280 225458 S 0  8192       01:03 00:01:45 ionutba+ spring-petclini
  28027  167  0.3 225132 35238280 225114 S 0  8192       01:04 00:01:48 ionutba+ spring-petclini
  28027  168  0.3 222844 35238280 222666 S 0  8192       01:05 00:01:50 ionutba+ spring-petclini
  28027  168  0.3 225724 35238280 225978 S 0  8192       01:06 00:01:52 ionutba+ spring-petclini
  28027  169  0.3 228028 35238280 228426 S 0  8192       01:07 00:01:55 ionutba+ spring-petclini
  28027  170  0.3 222956 35238280 223758 S 0  8192       01:09 00:01:57 ionutba+ spring-petclini
  28027  171  0.3 226560 35238280 227290 S 0  8192       01:10 00:02:00 ionutba+ spring-petclini
  28027  172  0.3 227904 35238280 228826 S 0  8192       01:11 00:02:02 ionutba+ spring-petclini
  28027  172  0.3 227904 35238280 228826 S 0  8192       01:12 00:02:04 ionutba+ spring-petclini
  28027  173  0.3 227904 35238280 228890 S 0  8192       01:13 00:02:07 ionutba+ spring-petclini
  28027  174  0.3 224732 35238280 225818 S 0  8192       01:14 00:02:09 ionutba+ spring-petclini
  28027  175  0.3 235744 46961668 237298 S 0  8192       01:15 00:02:13 ionutba+ spring-petclini
  28027  186  0.4 269180 47936608 270826 S 0  8192       01:16 00:02:23 ionutba+ spring-petclini
  28027  199  0.4 290344 47936608 292450 S 0  8192       01:18 00:02:35 ionutba+ spring-petclini
  28027  214  0.4 321816 47936608 324102 S 0  8192       01:19 00:02:49 ionutba+ spring-petclini
  28027  227  0.4 306292 47936608 308382 S 0  8192       01:20 00:03:03 ionutba+ spring-petclini
  28027  243  0.5 351256 47936608 353358 S 0  8192       01:21 00:03:18 ionutba+ spring-petclini
  28027  259  0.5 343388 47936608 345450 S 0  8192       01:22 00:03:34 ionutba+ spring-petclini
  28027  273  0.4 322084 47936608 324282 S 0  8192       01:23 00:03:49 ionutba+ spring-petclini
  28027  288  0.5 333904 47936608 335614 S 0  8192       01:25 00:04:05 ionutba+ spring-petclini
  28027  305  0.6 424144 47936608 426426 S 0  8192       01:26 00:04:22 ionutba+ spring-petclini
  28027  318  0.5 390376 47936608 391870 S 0  8192       01:27 00:04:38 ionutba+ spring-petclini
  28027  331  0.5 378984 47936608 381106 S 0  8192       01:28 00:04:53 ionutba+ spring-petclini
  28027  345  0.5 348564 47936608 349910 S 0  8192       01:29 00:05:09 ionutba+ spring-petclini
  28027  358  0.5 359140 47936608 360770 S 0  8192       01:30 00:05:25 ionutba+ spring-petclini
  28027  372  0.5 355752 47936608 356678 S 0  8192       01:32 00:05:42 ionutba+ spring-petclini
  28027  382  0.5 344348 47936608 345890 S 0  8192       01:33 00:05:56 ionutba+ spring-petclini
  28027  395  0.5 382140 47936608 383662 S 0  8192       01:34 00:06:13 ionutba+ spring-petclini
  28027  409  0.6 449816 47936608 451770 S 0  8192       01:35 00:06:31 ionutba+ spring-petclini
  28027  425  0.6 431828 47936608 433864 S 0  8192       01:36 00:06:51 ionutba+ spring-petclini
  28027  437  0.5 364244 47936608 364830 S 0  8192       01:37 00:07:07 ionutba+ spring-petclini
  28027  448  0.6 410072 47936608 411806 S 0  8192       01:38 00:07:23 ionutba+ spring-petclini
  28027  462  0.6 398896 47936608 401322 S 0  8192       01:40 00:07:42 ionutba+ spring-petclini
  28027  468  0.5 382696 47936608 384782 S 0  8192       01:41 00:07:55 ionutba+ spring-petclini
  28027  480  0.6 393772 47936608 395490 S 0  8192       01:42 00:08:12 ionutba+ spring-petclini
  28027  492  0.6 414580 47936608 416058 S 0  8192       01:43 00:08:30 ionutba+ spring-petclini
  28027  505  0.6 417164 47936608 418432 S 0  8192       01:44 00:08:49 ionutba+ spring-petclini
  28027  515  0.6 409944 47936608 412106 S 0  8192       01:45 00:09:06 ionutba+ spring-petclini
  28027  528  0.6 443292 47936608 444754 S 0  8192       01:47 00:09:26 ionutba+ spring-petclini
  28027  537  0.6 395568 47936608 396306 S 0  8192       01:48 00:09:42 ionutba+ spring-petclini
  28027  546  0.6 399956 47936608 280760 S 0  8192       01:49 00:09:58 ionutba+ spring-petclini
  28027  557  0.6 427520 47936608 428886 S 0  8192       01:50 00:10:16 ionutba+ spring-petclini
  28027  565  0.6 440476 47936608 442694 S 0  8192       01:51 00:10:31 ionutba+ spring-petclini
  28027  572  0.6 434444 47936608 436038 S 0  8192       01:52 00:10:46 ionutba+ spring-petclini
  28027  583  0.6 421284 47944804 422822 S 0  8192       01:54 00:11:04 ionutba+ spring-petclini
  28027  590  0.5 372504 47944804 373294 S 0  8192       01:55 00:11:20 ionutba+ spring-petclini
  28027  597  0.5 387896 47944804 390514 S 0  8192       01:56 00:11:35 ionutba+ spring-petclini
  28027  605  0.6 455564 47944804 458150 S 0  8192       01:57 00:11:52 ionutba+ spring-petclini
  28027  618  0.7 508116 47944804 509318 S 0  8192       01:58 00:12:14 ionutba+ spring-petclini
  28027  628  0.7 519404 47944804 521702 S 0  8192       01:59 00:12:34 ionutba+ spring-petclini
  28027  638  0.7 515712 47944804 517874 S 0  8192       02:01 00:12:53 ionutba+ spring-petclini
  28027  648  0.7 472236 47944804 475511 S 0  8192       02:02 00:13:12 ionutba+ spring-petclini
  28027  655  0.7 497504 47944804 499102 S 0  8192       02:03 00:13:29 ionutba+ spring-petclini
  28027  662  0.7 510764 47944804 512862 S 0  8192       02:04 00:13:46 ionutba+ spring-petclini
  28027  673  0.8 554168 47944804 556002 S 0  8192       02:05 00:14:08 ionutba+ spring-petclini
  28027  682  1.0 657540 47944804 658794 S 0  8192       02:07 00:14:28 ionutba+ spring-petclini
  28027  694  0.9 647652 47944804 649162 S 0  8192       02:08 00:14:51 ionutba+ spring-petclini
  28027  702  0.9 596656 47944804 598878 S 0  8192       02:09 00:15:10 ionutba+ spring-petclini
  28027  712  0.9 599400 47944804 602572 S 0  8192       02:10 00:15:32 ionutba+ spring-petclini
  28027  719  0.8 573412 47944804 574936 S 0  8192       02:11 00:15:49 ionutba+ spring-petclini
  28027  730  0.7 487572 47944804 488478 S 0  8192       02:13 00:16:12 ionutba+ spring-petclini
  28027  736  0.8 557968 47944804 560286 S 0  8192       02:14 00:16:28 ionutba+ spring-petclini
  28027  745  0.8 537740 47944804 539138 S 0  8192       02:15 00:16:49 ionutba+ spring-petclini
  28027  750  0.7 468284 48198880 469458 S 0  8192       02:16 00:17:05 ionutba+ spring-petclini
  28027  755  0.6 455624 48198880 456596 S 0  8192       02:17 00:17:20 ionutba+ spring-petclini
  28027  762  0.7 484608 48198880 486534 S 0  8192       02:18 00:17:38 ionutba+ spring-petclini
  28027  768  0.7 505772 48198880 374184 S 0  8192       02:20 00:17:55 ionutba+ spring-petclini
  28027  777  0.7 494268 48198880 496474 S 0  8192       02:21 00:18:18 ionutba+ spring-petclini
  28027  783  0.7 484376 48198880 485788 S 0  8192       02:22 00:18:35 ionutba+ spring-petclini
  28027  789  0.7 491624 48198880 493294 S 0  8192       02:23 00:18:53 ionutba+ spring-petclini
  28027  793  0.7 497924 48198880 499690 S 0  8192       02:24 00:19:08 ionutba+ spring-petclini
  28027  798  0.7 522832 48198880 525046 S 0  8192       02:25 00:19:25 ionutba+ spring-petclini
  28027  801  0.8 527804 48198880 457366 S 0  8192       02:27 00:19:39 ionutba+ spring-petclini
  28027  810  0.7 519456 48198880 520678 S 0  8192       02:28 00:20:00 ionutba+ spring-petclini
  28027  814  0.6 457316 48198880 458646 S 0  8192       02:29 00:20:17 ionutba+ spring-petclini
  28027  822  0.9 606548 48198880 607602 S 0  8192       02:30 00:20:38 ionutba+ spring-petclini
  28027  827  1.0 662216 48198880 662986 S 0  8192       02:31 00:20:56 ionutba+ spring-petclini
  28027  835  1.0 670168 48198880 672014 S 0  8192       02:33 00:21:18 ionutba+ spring-petclini
  28027  844  1.0 713588 48198880 715986 S 0  8192       02:34 00:21:42 ionutba+ spring-petclini
  28027  850  1.1 724424 48198880 726702 S 0  8192       02:35 00:22:02 ionutba+ spring-petclini
  28027  859  1.1 729696 48198880 731678 S 0  8192       02:36 00:22:26 ionutba+ spring-petclini
  28027  865  1.1 762756 48198880 765482 S 0  8192       02:37 00:22:45 ionutba+ spring-petclini
  28027  871  1.0 678196 48198880 679278 S 0  8192       02:39 00:23:05 ionutba+ spring-petclini
  28027  879  1.0 704328 48198880 705982 S 0  8192       02:40 00:23:29 ionutba+ spring-petclini
  28027  884  1.0 672888 48198880 674894 S 0  8192       02:41 00:23:47 ionutba+ spring-petclini
  28027  892  1.0 671156 48198880 673014 S 0  8192       02:42 00:24:10 ionutba+ spring-petclini
  28027  900  0.9 629464 48198880 554202 S 0  8192       02:43 00:24:34 ionutba+ spring-petclini
  28027  904  1.0 684568 48198880 685916 S 0  8192       02:44 00:24:51 ionutba+ spring-petclini
  28027  911  1.1 733292 48198880 735646 S 0  8192       02:46 00:25:15 ionutba+ spring-petclini
  28027  919  1.1 740224 48198880 742416 S 0  8192       02:47 00:25:39 ionutba+ spring-petclini
  28027  923  1.0 663456 48198880 665198 S 0  8192       02:48 00:25:57 ionutba+ spring-petclini
  28027  930  0.9 624188 48198880 625262 S 0  8192       02:49 00:26:19 ionutba+ spring-petclini
  28027  935  0.9 616364 48198880 618094 S 0  8192       02:51 00:26:39 ionutba+ spring-petclini
  28027  940  0.9 607652 48198880 609338 S 0  8192       02:52 00:26:58 ionutba+ spring-petclini
  28027  946  0.9 646536 48198880 646514 S 0  8192       02:53 00:27:20 ionutba+ spring-petclini
  28027  949  0.8 577512 48198880 579202 S 0  8192       02:54 00:27:37 ionutba+ spring-petclini
  28027  955  0.9 628396 48198880 630438 S 0  8192       02:55 00:27:59 ionutba+ spring-petclini
  28027  959  0.8 557284 48198880 558762 S 0  8192       02:56 00:28:17 ionutba+ spring-petclini
  28027  964  0.9 596972 48198880 598658 S 0  8192       02:58 00:28:38 ionutba+ spring-petclini
  28027  968  0.7 523892 48198880 516722 S 0  8192       02:59 00:28:56 ionutba+ spring-petclini
  28027  973  0.8 554704 48198880 556870 S 0  8192       03:00 00:29:16 ionutba+ spring-petclini
  28027  974  0.7 493584 48198880 494722 S 0  8192       03:01 00:29:30 ionutba+ spring-petclini
  28027  979  0.8 527556 48198880 529450 S 0  8192       03:02 00:29:50 ionutba+ spring-petclini
  28027  982  0.8 527628 48198880 530222 S 0  8192       03:03 00:30:06 ionutba+ spring-petclini
  28027  984  0.8 539304 48198880 540698 S 0  8192       03:05 00:30:22 ionutba+ spring-petclini
  28027  987  0.7 481804 48198880 482446 S 0  8192       03:06 00:30:39 ionutba+ spring-petclini
  28027  988  0.6 451236 48198880 453270 S 0  8192       03:07 00:30:52 ionutba+ spring-petclini
  28027  991  0.7 478572 48198880 480592 S 0  8192       03:08 00:31:09 ionutba+ spring-petclini
  28027  992  0.6 440724 48198880 442022 S 0  8192       03:09 00:31:23 ionutba+ spring-petclini
  28027  992  0.8 545168 48198880 546438 S 0  8192       03:10 00:31:35 ionutba+ spring-petclini
  28027  995  0.7 488884 48198880 490682 S 0  8192       03:12 00:31:51 ionutba+ spring-petclini
  28027  995  0.7 464808 48198880 467024 S 0  8192       03:13 00:32:03 ionutba+ spring-petclini
  28027  998  0.7 508832 48198880 196862 S 0  8192       03:14 00:32:21 ionutba+ spring-petclini
  28027 1000  0.7 503684 48198880 129296 S 0  8192       03:15 00:32:35 ionutba+ spring-petclini
  28027 1003  0.8 529828 48198880 531114 S 0  8192       03:16 00:32:54 ionutba+ spring-petclini
  28027 1005  0.7 492748 48198880 494200 S 0  8192       03:17 00:33:09 ionutba+ spring-petclini
  28027 1009  0.8 550848 48198880 552726 S 0  8192       03:18 00:33:28 ionutba+ spring-petclini
  28027 1010  0.8 545856 48198880 547254 S 0  8192       03:20 00:33:42 ionutba+ spring-petclini
  28027 1014  0.8 544232 48198880 545474 S 0  8192       03:21 00:34:01 ionutba+ spring-petclini
  28027 1014  0.7 482800 48198880 483530 S 0  8192       03:22 00:34:14 ionutba+ spring-petclini
  28027 1017  0.7 522244 48198880 523990 S 0  8192       03:23 00:34:32 ionutba+ spring-petclini
  28027 1017  0.7 496548 48198880 497542 S 0  8192       03:24 00:34:44 ionutba+ spring-petclini
  28027 1020  0.8 532912 48198880 534406 S 0  8192       03:25 00:35:01 ionutba+ spring-petclini
  28027 1021  0.8 537280 48198880 538752 S 0  8192       03:27 00:35:16 ionutba+ spring-petclini
  28027 1022  0.9 623348 48198880 624112 S 0  8192       03:28 00:35:29 ionutba+ spring-petclini
  28027 1025  0.8 531924 48198880 533194 S 0  8192       03:29 00:35:47 ionutba+ spring-petclini
  28027 1026  0.7 506568 48198880 508034 S 0  8192       03:30 00:36:02 ionutba+ spring-petclini
  28027 1029  0.8 560764 48198880 214158 S 0  8192       03:31 00:36:21 ionutba+ spring-petclini
  28027 1030  0.8 528940 48198880 530658 S 0  8192       03:32 00:36:33 ionutba+ spring-petclini
  28027 1032  0.8 526328 48198880 527254 S 0  8192       03:34 00:36:50 ionutba+ spring-petclini
  28027 1033  0.8 546452 48198880 548746 S 0  8192       03:35 00:37:03 ionutba+ spring-petclini
  28027 1035  0.8 565792 48198880 567618 S 0  8192       03:36 00:37:21 ionutba+ spring-petclini
  28027 1037  0.8 532796 48198880 534758 S 0  8192       03:37 00:37:37 ionutba+ spring-petclini
  28027 1040  0.8 568644 48198880 570606 S 0  8192       03:38 00:37:56 ionutba+ spring-petclini
  28027 1041  0.8 544788 48198880 546542 S 0  8192       03:39 00:38:10 ionutba+ spring-petclini
  28027 1044  0.8 562452 48198880 564582 S 0  8192       03:41 00:38:28 ionutba+ spring-petclini
  28027 1044  0.8 543032 48198880 544734 S 0  8192       03:42 00:38:40 ionutba+ spring-petclini
  28027 1043  0.7 493504 48198880 495354 S 0  8192       03:43 00:38:51 ionutba+ spring-petclini
