Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk   SEN2   SEN3 TCPU_P iwlwif acpitz INT340
11:21:41   4.4   0.0   0.3  95.4   0.0    2   3472   2599    0    0    0  40.47    0.00  11.68   6.35  22.44  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:21:42   4.5   0.0   0.1  95.4   0.0    2   3719   2754    0    0    0  41.01    0.00  11.81   6.44  22.76  56.05  56.00  44.05  42.05  56.00  35.00  56.00  20.00
11:21:43   4.4   0.0   0.3  95.4   0.0    2   3464   2711    0    0    0  40.87    0.00  11.78   6.42  22.67  56.05  56.00  44.05  42.05  56.00  35.00  56.00  20.00
11:21:44   4.5   0.0   0.2  95.3   0.0    2   3634   2673    0    0    0  41.95    0.00  11.98   6.41  23.56  56.05  56.00  44.05  42.05  56.00  35.00  56.00  20.00
11:21:45   4.4   0.0   0.3  95.3   0.0    2   3465   2699    0    0    0  42.01    0.00  11.97   6.41  23.64  54.05  54.00  44.05  42.05  54.00  36.00  56.00  20.00
11:21:46   4.5   0.0   0.1  95.4   0.0    2   3399   2550    0    0    0  40.67    0.00  11.72   6.35  22.60  56.05  56.00  44.05  42.05  56.00  35.00  56.00  20.00
11:21:47   4.5   0.0   0.3  95.2   0.0    2   3646   2865    0    0    0  40.89    0.00  11.77   6.40  22.72  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:21:48   4.5   0.0   0.3  95.3   0.0    2   3486   2675    0    0    0  40.78    0.00  11.76   6.38  22.65  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:21:49   4.5   0.0   0.2  95.3   0.0    2   3881   2767    0    0    0  43.16    0.00  12.06   6.62  24.48  56.05  56.00  43.05  42.05  54.00  35.00  56.00  20.00
11:21:50   4.5   0.0   0.1  95.4   0.0    2   3454   2721    0    0    0  42.85    0.00  11.83   6.38  24.64  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:21:51   4.4   0.0   0.3  95.3   0.0    3   3378   2619    0    0    0  43.74    0.00  12.01   6.37  25.37  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:21:52   4.3   0.0   0.3  95.4   0.0    2   3769   2724    0    0    0  42.39    0.00  11.87   6.45  24.07  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:21:53   4.4   0.0   0.2  95.4   0.0    2   3468   2530    0    0    0  40.98    0.00  11.78   6.39  22.82  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:21:54   4.7   0.0   0.2  95.1   0.0    2   3697   2613    0    0    0  40.92    0.00  11.79   6.39  22.74  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:21:55   4.4   0.0   0.2  95.4   0.0    2   3418   2467    0    0    0  40.69    0.00  11.73   6.35  22.61  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:21:56   4.3   0.0   0.3  95.4   0.0    2   3551   2632    0    0    0  40.73    0.00  11.75   6.36  22.62  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:21:57   4.5   0.0   0.1  95.4   0.0    2   3632   2425    0    0    0  41.92    0.00  11.96   6.37  23.58  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:21:58   4.5   0.0   0.2  95.3   0.0    2   3394   2440    0    0    0  40.71    0.00  11.74   6.35  22.62  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:21:59   4.5   0.0   0.1  95.4   0.0    2   3608   2246    0    0    0  40.82    0.00  11.77   6.38  22.67  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:00   4.3   0.0   0.5  95.2   0.0    2   3451   2537    0    0    0  40.84    0.00  11.77   6.38  22.68  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:01   4.3   0.0   0.1  95.6   0.0    2   3404   2377    0    0    0  40.72    0.00  11.73   6.36  22.62  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:02   4.5   0.0   0.3  95.2   0.0    2   3689   2640    0    0    0  40.86    0.00  11.77   6.38  22.71  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:03   4.5   0.0   0.2  95.3   0.0    2   3421   2431    0    0    0  40.77    0.00  11.74   6.37  22.66  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:04   4.5   0.0   0.2  95.3   0.0    2   3682   2324    0    0    0  40.86    0.00  11.78   6.39  22.68  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:05   4.5   0.0   0.2  95.3   0.0    2   3420   2467    0    0    0  40.79    0.00  11.76   6.39  22.64  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:06   4.3   0.0   0.2  95.4   0.0    2   3410   2676    0    0    0  40.80    0.00  11.76   6.38  22.67  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:07   4.5   0.0   0.2  95.4   0.0    2   3670   2564    0    0    0  40.95    0.00  11.80   6.43  22.72  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:08   4.3   0.0   0.3  95.4   0.0    2   3524   2692    0    0    0  41.56    0.00  11.89   6.37  23.30  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:09   4.4   0.0   0.2  95.4   0.0    2   3688   2624    0    0    0  41.20    0.00  11.84   6.41  22.95  54.05  54.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:10   4.7   0.0   0.1  95.2   0.0    2   3444   2682    0    0    0  40.94    0.00  11.79   6.41  22.73  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:11   4.4   0.0   0.2  95.4   0.0    2   3409   2534    0    0    0  40.79    0.00  11.76   6.38  22.66  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:12   4.5   0.0   0.1  95.3   0.0    2   3661   2417    0    0    0  41.04    0.00  11.81   6.42  22.81  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:13   4.6   0.0   0.2  95.2   0.0    2   3414   2456    0    0    0  40.57    0.00  11.69   6.33  22.55  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:14   4.5   0.0   0.2  95.3   0.0    2   3654   2485    0    0    0  40.72    0.00  11.71   6.36  22.65  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:15   4.4   0.0   0.2  95.4   0.0    2   3337   2128    0    0    0  40.52    0.00  11.68   6.32  22.53  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:16   4.4   0.0   0.3  95.4   0.0    2   3598   2299    0    0    0  40.59    0.00  11.68   6.33  22.58  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:17   4.4   0.0   0.1  95.4   0.0    2   3468   2544    0    0    0  40.73    0.00  11.72   6.36  22.65  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:18   4.4   0.0   0.2  95.4   0.0    2   3472   2567    0    0    0  40.68    0.00  11.71   6.35  22.62  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:19   4.6   0.0   0.2  95.2   0.0    2   3747   2552    0    0    1  40.86    0.00  11.76   6.40  22.71  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:20   4.4   0.0   0.2  95.4   0.0    2   3564   2600    0    0    0  40.71    0.00  11.73   6.36  22.62  56.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:21   4.4   0.0   0.2  95.4   0.0    2   3661   2605    0    0    0  41.79    0.00  11.92   6.37  23.49  56.05  56.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:22   4.5   0.0   0.3  95.2   0.0    2   3562   2522    0    0    0  42.39    0.00  11.98   6.57  23.84  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:23   4.5   0.0   0.2  95.3   0.0    2   3424   2328    0    0    0  42.59    0.00  11.76   6.33  24.50  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:24   4.3   0.0   0.3  95.4   0.0    2   3714   2250    0    0    0  42.75    0.00  11.79   6.36  24.60  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:25   4.3   0.0   0.1  95.6   0.0    2   3392   2405    0    0    0  42.30    0.00  11.77   6.34  24.19  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:26   4.4   0.0   0.1  95.4   0.0    6   3460   2304    0    0    0  41.91    0.00  11.91   6.34  23.66  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:27   4.4   0.0   0.2  95.4   0.0    2   3553   2360    0    0    0  41.77    0.00  11.94   6.36  23.47  54.05  54.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:28   4.5   0.0   0.2  95.3   0.0    2   3483   2589    0    0    0  40.68    0.00  11.73   6.35  22.60  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:29   4.6   0.0   0.2  95.2   0.0    2   3582   2506    0    0    0  40.71    0.00  11.73   6.36  22.63  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:30   4.5   0.0   0.3  95.3   0.0    2   3397   2362    0    0    0  40.64    0.00  11.72   6.34  22.58  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:31   4.4   0.0   0.2  95.4   0.0    2   3375   2123    0    0    0  40.54    0.00  11.69   6.32  22.53  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:32   4.3   0.0   0.1  95.6   0.0    2   3660   2179    0    0    0  40.65    0.00  11.71   6.35  22.59  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:33   4.5   0.0   0.2  95.3   0.0    2   3379   2031    0    0    0  40.49    0.00  11.68   6.31  22.50  56.05  56.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:34   4.3   0.0   0.2  95.5   0.0    2   3617   2137    0    0    0  41.70    0.00  11.92   6.36  23.42  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:35   4.5   0.0   0.2  95.4   0.0    2   3359   2162    0    0    0  40.56    0.00  11.70   6.34  22.53  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:36   4.5   0.0   0.2  95.4   0.0    2   3490   2450    0    0    0  40.74    0.00  11.73   6.36  22.66  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:37   4.5   0.0   0.2  95.3   0.0    2   3513   2064    0    0    0  40.56    0.00  11.69   6.34  22.53  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:38   4.3   0.0   0.2  95.5   0.0    2   3404   2126    0    0    0  40.56    0.00  11.69   6.34  22.54  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:39   4.4   0.0   0.3  95.3   0.0    2   3631   2139    0    0    0  40.62    0.00  11.71   6.36  22.56  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:40   4.4   0.0   0.2  95.4   0.0    2   3434   2530    0    0    0  40.59    0.00  11.70   6.34  22.55  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:22:41   4.5   0.0   0.2  95.3   0.0    3   3561   2670    0    0    0  40.63    0.00  11.70   6.35  22.58  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:22:42   4.5   0.0   0.2  95.3   0.0    2   3521   2383    0    0    0  40.63    0.00  11.71   6.35  22.57  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:22:43   4.3   0.0   0.2  95.4   0.0    2   3408   2406    0    0    0  40.57    0.00  11.69   6.33  22.55  54.05  54.00  43.05  42.05  56.00  35.00  55.00  20.00
11:22:44   4.4   0.0   0.2  95.4   0.0    2   3669   2739    0    0    0  40.70    0.00  11.72   6.36  22.62  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:22:45   4.5   0.0   0.4  95.1   0.0    2   3410   2504    0    0    0  40.57    0.00  11.69   6.34  22.54  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:22:46   4.5   0.0   0.3  95.1   0.0    2   3768   2202    0    0    0  42.27    0.00  11.97   6.58  23.72  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:47   4.4   0.0   0.1  95.5   0.0    2   3304   2014    0    0    0  42.53    0.00  11.76   6.34  24.43  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:48   4.5   0.0   0.2  95.3   0.0    2   3471   2110    0    0    0  42.54    0.00  11.75   6.33  24.46  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:49   4.4   0.0   0.2  95.4   0.0    2   3652   2119    0    0    0  42.50    0.00  11.80   6.38  24.32  56.05  56.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:50   4.3   0.0   0.2  95.5   0.0    2   3378   2186    0    0    0  40.81    0.00  11.70   6.33  22.77  54.05  54.00  43.05  42.05  53.00  35.00  55.00  20.00
11:22:51   4.5   0.0   0.2  95.3   0.0    2   3626   2138    0    0    0  41.39    0.00  11.86   6.35  23.18  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:22:52   4.4   0.0   0.2  95.4   0.0    2   3437   2203    0    0    0  40.91    0.00  11.77   6.32  22.81  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:53   4.3   0.0   0.1  95.5   0.0    2   3392   2260    0    0    0  40.59    0.00  11.71   6.33  22.55  56.05  56.00  43.05  42.05  56.00  35.00  56.00  20.00
11:22:54   4.7   0.0   0.2  95.1   0.0    2   3669   2166    0    0    0  40.69    0.00  11.74   6.36  22.59  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:22:55   4.4   0.0   0.2  95.4   0.0    2   3302   2018    0    0    0  40.52    0.00  11.70   6.33  22.49  54.05  54.00  43.05  42.05  56.00  35.00  55.00  20.00
11:22:56   4.5   0.0   0.2  95.4   0.0    2   3447   2179    0    0    0  40.62    0.00  11.71   6.34  22.57  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:57   4.5   0.0   0.2  95.2   0.0    2   3597   2188    0    0    0  41.80    0.00  11.95   6.39  23.46  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:58   4.4   0.0   0.2  95.4   0.0    2   3511   1962    0    0    0  40.68    0.00  11.73   6.36  22.60  56.05  56.00  43.05  42.05  54.00  35.00  56.00  20.00
11:22:59   4.5   0.0   0.3  95.3   0.0    2   3668   2092    0    0    0  40.77    0.00  11.77   6.39  22.61  56.05  56.00  43.05  42.05  53.00  35.00  55.00  20.00
11:23:00   4.4   0.0   0.2  95.4   0.0    2   3628   2302    1    0    0  41.81    0.00  11.92   6.51  23.37  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:23:01   4.7   0.0   0.1  95.2   0.0    2   3376   1988    0    0    0  42.55    0.00  11.78   6.34  24.43  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:02   4.5   0.0   0.1  95.4   0.0    2   3613   2189    0    0    0  42.73    0.00  11.81   6.38  24.53  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:23:03   4.4   0.0   0.2  95.4   0.0    2   3432   2056    0    0    0  42.50    0.00  11.76   6.33  24.41  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:04   4.3   0.0   0.3  95.4   0.0    2   3726   2070    0    0    0  42.07    0.00  11.95   6.39  23.72  53.05  53.00  43.05  42.05  53.00  35.00  55.00  20.00
11:23:05   4.6   0.0   0.1  95.3   0.0    2   3354   2145    0    0    0  40.65    0.00  11.73   6.36  22.56  53.05  53.00  43.05  42.05  53.00  35.00  55.00  20.00
11:23:06   4.5   0.0   0.2  95.2   0.0    2   3380   2127    0    0    0  40.60    0.00  11.72   6.35  22.54  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:07   4.4   0.0   0.3  95.3   0.0    2   3567   2060    0    0    0  41.73    0.00  11.93   6.36  23.44  54.05  54.00  43.05  42.05  56.00  35.00  55.00  20.00
11:23:08   4.4   0.0   0.2  95.4   0.0    2   3490   2038    0    0    0  40.68    0.00  11.73   6.37  22.59  53.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:09   4.5   0.0   0.2  95.3   0.0    2   3547   1971    0    0    0  40.70    0.00  11.75   6.37  22.58  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:10   4.5   0.0   0.1  95.4   0.0    2   3464   2122    0    0    0  40.67    0.00  11.73   6.36  22.58  53.05  53.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:11   4.5   0.0   0.1  95.4   0.0    2   3415   2098    0    0    0  40.64    0.00  11.72   6.35  22.57  53.05  53.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:12   4.5   0.0   0.1  95.4   0.0    2   3743   2072    0    0    0  41.50    0.00  11.89   6.37  23.24  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:23:13   4.5   0.0   0.2  95.3   0.0    2   3465   2496    0    0    0  40.96    0.00  11.78   6.36  22.83  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:14   4.5   0.0   0.2  95.2   0.0    2   3639   2064    0    0    0  40.67    0.00  11.73   6.36  22.58  54.05  54.00  43.05  42.05  53.00  35.00  55.00  20.00
11:23:15   4.7   0.0   0.3  95.1   0.0    2   3390   2093    0    0    0  40.54    0.00  11.70   6.34  22.50  53.05  53.00  43.05  42.05  53.00  35.00  55.00  20.00
11:23:16   4.5   0.0   0.3  95.2   0.0    2   3461   2197    0    0    0  40.72    0.00  11.74   6.36  22.62  53.05  53.00  43.05  42.05  53.00  35.00  55.00  20.00
11:23:17   4.4   0.0   0.1  95.5   0.0    2   3596   2283    0    0    0  40.70    0.00  11.73   6.38  22.59  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:18   4.4   0.0   0.2  95.4   0.0    2   3370   1960    0    0    0  40.55    0.00  11.71   6.36  22.48  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:19   4.4   0.0   0.2  95.4   0.0    2   3720   1995    0    0    0  40.71    0.00  11.73   6.39  22.59  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:20   4.4   0.0   0.2  95.4   0.0    2   3602   2222    0    0    0  40.68    0.00  11.71   6.37  22.60  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:21   4.5   0.0   0.2  95.2   0.0    2   3403   2046    0    0    0  40.53    0.00  11.70   6.34  22.49  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:22   4.5   0.0   0.1  95.4   0.0    2   3603   2152    0    0    0  41.69    0.00  11.92   6.38  23.40  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:23   4.4   0.0   0.2  95.4   0.0    2   3377   1953    0    0    0  41.19    0.00  11.82   6.34  23.03  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
11:23:24   4.5   0.0   0.3  95.3   0.0    2   3645   2092    0    0    0  41.04    0.00  11.80   6.38  22.87  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:25   4.4   0.0   0.2  95.4   0.0    2   3372   1984    0    0    0  40.58    0.00  11.70   6.35  22.53  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:26   4.5   0.0   0.2  95.2   0.0    2   3606   2086    1    0    0  42.29    0.00  11.95   6.55  23.78  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:27   4.5   0.0   0.1  95.3   0.0    2   3629   2147    0    0    0  42.71    0.00  11.79   6.38  24.53  56.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:28   4.5   0.0   0.2  95.2   0.0    2   3520   2054    0    0    0  42.60    0.00  11.79   6.35  24.45  56.05  56.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:29   4.3   0.0   0.2  95.6   0.0    2   3622   1997    0    0    0  42.36    0.00  11.78   6.36  24.22  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:30   4.4   0.0   0.2  95.4   0.0    2   3398   2078    0    0    0  40.79    0.00  11.70   6.35  22.74  53.05  53.00  43.05  42.05  53.00  35.00  55.00  20.00
11:23:31   4.5   0.0   0.2  95.3   0.0    2   3328   1990    0    0    0  40.60    0.00  11.71   6.34  22.55  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:23:32   4.5   0.0   0.2  95.2   0.0    2   3682   2138    0    0    0  40.67    0.00  11.72   6.37  22.58  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:23:33   4.7   0.0   0.1  95.3   0.0    2   3366   1912    0    0    0  40.49    0.00  11.69   6.32  22.48  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:23:34   4.5   0.0   0.2  95.4   0.0    2   3637   2107    0    0    0  40.71    0.00  11.74   6.38  22.59  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:23:35   4.5   0.0   0.2  95.3   0.0    2   3399   2035    0    0    0  40.51    0.00  11.68   6.33  22.50  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:36   4.4   0.0   0.1  95.4   0.0    1   3481   1975    0    0    0  40.81    0.00  11.77   6.37  22.68  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:37   4.5   0.0   0.4  95.1   0.0    2   3581   2207    0    0    0  41.55    0.00  11.90   6.37  23.28  56.05  56.00  43.05  42.05  54.00  35.00  56.00  20.00
11:23:38   4.4   0.0   0.1  95.5   0.0    2   3434   2098    0    0    0  40.68    0.00  11.74   6.37  22.57  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:23:39   4.6   0.0   0.3  95.1   0.0    2   3616   2108    0    0    0  40.66    0.00  11.72   6.36  22.58  54.05  54.00  43.05  42.05  54.00  35.00  56.00  20.00
11:23:40   4.6   0.0   0.1  95.2   0.0    2   3440   2055    0    0    0  40.59    0.00  11.70   6.34  22.55  53.05  53.00  43.05  42.05  53.00  35.00  56.00  20.00
11:23:41   4.4   0.0   0.1  95.5   0.0    4   3454   2034    0    0    0  40.56    0.00  11.71   6.35  22.50  54.05  54.00  43.05  42.05  54.00  35.00  55.00  20.00
11:23:42   4.3   0.0   0.2  95.5   0.0    2   3589   2194    0    0    0  40.71    0.00  11.73   6.38  22.60  56.05  56.00  43.05  42.05  56.00  35.00  55.00  20.00
