Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk   SEN2 INT340 TCPU_P iwlwif acpitz   SEN3
16:57:08   4.2   0.0   0.0  95.8   0.0    2    998    521    0    0    0  38.93    0.00  11.31   5.91  21.71  53.05  53.00  42.05  20.00  53.00  55.00  41.05   0.00
16:57:09   4.2   0.0   0.0  95.8   0.0    2   1010    558    0    0    0  39.82    0.00  11.46   5.90  22.46  54.05  54.00  42.05  20.00  54.00  55.00  41.05   0.00
16:57:10   4.2   0.0   0.0  95.8   0.0    1    971    576    0    0    0  39.05    0.00  11.35   5.93  21.77  54.05  54.00  42.05  20.00  54.00  55.00  41.05   0.00
16:57:11   4.2   0.0   0.1  95.8   0.0    2    992    580    0    0    0  38.93    0.00  11.30   5.91  21.72  53.05  53.00  42.05  20.00  53.00  55.00  41.05   0.00
16:57:12   4.2   0.0   0.0  95.8   0.0    2   1012    547    0    0    0  38.90    0.00  11.28   5.90  21.72  58.05  58.00  42.05  20.00  58.00  55.00  41.05   0.00
16:57:13   4.2   0.0   0.0  95.8   0.0    2   1026    572    0    0    0  39.78    0.00  11.44   5.90  22.44  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:14   4.1   0.0   0.0  95.9   0.0    2   1054    563    0    0    0  38.88    0.00  11.28   5.89  21.71  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:15   4.1   0.0   0.0  95.9   0.0    2   1001    545    0    0    0  38.77    0.00  11.25   5.89  21.63  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:16   4.1   0.0   0.0  95.9   0.0    2    974    561    0    0    0  38.80    0.00  11.25   5.89  21.66  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:17   4.2   0.0   0.0  95.8   0.0    2    985    568    0    0    0  38.74    0.00  11.23   5.89  21.62  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:18   4.1   0.0   0.0  95.9   0.0    2   1068    566    0    0    0  38.84    0.00  11.26   5.90  21.68  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:19   4.2   0.0   0.1  95.7   0.0    2    906    558    0    0    0  39.75    0.00  11.42   5.89  22.44  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:20   4.2   0.0   0.0  95.8   0.0    2    998    558    0    0    0  39.79    0.00  11.43   5.90  22.45  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:21   4.2   0.0   0.0  95.8   0.0    2    948    566    0    0    0  38.85    0.00  11.27   5.90  21.67  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:22   4.1   0.0   0.0  95.9   0.0    2   1093    598    0    0    0  39.17    0.00  11.28   5.91  21.98  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:23   4.1   0.0   0.2  95.7   0.0    2   1812   1187    0    0    0  45.33    0.00  12.69   7.19  25.44  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:24   4.2   0.0   0.0  95.8   0.0    2    986    543    0    0    0  40.88    0.00  11.35   5.91  23.63  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:25   4.2   0.0   0.0  95.8   0.1    2   1022    571    0    0    0  41.83    0.00  11.52   5.89  24.42  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:26   4.2   0.0   0.0  95.8   0.0    2   1110    564    0    0    0  39.47    0.00  11.30   5.91  22.26  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:27   4.1   0.0   0.0  95.9   0.0    2    872    538    0    0    0  38.86    0.00  11.28   5.91  21.67  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:28   4.1   0.0   0.0  95.8   0.0    2    986    548    0    0    0  38.90    0.00  11.29   5.91  21.71  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:29   4.1   0.0   0.0  95.9   0.0    2   1028    565    0    0    0  38.82    0.00  11.27   5.90  21.66  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:30   4.1   0.0   0.0  95.9   0.0    2   1042    556    0    0    0  38.87    0.00  11.28   5.91  21.68  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:31   4.2   0.0   0.0  95.8   0.0    2   1002    546    0    0    0  38.90    0.00  11.29   5.91  21.70  58.05  58.00  42.05  20.00  58.00  58.00  41.05   0.00
16:57:32   4.2   0.0   0.0  95.8   0.0    2    992    562    0    0    0  38.86    0.00  11.28   5.91  21.68  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:33   4.2   0.0   0.1  95.7   0.0    2   1331    602    0    0    0  38.99    0.00  11.30   5.93  21.76  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:34   4.2   0.0   0.0  95.8   0.0    1   1055    542    0    0    0  39.87    0.00  11.47   5.91  22.49  56.05  56.00  42.05  20.00  56.00  58.00  41.05   0.00
16:57:35   4.1   0.0   0.0  95.9   0.0    2    899    533    0    0    0  38.87    0.00  11.28   5.91  21.68  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:36   4.1   0.0   0.0  95.9   0.0    2    992    524    0    0    0  38.87    0.00  11.28   5.91  21.68  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:37   4.1   0.0   0.0  95.9   0.0    2    968    551    0    0    0  38.87    0.00  11.28   5.91  21.67  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:38   4.1   0.0   0.0  95.8   0.0    2   1103    565    0    0    0  39.85    0.00  11.46   5.92  22.47  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:39   4.1   0.0   0.0  95.8   0.0    2   1014    565    0    0    0  38.86    0.00  11.27   5.92  21.66  58.05  58.00  42.05  20.00  58.00  57.00  41.05   0.00
16:57:40   4.1   0.0   0.0  95.8   0.0    2    971    528    0    0    0  38.81    0.00  11.26   5.91  21.63  58.05  58.00  42.05  20.00  58.00  57.00  41.05   0.00
16:57:41   4.2   0.0   0.0  95.8   0.0    2    991    576    0    0    0  38.88    0.00  11.28   5.92  21.68  57.05  57.00  42.05  20.00  57.00  58.00  41.05   0.00
16:57:42   4.1   0.0   0.0  95.9   0.0    2   1054    569    0    0    0  38.82    0.00  11.26   5.91  21.65  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:57:43   4.1   0.0   0.0  95.8   0.0    2    901    554    0    0    0  39.86    0.00  11.47   5.93  22.47  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:57:44   4.2   0.0   0.0  95.8   0.0    2   1000    565    0    0    0  38.88    0.00  11.29   5.92  21.68  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:57:45   4.1   0.0   0.0  95.9   0.0    2   1002    559    0    0    0  38.80    0.00  11.26   5.91  21.63  58.05  58.00  41.05  20.00  58.00  57.00  41.05   0.00
16:57:46   4.2   0.0   0.0  95.8   0.0    2   1084    577    0    0    0  38.87    0.00  11.28   5.92  21.67  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:57:47   4.2   0.0   0.0  95.8   0.0    2    978    519    0    0    0  38.79    0.00  11.26   5.92  21.62  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:57:48   4.1   0.0   0.1  95.7   0.0    3   1443    846    0    0    0  41.62    0.00  11.97   6.57  23.08  58.05  58.00  41.05  20.00  58.00  57.00  41.05   0.00
16:57:49   4.1   0.0   0.1  95.7   0.0    2   1406    879    0    0    0  43.07    0.00  12.01   6.55  24.51  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:57:50   4.1   0.0   0.0  95.9   0.0    2   1066    575    0    0    0  40.74    0.00  11.32   5.91  23.51  56.05  56.00  41.05  20.00  56.00  58.00  41.05   0.00
16:57:51   4.2   0.0   0.0  95.8   0.0    2    871    561    0    0    1  40.95    0.00  11.38   5.93  23.64  58.05  58.00  41.05  20.00  58.00  58.00  41.05   0.00
16:57:52   4.3   0.0   0.0  95.7   0.0    2   1012    544    0    0    0  39.13    0.00  11.26   5.90  21.96  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:57:53   4.1   0.0   0.0  95.9   0.0    2   1028    586    0    0    0  39.81    0.00  11.45   5.91  22.46  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:57:54   4.2   0.0   0.0  95.8   0.0    2   1093    569    0    0    0  39.77    0.00  11.44   5.89  22.43  58.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:57:55   4.1   0.0   0.0  95.9   0.0    2   1008    549    0    0    0  38.81    0.00  11.27   5.90  21.64  58.05  58.00  41.05  20.00  58.00  58.00  41.05   0.00
16:57:56   4.1   0.0   0.0  95.9   0.0    2   1018    548    0    0    0  38.78    0.00  11.26   5.90  21.63  55.05  55.00  41.05  20.00  55.00  58.00  41.05   0.00
16:57:57   4.1   0.0   0.0  95.8   0.0    2   1011    571    0    0    0  38.78    0.00  11.27   5.90  21.62  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:57:58   4.1   0.0   0.0  95.9   0.0    2    982    578    0    0    0  39.82    0.00  11.47   5.90  22.44  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:57:59   4.0   0.0   0.1  95.9   0.0    2   1142    597    2    0    0  38.65    0.00  11.20   5.85  21.60  55.05  55.00  41.05  20.00  55.00  58.00  41.05   0.00
16:58:00   4.2   0.0   0.0  95.8   0.0    2    927    547    0    0    0  38.86    0.00  11.29   5.91  21.65  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:01   4.2   0.0   0.0  95.8   0.0    2   1052    532    0    0    0  38.82    0.00  11.28   5.91  21.63  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:02   4.1   0.0   0.0  95.9   0.0    2   1166    563    0    0    0  38.88    0.00  11.30   5.92  21.66  58.05  58.00  41.05  20.00  58.00  57.00  41.05   0.00
16:58:03   4.2   0.0   0.0  95.8   0.0    2    927    520    0    0    0  38.76    0.00  11.26   5.90  21.61  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:04   4.1   0.0   0.0  95.8   0.0    2   1401    589    0    0    0  40.03    0.00  11.53   5.96  22.54  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:58:05   4.2   0.0   0.0  95.8   0.0    2   1058    533    0    0    0  38.83    0.00  11.29   5.92  21.63  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:58:06   4.2   0.0   0.0  95.8   0.0    2    956    531    0    0    0  38.83    0.00  11.29   5.90  21.64  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:07   4.2   0.0   0.0  95.8   0.0    2   1096    502    0    0    0  38.86    0.00  11.29   5.92  21.65  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:08   4.2   0.0   0.0  95.7   0.0    2   1087    532    0    0    0  39.75    0.00  11.44   5.90  22.40  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:09   4.1   0.0   0.0  95.8   0.0    2   1048    513    0    0    0  38.81    0.00  11.28   5.91  21.62  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:10   4.2   0.0   0.0  95.8   0.0    2   1010    521    0    0    0  38.91    0.00  11.31   5.93  21.67  58.05  58.00  41.05  20.00  58.00  58.00  41.05   0.00
16:58:11   4.1   0.0   0.0  95.9   0.0    2   1051    518    0    0    0  38.80    0.00  11.27   5.92  21.61  57.05  57.00  41.05  20.00  57.00  58.00  41.05   0.00
16:58:12   4.1   0.0   0.0  95.9   0.0    2   1056    502    0    0    0  38.82    0.00  11.25   5.91  21.65  57.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:13   4.2   0.0   0.0  95.8   0.0    2    901    520    0    0    0  38.76    0.00  11.26   5.91  21.59  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:14   4.2   0.0   0.0  95.7   0.0    2   1132    532    0    0    0  38.83    0.00  11.28   5.91  21.64  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:15   4.2   0.0   0.0  95.8   0.0    2   1048    519    0    0    0  38.76    0.00  11.25   5.91  21.60  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:16   4.2   0.0   0.0  95.8   0.0    2   1036    509    0    0    0  38.74    0.00  11.25   5.91  21.59  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:17   4.2   0.0   0.0  95.8   0.0    2    892    503    0    0    0  38.76    0.00  11.26   5.92  21.58  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:18   4.1   0.0   0.0  95.9   0.0    2   1128    523    0    0    0  39.77    0.00  11.46   5.91  22.40  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:19   4.2   0.0   0.0  95.8   0.0    2   1047    460    0    0    0  38.70    0.00  11.24   5.91  21.55  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:20   4.1   0.0   0.0  95.8   0.0    2    906    495    0    0    0  38.73    0.00  11.25   5.91  21.57  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:21   4.1   0.0   0.0  95.9   0.0    2   1016    534    0    0    0  38.77    0.00  11.25   5.91  21.60  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:22   4.1   0.0   0.0  95.9   0.0    2   1104    522    0    0    0  38.77    0.00  11.26   5.92  21.59  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:23   4.2   0.0   0.2  95.6   0.0    2   1926   1212    1    0    0  46.26    0.00  12.89   7.23  26.13  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:24   4.2   0.0   0.0  95.8   0.0    2    932    495    0    0    0  40.87    0.00  11.36   5.93  23.58  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:25   4.1   0.0   0.0  95.8   0.0    2   1014    506    0    0    0  40.74    0.00  11.31   5.90  23.52  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:26   4.1   0.0   0.0  95.9   0.0    2   1132    546    0    0    0  39.82    0.00  11.33   5.94  22.55  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:27   4.1   0.0   0.0  95.9   0.0    2    892    452    0    0    0  38.87    0.00  11.28   5.92  21.67  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:28   4.1   0.0   0.0  95.9   0.0    2   1071    446    0    0    0  38.84    0.00  11.30   5.93  21.61  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:29   4.2   0.0   0.0  95.8   0.0    2   1043    499    0    0    0  38.86    0.00  11.29   5.93  21.63  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:30   4.2   0.0   0.0  95.8   0.0    1   1085    528    0    0    0  38.84    0.00  11.28   5.92  21.64  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:31   4.1   0.0   0.1  95.8   0.0    2    923    500    0    0    0  38.88    0.00  11.27   5.92  21.68  56.05  56.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:32   4.1   0.0   0.0  95.9   0.0    2   1046    519    0    0    0  38.87    0.00  11.30   5.94  21.63  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:33   4.2   0.0   0.1  95.7   0.0    2   1070    528    0    0    0  39.86    0.00  11.47   5.93  22.46  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:34   4.2   0.0   0.0  95.8   0.0    2   1270    553    0    0    0  38.93    0.00  11.31   5.93  21.70  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:35   4.1   0.0   0.0  95.9   0.0    2   1026    504    0    0    0  38.85    0.00  11.29   5.92  21.64  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:36   4.2   0.0   0.0  95.8   0.0    2   1062    500    0    0    0  38.80    0.00  11.27   5.92  21.60  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:37   4.1   0.0   0.0  95.8   0.0    2   1056    531    0    0    0  38.90    0.00  11.30   5.93  21.66  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:38   4.1   0.0   0.0  95.9   0.0    2    995    536    0    0    0  39.72    0.00  11.44   5.92  22.37  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:39   4.1   0.0   0.0  95.8   0.0    2   1039    499    0    0    0  38.82    0.00  11.27   5.93  21.63  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:40   4.1   0.0   0.0  95.9   0.0    2   1036    513    0    0    0  38.77    0.00  11.25   5.92  21.60  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:41   4.2   0.0   0.0  95.8   0.0    2    870    483    0    0    0  38.80    0.00  11.26   5.93  21.61  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:42   4.1   0.0   0.0  95.9   0.0    2   1134    509    0    0    0  38.85    0.00  11.29   5.93  21.63  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:43   4.2   0.0   0.0  95.7   0.0    2   1013    535    0    0    0  39.76    0.00  11.43   5.92  22.42  58.05  58.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:44   4.2   0.0   0.0  95.8   0.0    2   1058    505    0    0    0  38.72    0.00  11.27   5.91  21.55  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:45   4.2   0.0   0.0  95.8   0.0    2    896    528    0    0    0  38.96    0.00  11.31   5.95  21.70  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:46   4.2   0.0   0.0  95.8   0.0    2   1112    529    0    0    0  38.85    0.00  11.28   5.93  21.64  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:47   4.2   0.0   0.1  95.7   0.0    2   1046    500    0    0    0  38.79    0.00  11.25   5.92  21.61  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:48   4.1   0.0   0.2  95.7   0.0    3   1771   1216    0    0    0  45.05    0.00  12.85   7.25  24.95  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:58:49   4.2   0.0   0.1  95.7   0.0    2   1063    501    0    0    0  40.88    0.00  11.35   5.93  23.60  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:50   4.2   0.0   0.0  95.8   0.0    2   1112    530    0    0    0  40.83    0.00  11.34   5.93  23.56  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:51   4.1   0.0   0.0  95.9   0.0    2    880    492    0    0    0  40.72    0.00  11.34   5.93  23.44  57.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:52   4.2   0.0   0.0  95.8   0.0    2   1061    505    0    0    0  39.16    0.00  11.29   5.94  21.93  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:53   4.2   0.0   0.0  95.8   0.0    2   1084    530    0    0    0  38.91    0.00  11.30   5.94  21.67  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:54   4.1   0.0   0.0  95.9   0.0    2   1138    538    0    0    0  38.88    0.00  11.30   5.93  21.66  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:55   4.2   0.0   0.0  95.8   0.0    2    854    494    0    0    0  38.91    0.00  11.31   5.93  21.67  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:56   4.2   0.0   0.0  95.8   0.0    2   1067    497    0    0    0  38.85    0.00  11.27   5.93  21.65  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:57   4.2   0.0   0.1  95.7   0.0    2    998    514    0    0    0  38.89    0.00  11.31   5.94  21.65  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:58:58   4.2   0.0   0.0  95.8   0.0    2    998    525    0    0    0  39.80    0.00  11.46   5.93  22.41  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:58:59   4.1   0.0   0.0  95.8   0.0    2   1038    473    0    0    0  38.84    0.00  11.28   5.93  21.62  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:00   4.1   0.0   0.0  95.8   0.0    2   1080    528    0    0    0  38.95    0.00  11.30   5.94  21.71  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:01   4.2   0.0   0.0  95.8   0.0    2   1044    501    0    0    0  38.82    0.00  11.27   5.93  21.62  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:02   4.2   0.0   0.0  95.8   0.0    2    962    548    0    0    0  38.80    0.00  11.26   5.92  21.62  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:03   4.2   0.0   0.0  95.8   0.0    2   1037    517    0    0    0  39.80    0.00  11.46   5.94  22.40  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:04   4.1   0.0   0.0  95.9   0.0    2   1380    539    0    0    0  38.92    0.00  11.29   5.95  21.68  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:05   4.1   0.0   0.0  95.9   0.0    2    850    471    0    0    0  38.76    0.00  11.26   5.92  21.57  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:06   4.2   0.0   0.0  95.8   0.0    2   1120    508    0    0    0  38.85    0.00  11.29   5.94  21.62  57.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:07   4.1   0.0   0.0  95.9   0.0    2   1050    525    0    0    0  38.80    0.00  11.27   5.93  21.60  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:59:08   4.2   0.0   0.0  95.8   0.0    2    948    525    0    0    0  39.81    0.00  11.45   5.93  22.42  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:09   4.1   0.0   0.0  95.9   0.0    2   1054    477    0    0    0  38.80    0.00  11.26   5.93  21.61  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:10   4.2   0.0   0.0  95.7   0.0    2   1000    534    0    0    0  39.86    0.00  11.50   5.95  22.41  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:11   4.1   0.0   0.0  95.8   0.0    2   1024    507    0    0    0  38.81    0.00  11.28   5.93  21.60  56.05  56.00  41.05  20.00  56.00  57.00  41.05   0.00
16:59:12   4.1   0.0   0.0  95.8   0.0    2   1053    540    0    0    0  39.09    0.00  11.25   5.90  21.94  57.05  57.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:13   4.2   0.0   0.0  95.8   0.0    2    890    511    0    0    0  39.50    0.00  11.23   5.87  22.40  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:14   4.2   0.0   0.0  95.8   0.0    2   1098    518    0    0    0  38.75    0.00  11.25   5.92  21.58  57.05  57.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:15   4.2   0.0   0.0  95.8   0.0    2   1019    486    0    0    0  38.78    0.00  11.27   5.93  21.58  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:16   4.1   0.0   0.0  95.9   0.0    2    908    477    0    0    0  38.84    0.00  11.28   5.94  21.61  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:17   4.1   0.0   0.0  95.9   0.0    2   1050    504    0    0    0  38.86    0.00  11.28   5.93  21.65  55.05  55.00  41.05  20.00  57.00  57.00  41.05   0.00
16:59:18   4.2   0.0   0.0  95.8   0.0    2   1100    528    0    0    0  38.79    0.00  11.27   5.94  21.58  56.05  56.00  41.05  20.00  55.00  57.00  41.05   0.00
16:59:19   4.3   0.0   0.0  95.7   0.0    2    912    484    0    0    0  38.79    0.00  11.25   5.94  21.60  55.05  55.00  41.05  20.00  55.00  57.00  41.05   0.00
