          Category;                      Type;  Run Identifier;  Sample Identifier;         Score;  Score Metric
 eclipse-openj9-vm;             plus_operator;         default;                  4;        57.400;  Power (Watt)
 eclipse-openj9-vm;             plus_operator;         default;                  5;        62.430;  Power (Watt)
 eclipse-openj9-vm;             plus_operator;         default;                  6;        62.510;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  1;        14.670;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  2;        13.560;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  3;        14.090;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  4;       111.120;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  5;       108.050;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  6;       106.770;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  7;       105.620;  Power (Watt)
     azul-prime-vm;            string_builder;         default;                  8;        73.510;  Power (Watt)
     azul-prime-vm;           string_template;         default;                  1;        14.620;  Power (Watt)
     azul-prime-vm;           string_template;         default;                  2;        15.510;  Power (Watt)
     azul-prime-vm;           string_template;         default;                  3;        14.980;  Power (Watt)
     azul-prime-vm;           string_template;         default;                  4;       111.340;  Power (Watt)
     azul-prime-vm;           string_template;         default;                  5;       107.740;  Power (Watt)
     azul-prime-vm;           string_template;         default;                  6;       105.350;  Power (Watt)
     azul-prime-vm;           string_template;         default;                  7;       106.430;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  1;        14.770;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  2;        13.370;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  3;        13.760;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  4;       107.030;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  5;       109.100;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  6;       107.070;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  7;       105.270;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  8;       105.390;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                  9;       106.570;  Power (Watt)
     azul-prime-vm;             plus_operator;         default;                 10;        73.370;  Power (Watt)
      native-image;           string_template;         default;                  1;         8.570;  Power (Watt)
      native-image;           string_template;         default;                  2;         7.430;  Power (Watt)
      native-image;           string_template;         default;                  3;        10.270;  Power (Watt)
      native-image;           string_template;         default;                  4;        72.340;  Power (Watt)
      native-image;           string_template;         default;                  5;        89.890;  Power (Watt)
      native-image;           string_template;         default;                  6;        92.380;  Power (Watt)
      native-image;           string_template;         default;                  7;       102.370;  Power (Watt)
      native-image;           string_template;         default;                  8;        80.990;  Power (Watt)
      native-image;           string_template;         default;                  9;        80.100;  Power (Watt)
      native-image;           string_template;         default;                 10;       119.270;  Power (Watt)
      native-image;           string_template;         default;                 11;       103.170;  Power (Watt)
      native-image;           string_template;         default;                 12;        99.960;  Power (Watt)
      native-image;           string_template;         default;                 13;       106.370;  Power (Watt)
      native-image;           string_template;         default;                 14;       103.620;  Power (Watt)
      native-image;           string_template;         default;                 15;       102.150;  Power (Watt)
      native-image;           string_template;         default;                 16;       103.380;  Power (Watt)
      native-image;           string_template;         default;                 17;       105.240;  Power (Watt)
      native-image;           string_template;         default;                 18;       102.900;  Power (Watt)
      native-image;           string_template;         default;                 19;       102.660;  Power (Watt)
      native-image;           string_template;         default;                 20;        95.140;  Power (Watt)
      native-image;           string_template;         default;                 21;       108.480;  Power (Watt)
      native-image;           string_template;         default;                 22;       102.520;  Power (Watt)
      native-image;           string_template;         default;                 23;       100.400;  Power (Watt)
      native-image;           string_template;         default;                 24;       104.110;  Power (Watt)
      native-image;           string_template;         default;                 25;       101.530;  Power (Watt)
      native-image;           string_template;         default;                 26;       101.540;  Power (Watt)
      native-image;           string_template;         default;                 27;       102.450;  Power (Watt)
      native-image;           string_template;         default;                 28;       102.630;  Power (Watt)
      native-image;           string_template;         default;                 29;       104.540;  Power (Watt)
      native-image;           string_template;         default;                 30;       103.610;  Power (Watt)
      native-image;           string_template;         default;                 31;       105.720;  Power (Watt)
      native-image;           string_template;         default;                 32;       100.990;  Power (Watt)
      native-image;           string_template;         default;                 33;       100.070;  Power (Watt)
      native-image;           string_template;         default;                 34;       101.780;  Power (Watt)
      native-image;           string_template;         default;                 35;        83.450;  Power (Watt)
      native-image;           string_template;         default;                 36;        85.600;  Power (Watt)
      native-image;           string_template;         default;                 37;        68.550;  Power (Watt)
    oracle-graalvm;             plus_operator;         default;                  1;        16.750;  Power (Watt)
    oracle-graalvm;             plus_operator;         default;                  2;        14.140;  Power (Watt)
    oracle-graalvm;             plus_operator;         default;                  3;        15.180;  Power (Watt)
    oracle-graalvm;             plus_operator;         default;                  4;        80.990;  Power (Watt)
    oracle-graalvm;             plus_operator;         default;                  5;        89.210;  Power (Watt)
 eclipse-openj9-vm;           string_template;         default;                  1;        16.450;  Power (Watt)
 eclipse-openj9-vm;           string_template;         default;                  2;        14.420;  Power (Watt)
 eclipse-openj9-vm;           string_template;         default;                  3;        14.670;  Power (Watt)
 eclipse-openj9-vm;           string_template;         default;                  4;        58.160;  Power (Watt)
 eclipse-openj9-vm;           string_template;         default;                  5;        66.170;  Power (Watt)
 eclipse-openj9-vm;           string_template;         default;                  6;        63.780;  Power (Watt)
        graalvm-ce;            string_builder;         default;                  1;        15.280;  Power (Watt)
        graalvm-ce;            string_builder;         default;                  2;        13.280;  Power (Watt)
        graalvm-ce;            string_builder;         default;                  3;        13.600;  Power (Watt)
        graalvm-ce;            string_builder;         default;                  4;        72.470;  Power (Watt)
        graalvm-ce;            string_builder;         default;                  5;        78.050;  Power (Watt)
openjdk-hotspot-vm;             plus_operator;         default;                  1;        16.400;  Power (Watt)
openjdk-hotspot-vm;             plus_operator;         default;                  2;        14.270;  Power (Watt)
openjdk-hotspot-vm;             plus_operator;         default;                  3;        17.260;  Power (Watt)
openjdk-hotspot-vm;             plus_operator;         default;                  4;        94.890;  Power (Watt)
openjdk-hotspot-vm;             plus_operator;         default;                  5;       110.800;  Power (Watt)
        graalvm-ce;             plus_operator;         default;                  1;        16.880;  Power (Watt)
        graalvm-ce;             plus_operator;         default;                  2;        13.610;  Power (Watt)
        graalvm-ce;             plus_operator;         default;                  3;        13.640;  Power (Watt)
        graalvm-ce;             plus_operator;         default;                  4;        86.670;  Power (Watt)
        graalvm-ce;             plus_operator;         default;                  5;        90.480;  Power (Watt)
        graalvm-ce;           string_template;         default;                  1;        14.920;  Power (Watt)
        graalvm-ce;           string_template;         default;                  2;        15.870;  Power (Watt)
        graalvm-ce;           string_template;         default;                  3;        13.930;  Power (Watt)
        graalvm-ce;           string_template;         default;                  4;        79.780;  Power (Watt)
        graalvm-ce;           string_template;         default;                  5;        83.890;  Power (Watt)
      native-image;            string_builder;         default;                  1;        11.370;  Power (Watt)
      native-image;            string_builder;         default;                  2;         7.640;  Power (Watt)
      native-image;            string_builder;         default;                  3;        10.530;  Power (Watt)
      native-image;            string_builder;         default;                  4;        68.760;  Power (Watt)
      native-image;            string_builder;         default;                  5;        85.550;  Power (Watt)
      native-image;            string_builder;         default;                  6;        94.280;  Power (Watt)
      native-image;            string_builder;         default;                  7;       101.530;  Power (Watt)
      native-image;            string_builder;         default;                  8;        92.360;  Power (Watt)
      native-image;            string_builder;         default;                  9;       110.250;  Power (Watt)
      native-image;            string_builder;         default;                 10;       104.540;  Power (Watt)
      native-image;            string_builder;         default;                 11;       105.190;  Power (Watt)
      native-image;            string_builder;         default;                 12;       102.020;  Power (Watt)
      native-image;            string_builder;         default;                 13;       103.130;  Power (Watt)
      native-image;            string_builder;         default;                 14;        96.100;  Power (Watt)
      native-image;            string_builder;         default;                 15;       108.400;  Power (Watt)
      native-image;            string_builder;         default;                 16;       105.960;  Power (Watt)
      native-image;            string_builder;         default;                 17;       107.640;  Power (Watt)
      native-image;            string_builder;         default;                 18;       104.930;  Power (Watt)
      native-image;            string_builder;         default;                 19;        99.990;  Power (Watt)
      native-image;            string_builder;         default;                 20;       105.420;  Power (Watt)
      native-image;            string_builder;         default;                 21;       103.040;  Power (Watt)
      native-image;            string_builder;         default;                 22;       100.860;  Power (Watt)
      native-image;            string_builder;         default;                 23;       103.090;  Power (Watt)
      native-image;            string_builder;         default;                 24;       102.500;  Power (Watt)
      native-image;            string_builder;         default;                 25;       101.990;  Power (Watt)
      native-image;            string_builder;         default;                 26;       102.370;  Power (Watt)
      native-image;            string_builder;         default;                 27;       104.180;  Power (Watt)
      native-image;            string_builder;         default;                 28;       102.970;  Power (Watt)
      native-image;            string_builder;         default;                 29;       103.880;  Power (Watt)
      native-image;            string_builder;         default;                 30;       103.630;  Power (Watt)
      native-image;            string_builder;         default;                 31;       101.440;  Power (Watt)
      native-image;            string_builder;         default;                 32;        98.570;  Power (Watt)
      native-image;            string_builder;         default;                 33;       100.400;  Power (Watt)
      native-image;            string_builder;         default;                 34;        84.930;  Power (Watt)
      native-image;            string_builder;         default;                 35;        85.680;  Power (Watt)
      native-image;            string_builder;         default;                 36;        74.480;  Power (Watt)
      native-image;            string_builder;         default;                 37;        48.530;  Power (Watt)
openjdk-hotspot-vm;            string_builder;         default;                  1;        16.350;  Power (Watt)
openjdk-hotspot-vm;            string_builder;         default;                  2;        14.230;  Power (Watt)
openjdk-hotspot-vm;            string_builder;         default;                  3;        14.680;  Power (Watt)
openjdk-hotspot-vm;            string_builder;         default;                  4;       112.330;  Power (Watt)
      native-image;             plus_operator;             pgo;                  1;         7.050;  Power (Watt)
      native-image;             plus_operator;             pgo;                  2;         5.460;  Power (Watt)
      native-image;             plus_operator;             pgo;                  3;         5.060;  Power (Watt)
      native-image;             plus_operator;             pgo;                  4;        70.360;  Power (Watt)
      native-image;             plus_operator;             pgo;                  5;       104.960;  Power (Watt)
      native-image;             plus_operator;             pgo;                  6;        79.700;  Power (Watt)
      native-image;             plus_operator;             pgo;                  7;        99.620;  Power (Watt)
      native-image;             plus_operator;             pgo;                  8;        80.020;  Power (Watt)
      native-image;             plus_operator;             pgo;                  9;       114.580;  Power (Watt)
      native-image;             plus_operator;             pgo;                 10;       104.330;  Power (Watt)
      native-image;             plus_operator;             pgo;                 11;       104.200;  Power (Watt)
      native-image;             plus_operator;             pgo;                 12;       102.160;  Power (Watt)
      native-image;             plus_operator;             pgo;                 13;       101.810;  Power (Watt)
      native-image;             plus_operator;             pgo;                 14;       103.830;  Power (Watt)
      native-image;             plus_operator;             pgo;                 15;        92.240;  Power (Watt)
      native-image;             plus_operator;             pgo;                 16;        97.400;  Power (Watt)
      native-image;             plus_operator;             pgo;                 17;       111.760;  Power (Watt)
      native-image;             plus_operator;             pgo;                 18;        97.220;  Power (Watt)
      native-image;             plus_operator;             pgo;                 19;        93.620;  Power (Watt)
      native-image;             plus_operator;             pgo;                 20;       113.490;  Power (Watt)
      native-image;             plus_operator;             pgo;                 21;       101.610;  Power (Watt)
      native-image;             plus_operator;             pgo;                 22;       102.240;  Power (Watt)
      native-image;             plus_operator;             pgo;                 23;       102.620;  Power (Watt)
      native-image;             plus_operator;             pgo;                 24;       102.580;  Power (Watt)
      native-image;             plus_operator;             pgo;                 25;       102.560;  Power (Watt)
      native-image;             plus_operator;             pgo;                 26;       104.310;  Power (Watt)
      native-image;             plus_operator;             pgo;                 27;       103.410;  Power (Watt)
      native-image;             plus_operator;             pgo;                 28;        85.120;  Power (Watt)
      native-image;             plus_operator;             pgo;                 29;        71.010;  Power (Watt)
      native-image;             plus_operator;             pgo;                 30;        57.650;  Power (Watt)
      native-image;             plus_operator;             pgo;                 31;        39.880;  Power (Watt)
      native-image;             plus_operator;             pgo;                 32;         4.590;  Power (Watt)
      native-image;             plus_operator;             pgo;                 33;         2.380;  Power (Watt)
      native-image;             plus_operator;             pgo;                 34;         5.940;  Power (Watt)
      native-image;             plus_operator;             pgo;                 35;       103.420;  Power (Watt)
      native-image;             plus_operator;             pgo;                 36;       103.510;  Power (Watt)
      native-image;             plus_operator;             pgo;                 37;        86.150;  Power (Watt)
      native-image;             plus_operator;             pgo;                 38;        79.000;  Power (Watt)
      native-image;             plus_operator;             pgo;                 39;        73.950;  Power (Watt)
      native-image;             plus_operator;             pgo;                 40;        96.010;  Power (Watt)
      native-image;             plus_operator;             pgo;                 41;       121.390;  Power (Watt)
      native-image;             plus_operator;             pgo;                 42;       102.040;  Power (Watt)
      native-image;             plus_operator;             pgo;                 43;       102.500;  Power (Watt)
      native-image;             plus_operator;             pgo;                 44;       102.330;  Power (Watt)
      native-image;             plus_operator;             pgo;                 45;       100.910;  Power (Watt)
      native-image;             plus_operator;             pgo;                 46;        89.640;  Power (Watt)
      native-image;             plus_operator;             pgo;                 47;        96.980;  Power (Watt)
      native-image;             plus_operator;             pgo;                 48;        96.380;  Power (Watt)
      native-image;             plus_operator;             pgo;                 49;       102.050;  Power (Watt)
      native-image;             plus_operator;             pgo;                 50;       101.510;  Power (Watt)
      native-image;             plus_operator;             pgo;                 51;       102.720;  Power (Watt)
      native-image;             plus_operator;             pgo;                 52;       102.070;  Power (Watt)
      native-image;             plus_operator;             pgo;                 53;       101.340;  Power (Watt)
      native-image;             plus_operator;             pgo;                 54;       101.290;  Power (Watt)
      native-image;             plus_operator;             pgo;                 55;       101.350;  Power (Watt)
      native-image;             plus_operator;             pgo;                 56;       101.160;  Power (Watt)
      native-image;             plus_operator;             pgo;                 57;       101.630;  Power (Watt)
      native-image;             plus_operator;             pgo;                 58;       101.210;  Power (Watt)
      native-image;             plus_operator;             pgo;                 59;       100.970;  Power (Watt)
      native-image;             plus_operator;             pgo;                 60;       101.950;  Power (Watt)
      native-image;             plus_operator;             pgo;                 61;       103.980;  Power (Watt)
      native-image;             plus_operator;             pgo;                 62;       101.180;  Power (Watt)
      native-image;             plus_operator;             pgo;                 63;       101.410;  Power (Watt)
      native-image;             plus_operator;             pgo;                 64;        99.760;  Power (Watt)
      native-image;             plus_operator;             pgo;                 65;       107.150;  Power (Watt)
      native-image;             plus_operator;             pgo;                 66;       106.650;  Power (Watt)
      native-image;             plus_operator;             pgo;                 67;       105.970;  Power (Watt)
      native-image;             plus_operator;             pgo;                 68;       103.580;  Power (Watt)
      native-image;             plus_operator;             pgo;                 69;       103.530;  Power (Watt)
      native-image;             plus_operator;             pgo;                 70;       105.410;  Power (Watt)
      native-image;             plus_operator;             pgo;                 71;       100.940;  Power (Watt)
      native-image;             plus_operator;             pgo;                 72;       104.290;  Power (Watt)
      native-image;             plus_operator;             pgo;                 73;        90.410;  Power (Watt)
      native-image;             plus_operator;             pgo;                 74;       100.880;  Power (Watt)
      native-image;             plus_operator;             pgo;                 75;        96.010;  Power (Watt)
      native-image;             plus_operator;             pgo;                 76;        58.370;  Power (Watt)
      native-image;             plus_operator;             pgo;                 77;        62.830;  Power (Watt)
      native-image;             plus_operator;             pgo;                 78;        61.040;  Power (Watt)
      native-image;             plus_operator;             pgo;                 79;        54.480;  Power (Watt)
      native-image;             plus_operator;             pgo;                 80;        64.400;  Power (Watt)
openjdk-hotspot-vm;           string_template;         default;                  1;        16.790;  Power (Watt)
openjdk-hotspot-vm;           string_template;         default;                  2;        13.840;  Power (Watt)
openjdk-hotspot-vm;           string_template;         default;                  3;        14.660;  Power (Watt)
openjdk-hotspot-vm;           string_template;         default;                  4;       111.410;  Power (Watt)
    oracle-graalvm;            string_builder;         default;                  1;        14.750;  Power (Watt)
    oracle-graalvm;            string_builder;         default;                  2;        13.600;  Power (Watt)
    oracle-graalvm;            string_builder;         default;                  3;        14.090;  Power (Watt)
    oracle-graalvm;            string_builder;         default;                  4;        83.160;  Power (Watt)
    oracle-graalvm;            string_builder;         default;                  5;        91.310;  Power (Watt)
      native-image;            string_builder;             pgo;                  1;         4.670;  Power (Watt)
      native-image;            string_builder;             pgo;                  2;         2.220;  Power (Watt)
      native-image;            string_builder;             pgo;                  3;         5.680;  Power (Watt)
      native-image;            string_builder;             pgo;                  4;        88.490;  Power (Watt)
      native-image;            string_builder;             pgo;                  5;       107.830;  Power (Watt)
      native-image;            string_builder;             pgo;                  6;        74.100;  Power (Watt)
      native-image;            string_builder;             pgo;                  7;        95.750;  Power (Watt)
      native-image;            string_builder;             pgo;                  8;        83.020;  Power (Watt)
      native-image;            string_builder;             pgo;                  9;       104.640;  Power (Watt)
      native-image;            string_builder;             pgo;                 10;       116.840;  Power (Watt)
      native-image;            string_builder;             pgo;                 11;       107.880;  Power (Watt)
      native-image;            string_builder;             pgo;                 12;       103.690;  Power (Watt)
      native-image;            string_builder;             pgo;                 13;       103.430;  Power (Watt)
      native-image;            string_builder;             pgo;                 14;       104.650;  Power (Watt)
      native-image;            string_builder;             pgo;                 15;        98.100;  Power (Watt)
      native-image;            string_builder;             pgo;                 16;       105.500;  Power (Watt)
      native-image;            string_builder;             pgo;                 17;       105.750;  Power (Watt)
      native-image;            string_builder;             pgo;                 18;       103.420;  Power (Watt)
      native-image;            string_builder;             pgo;                 19;        97.060;  Power (Watt)
      native-image;            string_builder;             pgo;                 20;       117.970;  Power (Watt)
      native-image;            string_builder;             pgo;                 21;       104.380;  Power (Watt)
      native-image;            string_builder;             pgo;                 22;       104.540;  Power (Watt)
      native-image;            string_builder;             pgo;                 23;       103.880;  Power (Watt)
      native-image;            string_builder;             pgo;                 24;       103.310;  Power (Watt)
      native-image;            string_builder;             pgo;                 25;       103.550;  Power (Watt)
      native-image;            string_builder;             pgo;                 26;       103.390;  Power (Watt)
      native-image;            string_builder;             pgo;                 27;       103.120;  Power (Watt)
      native-image;            string_builder;             pgo;                 28;        98.940;  Power (Watt)
      native-image;            string_builder;             pgo;                 29;        86.290;  Power (Watt)
      native-image;            string_builder;             pgo;                 30;        72.200;  Power (Watt)
      native-image;            string_builder;             pgo;                 31;        68.200;  Power (Watt)
      native-image;            string_builder;             pgo;                 32;         3.240;  Power (Watt)
      native-image;            string_builder;             pgo;                 33;         1.990;  Power (Watt)
      native-image;            string_builder;             pgo;                 34;         3.440;  Power (Watt)
      native-image;            string_builder;             pgo;                 35;       108.350;  Power (Watt)
      native-image;            string_builder;             pgo;                 36;       101.690;  Power (Watt)
      native-image;            string_builder;             pgo;                 37;        84.130;  Power (Watt)
      native-image;            string_builder;             pgo;                 38;        82.590;  Power (Watt)
      native-image;            string_builder;             pgo;                 39;        77.990;  Power (Watt)
      native-image;            string_builder;             pgo;                 40;       101.780;  Power (Watt)
      native-image;            string_builder;             pgo;                 41;       119.170;  Power (Watt)
      native-image;            string_builder;             pgo;                 42;       104.590;  Power (Watt)
      native-image;            string_builder;             pgo;                 43;       101.730;  Power (Watt)
      native-image;            string_builder;             pgo;                 44;       105.680;  Power (Watt)
      native-image;            string_builder;             pgo;                 45;       100.040;  Power (Watt)
      native-image;            string_builder;             pgo;                 46;        96.040;  Power (Watt)
      native-image;            string_builder;             pgo;                 47;       102.920;  Power (Watt)
      native-image;            string_builder;             pgo;                 48;       103.450;  Power (Watt)
      native-image;            string_builder;             pgo;                 49;       104.870;  Power (Watt)
      native-image;            string_builder;             pgo;                 50;       104.190;  Power (Watt)
      native-image;            string_builder;             pgo;                 51;       103.850;  Power (Watt)
      native-image;            string_builder;             pgo;                 52;       102.460;  Power (Watt)
      native-image;            string_builder;             pgo;                 53;       101.370;  Power (Watt)
      native-image;            string_builder;             pgo;                 54;       101.650;  Power (Watt)
      native-image;            string_builder;             pgo;                 55;       101.970;  Power (Watt)
      native-image;            string_builder;             pgo;                 56;       100.640;  Power (Watt)
      native-image;            string_builder;             pgo;                 57;       101.720;  Power (Watt)
      native-image;            string_builder;             pgo;                 58;       100.580;  Power (Watt)
      native-image;            string_builder;             pgo;                 59;       100.290;  Power (Watt)
      native-image;            string_builder;             pgo;                 60;       102.090;  Power (Watt)
      native-image;            string_builder;             pgo;                 61;       101.440;  Power (Watt)
      native-image;            string_builder;             pgo;                 62;       101.380;  Power (Watt)
      native-image;            string_builder;             pgo;                 63;       101.980;  Power (Watt)
      native-image;            string_builder;             pgo;                 64;       103.980;  Power (Watt)
      native-image;            string_builder;             pgo;                 65;       104.530;  Power (Watt)
      native-image;            string_builder;             pgo;                 66;       104.850;  Power (Watt)
      native-image;            string_builder;             pgo;                 67;       107.160;  Power (Watt)
      native-image;            string_builder;             pgo;                 68;        96.580;  Power (Watt)
      native-image;            string_builder;             pgo;                 69;       106.650;  Power (Watt)
      native-image;            string_builder;             pgo;                 70;       105.610;  Power (Watt)
      native-image;            string_builder;             pgo;                 71;       108.230;  Power (Watt)
      native-image;            string_builder;             pgo;                 72;       108.230;  Power (Watt)
      native-image;            string_builder;             pgo;                 73;        91.970;  Power (Watt)
      native-image;            string_builder;             pgo;                 74;        82.760;  Power (Watt)
      native-image;            string_builder;             pgo;                 75;        82.670;  Power (Watt)
      native-image;            string_builder;             pgo;                 76;        71.080;  Power (Watt)
      native-image;            string_builder;             pgo;                 77;        37.900;  Power (Watt)
      native-image;            string_builder;             pgo;                 78;        35.710;  Power (Watt)
      native-image;            string_builder;             pgo;                 79;        36.000;  Power (Watt)
      native-image;            string_builder;             pgo;                 80;        51.120;  Power (Watt)
      native-image;            string_builder;             pgo;                 81;        84.860;  Power (Watt)
      native-image;            string_builder;             pgo;                 82;        40.160;  Power (Watt)
      native-image;            string_builder;             pgo;                 83;        35.100;  Power (Watt)
      native-image;            string_builder;             pgo;                 84;        36.020;  Power (Watt)
      native-image;            string_builder;             pgo;                 85;        34.220;  Power (Watt)
      native-image;            string_builder;             pgo;                 86;        56.240;  Power (Watt)
      native-image;           string_template;             pgo;                  1;         5.020;  Power (Watt)
      native-image;           string_template;             pgo;                  2;         2.640;  Power (Watt)
      native-image;           string_template;             pgo;                  3;         4.620;  Power (Watt)
      native-image;           string_template;             pgo;                  4;        65.200;  Power (Watt)
      native-image;           string_template;             pgo;                  5;        91.130;  Power (Watt)
      native-image;           string_template;             pgo;                  6;        80.430;  Power (Watt)
      native-image;           string_template;             pgo;                  7;        95.560;  Power (Watt)
      native-image;           string_template;             pgo;                  8;        84.250;  Power (Watt)
      native-image;           string_template;             pgo;                  9;        92.220;  Power (Watt)
      native-image;           string_template;             pgo;                 10;       118.290;  Power (Watt)
      native-image;           string_template;             pgo;                 11;       107.360;  Power (Watt)
      native-image;           string_template;             pgo;                 12;       103.190;  Power (Watt)
      native-image;           string_template;             pgo;                 13;       102.310;  Power (Watt)
      native-image;           string_template;             pgo;                 14;        98.600;  Power (Watt)
      native-image;           string_template;             pgo;                 15;       103.150;  Power (Watt)
      native-image;           string_template;             pgo;                 16;       108.710;  Power (Watt)
      native-image;           string_template;             pgo;                 17;       102.880;  Power (Watt)
      native-image;           string_template;             pgo;                 18;       102.990;  Power (Watt)
      native-image;           string_template;             pgo;                 19;       102.230;  Power (Watt)
      native-image;           string_template;             pgo;                 20;       110.560;  Power (Watt)
      native-image;           string_template;             pgo;                 21;       103.090;  Power (Watt)
      native-image;           string_template;             pgo;                 22;       103.860;  Power (Watt)
      native-image;           string_template;             pgo;                 23;       103.090;  Power (Watt)
      native-image;           string_template;             pgo;                 24;       103.160;  Power (Watt)
      native-image;           string_template;             pgo;                 25;       102.990;  Power (Watt)
      native-image;           string_template;             pgo;                 26;       102.790;  Power (Watt)
      native-image;           string_template;             pgo;                 27;       103.140;  Power (Watt)
      native-image;           string_template;             pgo;                 28;        97.640;  Power (Watt)
      native-image;           string_template;             pgo;                 29;        83.840;  Power (Watt)
      native-image;           string_template;             pgo;                 30;        65.820;  Power (Watt)
      native-image;           string_template;             pgo;                 31;        56.880;  Power (Watt)
      native-image;           string_template;             pgo;                 32;         3.670;  Power (Watt)
      native-image;           string_template;             pgo;                 33;         2.220;  Power (Watt)
      native-image;           string_template;             pgo;                 34;         5.590;  Power (Watt)
      native-image;           string_template;             pgo;                 35;       102.750;  Power (Watt)
      native-image;           string_template;             pgo;                 36;        95.630;  Power (Watt)
      native-image;           string_template;             pgo;                 37;        82.910;  Power (Watt)
      native-image;           string_template;             pgo;                 38;        94.490;  Power (Watt)
      native-image;           string_template;             pgo;                 39;        83.850;  Power (Watt)
      native-image;           string_template;             pgo;                 40;        84.920;  Power (Watt)
      native-image;           string_template;             pgo;                 41;       122.300;  Power (Watt)
      native-image;           string_template;             pgo;                 42;       102.170;  Power (Watt)
      native-image;           string_template;             pgo;                 43;       101.420;  Power (Watt)
      native-image;           string_template;             pgo;                 44;       103.280;  Power (Watt)
      native-image;           string_template;             pgo;                 45;       101.990;  Power (Watt)
      native-image;           string_template;             pgo;                 46;       104.160;  Power (Watt)
      native-image;           string_template;             pgo;                 47;        96.900;  Power (Watt)
