benchmark,duration_ns,uptime_ns,vm_start_unix_ms
scala-kmeans,1838570834,1426070573376,1688162334402
scala-kmeans,892084943,1428108065087,1688162334402
scala-kmeans,868612125,1429151566304,1688162334402
scala-kmeans,950829116,1430169670871,1688162334402
scala-kmeans,879192495,1431236042949,1688162334402
scala-kmeans,885754145,1432269347212,1688162334402
scala-kmeans,865266764,1433308717580,1688162334402
scala-kmeans,949149530,1434326854437,1688162334402
scala-kmeans,893357520,1435391711566,1688162334402
scala-kmeans,869435686,1436437996670,1688162334402
scala-kmeans,872887128,1437460727127,1688162334402
scala-kmeans,948431538,1438486261395,1688162334402
scala-kmeans,899104926,1439549935854,1688162334402
scala-kmeans,875279575,1440613433900,1688162334402
scala-kmeans,874981157,1441639701765,1688162334402
scala-kmeans,943043104,1442666287927,1688162334402
scala-kmeans,894184286,1443724007101,1688162334402
scala-kmeans,892105045,1444772711951,1688162334402
scala-kmeans,875257576,1445829525168,1688162334402
scala-kmeans,990445702,1446858728955,1688162334402
scala-kmeans,888144552,1447963895461,1688162334402
scala-kmeans,869389515,1449003533664,1688162334402
scala-kmeans,864956170,1450022118054,1688162334402
scala-kmeans,931295847,1451038638887,1688162334402
scala-kmeans,876209635,1452085330813,1688162334402
scala-kmeans,856676581,1453111979056,1688162334402
scala-kmeans,870241889,1454119896450,1688162334402
scala-kmeans,945636877,1455139879876,1688162334402
scala-kmeans,876761492,1456199350299,1688162334402
scala-kmeans,868974083,1457225256072,1688162334402
scala-kmeans,861264001,1458245322624,1688162334402
scala-kmeans,929823650,1459258210984,1688162334402
scala-kmeans,883082350,1460302930527,1688162334402
scala-kmeans,893533660,1461339190226,1688162334402
scala-kmeans,875311876,1462384121799,1688162334402
scala-kmeans,932195095,1463412278404,1688162334402
scala-kmeans,891489788,1464461107414,1688162334402
scala-kmeans,893329632,1465507375230,1688162334402
scala-kmeans,881890604,1466554074523,1688162334402
scala-kmeans,936816823,1467586876547,1688162334402
scala-kmeans,895420497,1468637187710,1688162334402
scala-kmeans,887465602,1469683382660,1688162334402
scala-kmeans,870727270,1470721680008,1688162334402
scala-kmeans,934724796,1471742629529,1688162334402
scala-kmeans,889280595,1472791654393,1688162334402
scala-kmeans,865006715,1473828353509,1688162334402
scala-kmeans,855579556,1474842757552,1688162334402
scala-kmeans,940071756,1475847112116,1688162334402
scala-kmeans,895232598,1476901932461,1688162334402
scala-kmeans,870188303,1477950332678,1688162334402
scala-kmeans,862102793,1478970656682,1688162334402
scala-kmeans,928528018,1479983620287,1688162334402
scala-kmeans,928395807,1481027155297,1688162334402
scala-kmeans,892897287,1482107243880,1688162334402
scala-kmeans,879827092,1483152388894,1688162334402
scala-kmeans,944717597,1484195006378,1688162334402
scala-kmeans,925578855,1485254996796,1688162334402
scala-kmeans,865059370,1486333018433,1688162334402
scala-kmeans,861784842,1487350525390,1688162334402
scala-kmeans,930032315,1488360615201,1688162334402
scala-kmeans,882692826,1489416290099,1688162334402
scala-kmeans,869446103,1490451005410,1688162334402
scala-kmeans,854037350,1491473804208,1688162334402
scala-kmeans,939367238,1492478367242,1688162334402
scala-kmeans,890227541,1493534829366,1688162334402
scala-kmeans,876320332,1494579443675,1688162334402
scala-kmeans,875423039,1495608868684,1688162334402
scala-kmeans,932289960,1496637823091,1688162334402
scala-kmeans,891263667,1497684257357,1688162334402
scala-kmeans,876535962,1498728210537,1688162334402
scala-kmeans,859728010,1499758579305,1688162334402
scala-kmeans,946596119,1500771517371,1688162334402
scala-kmeans,885646242,1501832993065,1688162334402
scala-kmeans,881569569,1502867495427,1688162334402
scala-kmeans,791555673,1503900884723,1688162334402
scala-kmeans,882761025,1504841392451,1688162334402
scala-kmeans,884342957,1505815487035,1688162334402
scala-kmeans,826893274,1506849678629,1688162334402
scala-kmeans,813664282,1507828303053,1688162334402
scala-kmeans,875783084,1508791695411,1688162334402
scala-kmeans,886652581,1509757585275,1688162334402
scala-kmeans,869242817,1510793502819,1688162334402
scala-kmeans,804140201,1511813413707,1688162334402
scala-kmeans,863927712,1512766886304,1688162334402
scala-kmeans,891722114,1513741416027,1688162334402
scala-kmeans,806401898,1514782618806,1688162334402
scala-kmeans,820402465,1515745902454,1688162334402
scala-kmeans,883579870,1516718259603,1688162334402
scala-kmeans,915269558,1517700741508,1688162334402
scala-kmeans,828352103,1518766693221,1688162334402
scala-kmeans,812787167,1519746475177,1688162334402
scala-kmeans,863094226,1520709466204,1688162334402
scala-kmeans,873360842,1521665234494,1688162334402
scala-kmeans,815451611,1522691045333,1688162334402
scala-kmeans,766729663,1523655441495,1688162334402
scala-kmeans,857649307,1524570951967,1688162334402
scala-kmeans,860281749,1525518734546,1688162334402
scala-kmeans,812909269,1526526489408,1688162334402
scala-kmeans,785708424,1527487437855,1688162334402
scala-kmeans,875070395,1528420790070,1688162334402
philosophers,10415620122,1529352809837,1688162334402
philosophers,4611944757,1539802664055,1688162334402
philosophers,4372416545,1544453768589,1688162334402
philosophers,4384099326,1548862926779,1688162334402
philosophers,4237268493,1553282806196,1688162334402
philosophers,4177165048,1557555785793,1688162334402
philosophers,4602168039,1561767550194,1688162334402
philosophers,4496949914,1566403315700,1688162334402
philosophers,4619046337,1570932779606,1688162334402
philosophers,4435671060,1575594602216,1688162334402
philosophers,4198152390,1580065526951,1688162334402
philosophers,4377845147,1584298645965,1688162334402
philosophers,4583976355,1588711414244,1688162334402
philosophers,4430885477,1593329477627,1688162334402
philosophers,4345128239,1597795678831,1688162334402
philosophers,4305387662,1602178565204,1688162334402
philosophers,4431325681,1606519462635,1688162334402
philosophers,4373611020,1610986948423,1688162334402
philosophers,4479121290,1615396353668,1688162334402
philosophers,4362417600,1619909190385,1688162334402
philosophers,4680816912,1624305832141,1688162334402
philosophers,4502720478,1629023064281,1688162334402
philosophers,4434139773,1633560024331,1688162334402
philosophers,4427702704,1638029587408,1688162334402
philosophers,4461054223,1642492400918,1688162334402
philosophers,4244115942,1646988198162,1688162334402
philosophers,4340095406,1651269507446,1688162334402
philosophers,4362439562,1655645479024,1688162334402
philosophers,4534334564,1660043684886,1688162334402
philosophers,4364600091,1664625666110,1688162334402
philosophers,4368937454,1669024395234,1688162334402
philosophers,4528617626,1673428047380,1688162334402
philosophers,4151699255,1677993360990,1688162334402
philosophers,4527100628,1682178921534,1688162334402
philosophers,4749890499,1686738913973,1688162334402
philosophers,4731496560,1691526762666,1688162334402
philosophers,4515404278,1696292846414,1688162334402
philosophers,4395307864,1700844073949,1688162334402
philosophers,4365843777,1705274883429,1688162334402
philosophers,4722334278,1709676588879,1688162334402
philosophers,4569145688,1714434404900,1688162334402
philosophers,4511426829,1719039436610,1688162334402
philosophers,4435504062,1723590530363,1688162334402
philosophers,4174453112,1728061548785,1688162334402
philosophers,4498029720,1732272421254,1688162334402
philosophers,4669922176,1736803548729,1688162334402
philosophers,4630188396,1741509642433,1688162334402
philosophers,4312972145,1746176322695,1688162334402
philosophers,4294281621,1750523172880,1688162334402
philosophers,4176132356,1754852994339,1688162334402
philosophers,4432098901,1759064399006,1688162334402
philosophers,4463040913,1763529689753,1688162334402
philosophers,4464122961,1768028246158,1688162334402
philosophers,4804018066,1772528305144,1688162334402
philosophers,4280823191,1777366796689,1688162334402
philosophers,4760835464,1781682197369,1688162334402
philosophers,4523394656,1786479811804,1688162334402
philosophers,4380267962,1791037885681,1688162334402
philosophers,4528421537,1795453710513,1688162334402
philosophers,4359102064,1800015980622,1688162334402
philosophers,4394350120,1804410607897,1688162334402
philosophers,4239583337,1808840208219,1688162334402
philosophers,4755344445,1813112769704,1688162334402
philosophers,4433207123,1817906890098,1688162334402
philosophers,4226301581,1822375819381,1688162334402
philosophers,4716773970,1826634745789,1688162334402
philosophers,5013989743,1831387736114,1688162334402
philosophers,4438551483,1836438192080,1688162334402
philosophers,4187388085,1840911413205,1688162334402
philosophers,4403748729,1845136373356,1688162334402
philosophers,4823550425,1849576954335,1688162334402
philosophers,4596376901,1854436735789,1688162334402
philosophers,4406115711,1859069546492,1688162334402
philosophers,4438292086,1863510100910,1688162334402
philosophers,4746920619,1867980481826,1688162334402
philosophers,4260838803,1872763605793,1688162334402
philosophers,4551653410,1877060830782,1688162334402
philosophers,4353265674,1881647365289,1688162334402
philosophers,4661149260,1886035406722,1688162334402
philosophers,4123583185,1890731203391,1688162334402
philosophers,4298973309,1894902536948,1688162334402
philosophers,4499932789,1899234018021,1688162334402
philosophers,4104368108,1903769764536,1688162334402
philosophers,4447140492,1907910667130,1688162334402
philosophers,4525293544,1912393229644,1688162334402
philosophers,4707046073,1916954281177,1688162334402
philosophers,5162422505,1921696286100,1688162334402
philosophers,4647525487,1926893802103,1688162334402
philosophers,4452256326,1931576306735,1688162334402
philosophers,4232655783,1936062522086,1688162334402
philosophers,5034115652,1940331981357,1688162334402
philosophers,4413952354,1945400535008,1688162334402
philosophers,4707100707,1949848905088,1688162334402
philosophers,4489468950,1954591143871,1688162334402
philosophers,4239990477,1959116828517,1688162334402
philosophers,4580225474,1963393361306,1688162334402
philosophers,4586882151,1968010147477,1688162334402
philosophers,4334508703,1972631172512,1688162334402
philosophers,4368068979,1977000239932,1688162334402
philosophers,4632817028,1981405326063,1688162334402
scala-doku,13750885080,2820095427,1688162334402
scala-doku,9697285370,16620700318,1688162334402
scala-doku,9059507308,26359576851,1688162334402
scala-doku,8975182980,35462705447,1688162334402
scala-doku,8826709750,44482185304,1688162334402
scala-doku,8656360154,53360132999,1688162334402
scala-doku,8848258480,62057809495,1688162334402
scala-doku,8493614274,70950393848,1688162334402
scala-doku,8713277967,79486667975,1688162334402
scala-doku,9051630816,88243125745,1688162334402
scala-doku,8550693580,97335104870,1688162334402
scala-doku,8649568930,105928397564,1688162334402
scala-doku,8627553702,114617278420,1688162334402
scala-doku,8592443385,123289129806,1688162334402
scala-doku,8654005685,131925477930,1688162334402
scala-doku,8587932018,140623821097,1688162334402
scala-doku,8537930973,149252594999,1688162334402
scala-doku,8713738745,157833687853,1688162334402
scala-doku,8498255675,166585548958,1688162334402
scala-doku,8626879356,175123366605,1688162334402
scala-doku,8595466188,183789553479,1688162334402
scala-doku,8565150641,192425273333,1688162334402
scala-doku,8595223564,201029867278,1688162334402
scala-doku,8514223426,209663112150,1688162334402
scala-doku,8582482376,218223205628,1688162334402
scala-doku,8589861885,226846799988,1688162334402
scala-doku,8524708608,235475931615,1688162334402
scala-doku,8519007948,244037762172,1688162334402
scala-doku,8623295097,252598390813,1688162334402
scala-doku,8409716718,261259461985,1688162334402
scala-doku,8622766537,269710456409,1688162334402
scala-doku,8507127570,278373858828,1688162334402
scala-doku,8880476670,286926771004,1688162334402
scala-doku,8651114027,295846662269,1688162334402
scala-doku,8480107315,304539285454,1688162334402
scala-doku,8769671917,313060325961,1688162334402
scala-doku,8651306491,321871071280,1688162334402
scala-doku,8572743250,330563194423,1688162334402
scala-doku,8518286431,339175700847,1688162334402
scala-doku,8522141255,347733785232,1688162334402
scala-doku,8749283395,356296578497,1688162334402
scala-doku,8683199867,365085522361,1688162334402
scala-doku,8525145141,373811417534,1688162334402
scala-doku,8470997725,382378537115,1688162334402
scala-doku,8498011846,390890444703,1688162334402
scala-doku,8599268938,399434463971,1688162334402
scala-doku,8441086119,408072415620,1688162334402
scala-doku,8606996185,416554856571,1688162334402
scala-doku,8557622174,425200893915,1688162334402
scala-doku,8548316574,433797598127,1688162334402
scala-doku,8693466555,442386731066,1688162334402
scala-doku,8512144747,451119102100,1688162334402
scala-doku,8571027226,459672223596,1688162334402
scala-doku,8422764501,468285406161,1688162334402
scala-doku,8597335335,476748936990,1688162334402
scala-doku,8520926821,485382357073,1688162334402
scala-doku,8513757639,493948623107,1688162334402
scala-doku,8454371261,502502253581,1688162334402
scala-doku,8546755840,510996481761,1688162334402
scala-doku,8564472139,519584182999,1688162334402
scala-doku,8539343534,528187108407,1688162334402
scala-doku,8624096530,536768135553,1688162334402
scala-doku,8532100747,545434137391,1688162334402
scala-doku,8670057120,554008317844,1688162334402
scala-doku,8652467010,562725455992,1688162334402
scala-doku,8523747590,571417475403,1688162334402
scala-doku,8580442331,579981731560,1688162334402
scala-doku,8531223058,588602967254,1688162334402
scala-doku,8442666772,597171789750,1688162334402
scala-doku,8561055576,605666704852,1688162334402
scala-doku,8617160646,614268284413,1688162334402
scala-doku,8487586079,622931298928,1688162334402
scala-doku,8615282534,631459117397,1688162334402
scala-doku,8604094732,640114816961,1688162334402
scala-doku,8636775069,648759666148,1688162334402
scala-doku,8631703836,657435872799,1688162334402
scala-doku,8643019862,666112133931,1688162334402
scala-doku,8548466766,674794525246,1688162334402
scala-doku,8461784334,683387564078,1688162334402
scala-doku,8522470545,691890433835,1688162334402
scala-doku,8442471267,700456055397,1688162334402
scala-doku,8651693054,708940286140,1688162334402
scala-doku,8588742937,717629616422,1688162334402
scala-doku,8524126035,726257050081,1688162334402
scala-doku,8659444968,734823224117,1688162334402
scala-doku,8506404145,743524683852,1688162334402
scala-doku,8530233649,752069124822,1688162334402
scala-doku,8574570316,760639726395,1688162334402
scala-doku,8574121370,769257354121,1688162334402
scala-doku,8615425559,777872963573,1688162334402
scala-doku,8573270305,786529405982,1688162334402
scala-doku,8703421222,795139446625,1688162334402
scala-doku,8525679150,803889827037,1688162334402
scala-doku,8667019228,812462541966,1688162334402
scala-doku,8665038822,821174329689,1688162334402
scala-doku,8525093459,829878155909,1688162334402
scala-doku,8663820921,838443328520,1688162334402
scala-doku,8656605671,847154439873,1688162334402
scala-doku,8449978609,855862464673,1688162334402
scala-doku,8692052266,864353763895,1688162334402
scala-stm-bench7,10176785704,873498004196,1688162334402
scala-stm-bench7,6392436753,883720026566,1688162334402
scala-stm-bench7,6295751560,890154814813,1688162334402
scala-stm-bench7,5539963988,896494507216,1688162334402
scala-stm-bench7,5866085174,902078622471,1688162334402
scala-stm-bench7,5582902390,907987343390,1688162334402
scala-stm-bench7,5731964652,913615942936,1688162334402
scala-stm-bench7,5258942479,919392175199,1688162334402
scala-stm-bench7,5118280868,924695882728,1688162334402
scala-stm-bench7,5412620206,929858085500,1688162334402
scala-stm-bench7,5884779250,935316150244,1688162334402
scala-stm-bench7,5741545590,941246838301,1688162334402
scala-stm-bench7,5578755637,947034724968,1688162334402
scala-stm-bench7,6043447032,952656990076,1688162334402
scala-stm-bench7,6055052328,958744911098,1688162334402
scala-stm-bench7,5714758518,964844687203,1688162334402
scala-stm-bench7,5460198870,970604908288,1688162334402
scala-stm-bench7,5531287713,976111610234,1688162334402
scala-stm-bench7,5362990098,981685774214,1688162334402
scala-stm-bench7,5661452608,987096417431,1688162334402
scala-stm-bench7,5781008101,992806881782,1688162334402
scala-stm-bench7,5850809534,998647101329,1688162334402
scala-stm-bench7,6434998497,1004545278173,1688162334402
scala-stm-bench7,6553078074,1011033220990,1688162334402
scala-stm-bench7,5364491888,1017638616691,1688162334402
scala-stm-bench7,5435706663,1023046463826,1688162334402
scala-stm-bench7,5286210924,1028552164754,1688162334402
scala-stm-bench7,5553910081,1033885298148,1688162334402
scala-stm-bench7,5285173372,1039488524521,1688162334402
scala-stm-bench7,5497653211,1044822420918,1688162334402
scala-stm-bench7,5419430486,1050366697199,1688162334402
scala-stm-bench7,5523363677,1055830217191,1688162334402
scala-stm-bench7,5485808825,1061400832523,1688162334402
scala-stm-bench7,5260371896,1066933176158,1688162334402
scala-stm-bench7,5580910300,1072239941696,1688162334402
scala-stm-bench7,5580540404,1077866072167,1688162334402
scala-stm-bench7,5122951087,1083492719849,1688162334402
scala-stm-bench7,5513806527,1088662275528,1688162334402
scala-stm-bench7,5596099565,1094220889882,1688162334402
scala-stm-bench7,5399194117,1099864559794,1688162334402
scala-stm-bench7,5365663173,1105307071283,1688162334402
scala-stm-bench7,5366431382,1110719390713,1688162334402
scala-stm-bench7,5994016108,1116132948842,1688162334402
scala-stm-bench7,5436418250,1122175506258,1688162334402
scala-stm-bench7,5083094647,1127656819824,1688162334402
scala-stm-bench7,5712643329,1132785679191,1688162334402
scala-stm-bench7,5217432333,1138545508304,1688162334402
scala-stm-bench7,5478993070,1143808949767,1688162334402
scala-stm-bench7,5156118159,1149334293476,1688162334402
scala-stm-bench7,5336301121,1154541304474,1688162334402
scala-stm-bench7,5127640809,1159927626427,1688162334402
scala-stm-bench7,4997068383,1165107012928,1688162334402
scala-stm-bench7,5122021478,1170155154124,1688162334402
scala-stm-bench7,5507244211,1175328537772,1688162334402
scala-stm-bench7,5011270008,1180879890670,1688162334402
scala-stm-bench7,5140456665,1185935705347,1688162334402
scala-stm-bench7,5300776513,1191124275310,1688162334402
scala-stm-bench7,5341405921,1196468711790,1688162334402
scala-stm-bench7,5094572644,1201856298922,1688162334402
scala-stm-bench7,5108445132,1207006023041,1688162334402
scala-stm-bench7,5416486513,1212162688089,1688162334402
scala-stm-bench7,5426165700,1217622789819,1688162334402
scala-stm-bench7,5022844969,1223095027854,1688162334402
scala-stm-bench7,5071880042,1228163890427,1688162334402
scala-stm-bench7,5123241536,1233287107949,1688162334402
scala-stm-bench7,5283511605,1238454837482,1688162334402
scala-stm-bench7,5332346165,1243787443026,1688162334402
scala-stm-bench7,5283629455,1249166017780,1688162334402
scala-stm-bench7,4807254426,1254498082195,1688162334402
scala-stm-bench7,5423327578,1259351810617,1688162334402
scala-stm-bench7,5221471841,1264820585933,1688162334402
scala-stm-bench7,4884202091,1270088142813,1688162334402
scala-stm-bench7,5183054550,1275029650218,1688162334402
scala-stm-bench7,5225257197,1280260880322,1688162334402
scala-stm-bench7,5511179759,1285531748612,1688162334402
scala-stm-bench7,5238783293,1291089434393,1688162334402
scala-stm-bench7,5747804945,1296372129727,1688162334402
scala-stm-bench7,5574909426,1302171535934,1688162334402
scala-stm-bench7,5409608397,1307804356619,1688162334402
scala-stm-bench7,5317395220,1313269912966,1688162334402
scala-stm-bench7,5253865751,1318645152041,1688162334402
scala-stm-bench7,5194496067,1323955974652,1688162334402
scala-stm-bench7,5287750930,1329195550520,1688162334402
scala-stm-bench7,5356923085,1334529521511,1688162334402
scala-stm-bench7,5461936173,1339939520568,1688162334402
scala-stm-bench7,5374036635,1345447184306,1688162334402
scala-stm-bench7,5111713329,1350865373704,1688162334402
scala-stm-bench7,4946049067,1356021106815,1688162334402
scala-stm-bench7,5238404889,1361015514039,1688162334402
scala-stm-bench7,5546069223,1366300594820,1688162334402
scala-stm-bench7,5276597206,1371898095463,1688162334402
scala-stm-bench7,5277890160,1377223419831,1688162334402
scala-stm-bench7,5106048719,1382546115556,1688162334402
scala-stm-bench7,5202973263,1387704091958,1688162334402
scala-stm-bench7,5254383451,1392956222118,1688162334402
scala-stm-bench7,5252801800,1398259638650,1688162334402
scala-stm-bench7,5662403523,1403565167018,1688162334402
scala-stm-bench7,5202665963,1409284589544,1688162334402
scala-stm-bench7,5263241895,1414539597056,1688162334402
scala-stm-bench7,5255855919,1419851228447,1688162334402
dotty,38834941196,1987287987274,1688162334402
dotty,21601037347,2029199104840,1688162334402
dotty,17493109984,2053751122105,1688162334402
dotty,15802606056,2074190179743,1688162334402
dotty,14445475118,2092882867808,1688162334402
dotty,13040220269,2110293652593,1688162334402
dotty,11784611021,2126199180429,1688162334402
dotty,11335539552,2140861260905,1688162334402
dotty,10297606065,2155043362187,1688162334402
dotty,9843409383,2168179586699,1688162334402
dotty,9529485024,2180851958827,1688162334402
dotty,9131348161,2193256071427,1688162334402
dotty,8939327616,2205270577692,1688162334402
dotty,8374088681,2217076519512,1688162334402
dotty,8255828489,2228283069421,1688162334402
dotty,8097188093,2239469697213,1688162334402
dotty,7788558275,2250455363410,1688162334402
dotty,7571421919,2261062147728,1688162334402
dotty,7317012060,2271566814874,1688162334402
dotty,6903621124,2281748679095,1688162334402
dotty,6848176410,2291504513962,1688162334402
dotty,6500557613,2301119281695,1688162334402
dotty,6141289722,2310501329661,1688162334402
dotty,6294938652,2319242930942,1688162334402
dotty,6083059343,2328453560467,1688162334402
dotty,5668862180,2337339346840,1688162334402
dotty,5760523388,2345768822809,1688162334402
