          Category;                      Type;  Run Identifier;  Power (Watt)
openjdk-hotspot-vm;               random_page;         default;        41.900
openjdk-hotspot-vm;               random_page;         default;        40.930
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        41.800
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.800
openjdk-hotspot-vm;               random_page;         default;        41.830
openjdk-hotspot-vm;               random_page;         default;        40.880
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.960
openjdk-hotspot-vm;               random_page;         default;        40.850
openjdk-hotspot-vm;               random_page;         default;        42.850
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.880
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.970
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.800
openjdk-hotspot-vm;               random_page;         default;        40.810
openjdk-hotspot-vm;               random_page;         default;        41.730
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.790
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.570
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.560
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        42.320
openjdk-hotspot-vm;               random_page;         default;        42.700
openjdk-hotspot-vm;               random_page;         default;        42.580
openjdk-hotspot-vm;               random_page;         default;        42.470
openjdk-hotspot-vm;               random_page;         default;        41.030
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.810
openjdk-hotspot-vm;               random_page;         default;        41.720
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.890
openjdk-hotspot-vm;               random_page;         default;        41.510
openjdk-hotspot-vm;               random_page;         default;        40.870
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        41.620
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        41.580
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.490
openjdk-hotspot-vm;               random_page;         default;        42.560
openjdk-hotspot-vm;               random_page;         default;        42.790
openjdk-hotspot-vm;               random_page;         default;        43.630
openjdk-hotspot-vm;               random_page;         default;        42.260
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.810
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.580
openjdk-hotspot-vm;               random_page;         default;        41.820
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        41.650
openjdk-hotspot-vm;               random_page;         default;        40.890
openjdk-hotspot-vm;               random_page;         default;        40.420
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.870
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        41.400
openjdk-hotspot-vm;               random_page;         default;        40.540
openjdk-hotspot-vm;               random_page;         default;        40.560
openjdk-hotspot-vm;               random_page;         default;        41.820
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        42.750
openjdk-hotspot-vm;               random_page;         default;        42.800
openjdk-hotspot-vm;               random_page;         default;        42.770
openjdk-hotspot-vm;               random_page;         default;        42.280
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        41.900
openjdk-hotspot-vm;               random_page;         default;        40.860
openjdk-hotspot-vm;               random_page;         default;        41.650
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        41.780
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.490
openjdk-hotspot-vm;               random_page;         default;        40.500
openjdk-hotspot-vm;               random_page;         default;        40.830
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        42.830
openjdk-hotspot-vm;               random_page;         default;        42.660
openjdk-hotspot-vm;               random_page;         default;        42.560
openjdk-hotspot-vm;               random_page;         default;        42.080
openjdk-hotspot-vm;               random_page;         default;        41.940
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        41.730
openjdk-hotspot-vm;               random_page;         default;        40.850
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        41.820
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.900
openjdk-hotspot-vm;               random_page;         default;        41.860
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.530
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.850
openjdk-hotspot-vm;               random_page;         default;        41.800
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.830
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        42.830
openjdk-hotspot-vm;               random_page;         default;        42.710
openjdk-hotspot-vm;               random_page;         default;        42.640
openjdk-hotspot-vm;               random_page;         default;        42.130
openjdk-hotspot-vm;               random_page;         default;        40.850
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        41.700
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.420
openjdk-hotspot-vm;               random_page;         default;        41.830
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.580
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        41.840
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.540
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        42.940
openjdk-hotspot-vm;               random_page;         default;        42.470
openjdk-hotspot-vm;               random_page;         default;        42.550
openjdk-hotspot-vm;               random_page;         default;        41.990
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.810
openjdk-hotspot-vm;               random_page;         default;        40.560
openjdk-hotspot-vm;               random_page;         default;        41.740
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        42.200
openjdk-hotspot-vm;               random_page;         default;        41.320
openjdk-hotspot-vm;               random_page;         default;        40.790
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.580
openjdk-hotspot-vm;               random_page;         default;        41.810
openjdk-hotspot-vm;               random_page;         default;        41.620
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.530
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.600
openjdk-hotspot-vm;               random_page;         default;        40.870
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        41.630
openjdk-hotspot-vm;               random_page;         default;        41.650
openjdk-hotspot-vm;               random_page;         default;        40.520
openjdk-hotspot-vm;               random_page;         default;        41.890
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.560
openjdk-hotspot-vm;               random_page;         default;        40.580
openjdk-hotspot-vm;               random_page;         default;        42.260
openjdk-hotspot-vm;               random_page;         default;        42.510
openjdk-hotspot-vm;               random_page;         default;        42.810
openjdk-hotspot-vm;               random_page;         default;        42.400
openjdk-hotspot-vm;               random_page;         default;        40.850
openjdk-hotspot-vm;               random_page;         default;        40.530
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        41.870
openjdk-hotspot-vm;               random_page;         default;        41.680
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        41.770
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.800
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        40.500
openjdk-hotspot-vm;               random_page;         default;        40.480
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        42.930
openjdk-hotspot-vm;               random_page;         default;        42.500
openjdk-hotspot-vm;               random_page;         default;        42.580
openjdk-hotspot-vm;               random_page;         default;        42.100
openjdk-hotspot-vm;               random_page;         default;        40.830
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.800
openjdk-hotspot-vm;               random_page;         default;        41.840
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        41.830
openjdk-hotspot-vm;               random_page;         default;        41.000
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.790
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        41.950
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.900
openjdk-hotspot-vm;               random_page;         default;        40.500
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.890
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.580
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        41.800
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.550
openjdk-hotspot-vm;               random_page;         default;        42.680
openjdk-hotspot-vm;               random_page;         default;        42.580
openjdk-hotspot-vm;               random_page;         default;        42.510
openjdk-hotspot-vm;               random_page;         default;        43.170
openjdk-hotspot-vm;               random_page;         default;        40.980
openjdk-hotspot-vm;               random_page;         default;        40.530
openjdk-hotspot-vm;               random_page;         default;        40.520
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        41.840
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.500
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        41.660
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.600
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.500
openjdk-hotspot-vm;               random_page;         default;        40.500
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.920
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        41.720
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        42.830
openjdk-hotspot-vm;               random_page;         default;        42.640
openjdk-hotspot-vm;               random_page;         default;        42.770
openjdk-hotspot-vm;               random_page;         default;        42.890
openjdk-hotspot-vm;               random_page;         default;        40.890
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.840
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.790
openjdk-hotspot-vm;               random_page;         default;        41.870
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.880
openjdk-hotspot-vm;               random_page;         default;        41.130
openjdk-hotspot-vm;               random_page;         default;        41.800
openjdk-hotspot-vm;               random_page;         default;        40.820
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.900
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        41.860
openjdk-hotspot-vm;               random_page;         default;        40.600
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        41.530
openjdk-hotspot-vm;               random_page;         default;        40.880
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        42.330
openjdk-hotspot-vm;               random_page;         default;        42.690
openjdk-hotspot-vm;               random_page;         default;        42.540
openjdk-hotspot-vm;               random_page;         default;        42.300
openjdk-hotspot-vm;               random_page;         default;        41.070
openjdk-hotspot-vm;               random_page;         default;        40.480
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        42.810
openjdk-hotspot-vm;               random_page;         default;        40.910
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        41.680
openjdk-hotspot-vm;               random_page;         default;        41.650
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.960
openjdk-hotspot-vm;               random_page;         default;        40.520
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.520
openjdk-hotspot-vm;               random_page;         default;        40.550
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.880
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        41.730
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        42.470
openjdk-hotspot-vm;               random_page;         default;        42.720
openjdk-hotspot-vm;               random_page;         default;        42.630
openjdk-hotspot-vm;               random_page;         default;        42.230
openjdk-hotspot-vm;               random_page;         default;        41.940
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.870
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.790
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        41.700
openjdk-hotspot-vm;               random_page;         default;        41.700
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.920
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        41.820
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.980
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.580
openjdk-hotspot-vm;               random_page;         default;        41.610
openjdk-hotspot-vm;               random_page;         default;        40.600
openjdk-hotspot-vm;               random_page;         default;        43.370
openjdk-hotspot-vm;               random_page;         default;        42.760
openjdk-hotspot-vm;               random_page;         default;        42.540
openjdk-hotspot-vm;               random_page;         default;        42.190
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        41.450
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.560
openjdk-hotspot-vm;               random_page;         default;        41.470
openjdk-hotspot-vm;               random_page;         default;        40.940
openjdk-hotspot-vm;               random_page;         default;        41.800
openjdk-hotspot-vm;               random_page;         default;        40.860
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.480
openjdk-hotspot-vm;               random_page;         default;        41.540
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.930
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        43.770
openjdk-hotspot-vm;               random_page;         default;        42.580
openjdk-hotspot-vm;               random_page;         default;        42.480
openjdk-hotspot-vm;               random_page;         default;        41.940
openjdk-hotspot-vm;               random_page;         default;        41.080
openjdk-hotspot-vm;               random_page;         default;        40.530
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        41.760
openjdk-hotspot-vm;               random_page;         default;        40.580
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        40.890
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        41.710
openjdk-hotspot-vm;               random_page;         default;        41.650
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        41.790
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.870
openjdk-hotspot-vm;               random_page;         default;        40.920
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.550
openjdk-hotspot-vm;               random_page;         default;        40.490
openjdk-hotspot-vm;               random_page;         default;        41.820
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        41.730
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.760
openjdk-hotspot-vm;               random_page;         default;        43.780
openjdk-hotspot-vm;               random_page;         default;        42.660
openjdk-hotspot-vm;               random_page;         default;        42.490
openjdk-hotspot-vm;               random_page;         default;        42.140
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.660
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.510
openjdk-hotspot-vm;               random_page;         default;        41.590
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.830
openjdk-hotspot-vm;               random_page;         default;        40.860
openjdk-hotspot-vm;               random_page;         default;        42.800
openjdk-hotspot-vm;               random_page;         default;        40.860
openjdk-hotspot-vm;               random_page;         default;        40.570
openjdk-hotspot-vm;               random_page;         default;        40.820
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        42.990
openjdk-hotspot-vm;               random_page;         default;        42.710
openjdk-hotspot-vm;               random_page;         default;        42.530
openjdk-hotspot-vm;               random_page;         default;        41.930
openjdk-hotspot-vm;               random_page;         default;        40.730
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.690
openjdk-hotspot-vm;               random_page;         default;        41.690
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.770
openjdk-hotspot-vm;               random_page;         default;        40.960
openjdk-hotspot-vm;               random_page;         default;        40.780
openjdk-hotspot-vm;               random_page;         default;        41.730
openjdk-hotspot-vm;               random_page;         default;        41.850
openjdk-hotspot-vm;               random_page;         default;        40.830
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.830
openjdk-hotspot-vm;               random_page;         default;        40.600
openjdk-hotspot-vm;               random_page;         default;        40.810
openjdk-hotspot-vm;               random_page;         default;        41.830
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.870
openjdk-hotspot-vm;               random_page;         default;        40.930
openjdk-hotspot-vm;               random_page;         default;        40.620
openjdk-hotspot-vm;               random_page;         default;        40.590
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.650
openjdk-hotspot-vm;               random_page;         default;        40.490
openjdk-hotspot-vm;               random_page;         default;        41.760
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        40.680
openjdk-hotspot-vm;               random_page;         default;        41.640
openjdk-hotspot-vm;               random_page;         default;        42.440
openjdk-hotspot-vm;               random_page;         default;        42.750
openjdk-hotspot-vm;               random_page;         default;        42.590
openjdk-hotspot-vm;               random_page;         default;        43.360
openjdk-hotspot-vm;               random_page;         default;        41.010
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        41.700
openjdk-hotspot-vm;               random_page;         default;        40.550
openjdk-hotspot-vm;               random_page;         default;        40.710
openjdk-hotspot-vm;               random_page;         default;        41.750
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.600
openjdk-hotspot-vm;               random_page;         default;        40.950
openjdk-hotspot-vm;               random_page;         default;        40.560
openjdk-hotspot-vm;               random_page;         default;        40.720
openjdk-hotspot-vm;               random_page;         default;        41.830
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.740
openjdk-hotspot-vm;               random_page;         default;        40.750
openjdk-hotspot-vm;               random_page;         default;        40.670
openjdk-hotspot-vm;               random_page;         default;        40.640
openjdk-hotspot-vm;               random_page;         default;        40.610
openjdk-hotspot-vm;               random_page;         default;        40.700
openjdk-hotspot-vm;               random_page;         default;        40.630
openjdk-hotspot-vm;               random_page;         default;        40.750
