benchmark,duration_ns,uptime_ns,vm_start_unix_ms
fj-kmeans,23990881652,4930855978651,1688202489476
fj-kmeans,14137455815,4955569917933,1688202489476
fj-kmeans,14381814687,4970445000465,1688202489476
fj-kmeans,14218935818,4985548403932,1688202489476
fj-kmeans,13994464955,5000496246267,1688202489476
fj-kmeans,14146534514,5015265735687,1688202489476
fj-kmeans,13904538066,5030161310744,1688202489476
fj-kmeans,14065141130,5044804334222,1688202489476
fj-kmeans,13762097898,5059608644200,1688202489476
fj-kmeans,13896500407,5074111956551,1688202489476
fj-kmeans,13907146892,5088751663380,1688202489476
fj-kmeans,13824237726,5103359316090,1688202489476
fj-kmeans,13568605475,5117940957508,1688202489476
fj-kmeans,13724272193,5132236186881,1688202489476
fj-kmeans,13531513843,5146687949213,1688202489476
fj-kmeans,13546033829,5160963289146,1688202489476
fj-kmeans,13794021657,5175245333916,1688202489476
fj-kmeans,13582323101,5189756981636,1688202489476
fj-kmeans,13457022401,5204074244755,1688202489476
fj-kmeans,13434276161,5218258325980,1688202489476
fj-kmeans,13484006061,5232473497132,1688202489476
fj-kmeans,13450077027,5246695981813,1688202489476
fj-kmeans,13522217400,5260859941423,1688202489476
fj-kmeans,13576168348,5275080978165,1688202489476
fj-kmeans,13540601009,5289377812945,1688202489476
fj-kmeans,13502851289,5303647127350,1688202489476
fj-kmeans,13534499591,5317882538907,1688202489476
fj-kmeans,13509247859,5332134909552,1688202489476
fj-kmeans,13483257252,5346371244594,1688202489476
fj-kmeans,13553317568,5360582778091,1688202489476
fj-kmeans,13549143549,5374862454878,1688202489476
fj-kmeans,13576748395,5389173530112,1688202489476
fj-kmeans,13489951973,5403469881280,1688202489476
fj-kmeans,13557280999,5417669320321,1688202489476
fj-kmeans,13502519444,5431945039218,1688202489476
fj-kmeans,13529969581,5446145087502,1688202489476
fj-kmeans,13550596595,5460402572276,1688202489476
fj-kmeans,13532661819,5474689177908,1688202489476
fj-kmeans,13549943802,5489013334365,1688202489476
fj-kmeans,13587633720,5503294071617,1688202489476
fj-kmeans,13521704063,5517609343979,1688202489476
fj-kmeans,13499524473,5531875124133,1688202489476
fj-kmeans,13547881722,5546105683177,1688202489476
fj-kmeans,13566847759,5560356335737,1688202489476
fj-kmeans,13615408766,5574657686094,1688202489476
fj-kmeans,13604331116,5589011088717,1688202489476
fj-kmeans,13603744148,5603345118329,1688202489476
fj-kmeans,13562779106,5617649286863,1688202489476
fj-kmeans,13575225733,5631941161652,1688202489476
fj-kmeans,13552040161,5646275267311,1688202489476
fj-kmeans,13551546468,5660590466525,1688202489476
fj-kmeans,13558534606,5674873959368,1688202489476
fj-kmeans,13584349815,5689135609218,1688202489476
fj-kmeans,13548604266,5703444097608,1688202489476
fj-kmeans,15316862032,5717720093204,1688202489476
fj-kmeans,13566727289,5733811389577,1688202489476
fj-kmeans,13590816479,5748103678335,1688202489476
fj-kmeans,13532857625,5762400740427,1688202489476
fj-kmeans,13580664786,5776631182254,1688202489476
fj-kmeans,13549414802,5790912462955,1688202489476
fj-kmeans,13578867058,5805193058446,1688202489476
fj-kmeans,13554771144,5819513178613,1688202489476
fj-kmeans,13552665962,5833780812059,1688202489476
fj-kmeans,13601868179,5848069423325,1688202489476
fj-kmeans,13563910157,5862407466286,1688202489476
fj-kmeans,13623910516,5876715552916,1688202489476
fj-kmeans,13605041312,5891073577471,1688202489476
fj-kmeans,13518982730,5905409519480,1688202489476
fj-kmeans,13547933133,5919655114748,1688202489476
fj-kmeans,13610071968,5933936941678,1688202489476
fj-kmeans,13550180574,5948286363193,1688202489476
fj-kmeans,13602637811,5962548149216,1688202489476
fj-kmeans,13567134306,5976881156039,1688202489476
fj-kmeans,13634573990,5991179958201,1688202489476
fj-kmeans,13598051401,6005603463324,1688202489476
fj-kmeans,13536576565,6019906031387,1688202489476
fj-kmeans,13558859831,6034185381711,1688202489476
fj-kmeans,13573634104,6048496818009,1688202489476
fj-kmeans,13625072321,6062802046867,1688202489476
fj-kmeans,13611029145,6077123669005,1688202489476
fj-kmeans,13597336537,6091461497551,1688202489476
fj-kmeans,13571434885,6105793895168,1688202489476
fj-kmeans,13594214687,6120088511341,1688202489476
fj-kmeans,13562362083,6134414215258,1688202489476
fj-kmeans,13614482806,6148708749451,1688202489476
fj-kmeans,13617005760,6163048009133,1688202489476
fj-kmeans,13537997130,6177392895996,1688202489476
fj-kmeans,13622417913,6191632380758,1688202489476
fj-kmeans,13593702543,6205976841913,1688202489476
fj-kmeans,13644761887,6220298325382,1688202489476
fj-kmeans,13616441877,6234693349414,1688202489476
fj-kmeans,13636219707,6249057298572,1688202489476
fj-kmeans,13588637240,6263420825548,1688202489476
fj-kmeans,13629612585,6277731555245,1688202489476
fj-kmeans,13645482134,6292090609975,1688202489476
fj-kmeans,13618573643,6306465997004,1688202489476
fj-kmeans,13568945115,6320839941619,1688202489476
fj-kmeans,13987820451,6335280486954,1688202489476
fj-kmeans,13587377966,6349999164771,1688202489476
fj-kmeans,13567417131,6364294302431,1688202489476
akka-uct,131526230097,5530595576,1688202489476
akka-uct,62426076903,141416034834,1688202489476
akka-uct,48249443410,206807446831,1688202489476
akka-uct,46090436992,257925830853,1688202489476
akka-uct,47281629763,307030355234,1688202489476
akka-uct,50148592422,356035632194,1688202489476
akka-uct,47267421023,408559638928,1688202489476
akka-uct,43251123648,458010667032,1688202489476
akka-uct,45697249720,503417316290,1688202489476
akka-uct,48298740039,553324070604,1688202489476
akka-uct,47052239542,605923631724,1688202489476
akka-uct,46459274050,655127124587,1688202489476
akka-uct,46125594259,705912420975,1688202489476
akka-uct,46270380394,754537166228,1688202489476
akka-uct,44880326263,802985726679,1688202489476
akka-uct,48508173778,849883384471,1688202489476
akka-uct,45281857470,900002553086,1688202489476
akka-uct,49492334638,948841840510,1688202489476
akka-uct,47176243976,1001483127185,1688202489476
akka-uct,49253365362,1053241375404,1688202489476
akka-uct,42208790143,1103964141198,1688202489476
akka-uct,46906055359,1150388072404,1688202489476
akka-uct,46203597027,1199670107242,1688202489476
akka-uct,47209227710,1247922869811,1688202489476
akka-uct,43927757872,1297503216429,1688202489476
akka-uct,46491463501,1343649753814,1688202489476
akka-uct,42506958505,1392789412586,1688202489476
akka-uct,47361211484,1437537299452,1688202489476
akka-uct,48837235592,1486956574071,1688202489476
akka-uct,45739106103,1538996778233,1688202489476
akka-uct,48347564607,1587059515263,1688202489476
akka-uct,45477072015,1637403086220,1688202489476
akka-uct,48884068031,1685360391882,1688202489476
akka-uct,41573017364,1738998633347,1688202489476
akka-uct,42171221911,1782621362784,1688202489476
