Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk   SEN2 INT340 TCPU_P iwlwif acpitz   SEN3
23:29:12   4.2   0.0   0.0  95.8   0.0    2    177    556    0    0    0  37.24    0.00  10.84   5.92  20.48  58.05  58.00  41.05  20.00  58.00  57.00  40.05   0.00
23:29:13   4.2   0.0   0.0  95.8   0.0    2    180    547    0    0    0  37.17    0.00  10.82   5.91  20.43  58.05  58.00  41.05  20.00  58.00  57.00  40.05   0.00
23:29:14   4.2   0.0   0.0  95.8   0.0    2    152    545    0    0    0  37.17    0.00  10.83   5.92  20.42  56.05  56.00  41.05  20.00  56.00  57.00  40.05   0.00
23:29:15   4.2   0.0   0.0  95.8   0.0    2    136    542    0    0    0  37.14    0.00  10.82   5.91  20.41  58.05  58.00  41.05  20.00  58.00  57.00  40.05   0.00
23:29:16   4.2   0.0   0.0  95.8   0.0    2    156    550    0    0    0  37.14    0.00  10.83   5.91  20.40  56.05  56.00  41.05  20.00  56.00  57.00  40.05   0.00
23:29:17   4.2   0.0   0.0  95.8   0.0    2    492    582    0    0    0  37.27    0.00  10.85   5.94  20.48  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:18   4.2   0.0   0.0  95.8   0.0    2    148    534    0    0    0  37.16    0.00  10.82   5.92  20.43  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:19   4.2   0.0   0.0  95.8   0.0    2    148    543    0    0    0  37.14    0.00  10.82   5.91  20.41  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:20   4.2   0.0   0.0  95.8   0.0    2    148    546    0    0    0  37.14    0.00  10.82   5.91  20.41  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:21   4.2   0.0   0.0  95.8   0.0    2    206    575    0    0    0  37.15    0.00  10.82   5.92  20.42  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:22   4.2   0.0   0.0  95.8   0.0    2    205    557    0    0    0  37.74    0.00  10.89   5.97  20.89  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:29:23   4.2   0.0   0.0  95.8   0.0    2    255    652    0    0    0  40.92    0.00  11.29   6.11  23.52  58.05  58.00  40.05  20.00  58.00  58.00  40.05   0.00
23:29:24   4.2   0.0   0.0  95.8   0.0    2    160    570    0    0    0  40.18    0.00  11.08   5.92  23.19  56.05  56.00  40.05  20.00  56.00  58.00  40.05   0.00
23:29:25   4.2   0.0   0.0  95.8   0.0    2    192    551    0    0    0  39.15    0.00  10.88   5.91  22.36  58.05  58.00  40.05  20.00  58.00  58.00  40.05   0.00
23:29:26   4.2   0.0   0.0  95.8   0.0    2    169    538    0    0    0  37.67    0.00  10.85   5.92  20.90  58.05  56.00  40.05  20.00  56.00  58.00  40.05   0.00
23:29:27   4.2   0.0   0.0  95.8   0.0    2    158    546    0    0    0  37.19    0.00  10.83   5.91  20.44  58.05  58.00  40.05  20.00  58.00  58.00  40.05   0.00
23:29:28   4.2   0.0   0.0  95.8   0.0    2    146    545    0    0    0  37.17    0.00  10.83   5.91  20.43  56.05  56.00  40.05  20.00  56.00  58.00  40.05   0.00
23:29:29   4.2   0.0   0.0  95.7   0.0    2    198    561    0    0    0  37.73    0.00  10.94   5.91  20.88  56.05  56.00  40.05  20.00  56.00  58.00  40.05   0.00
23:29:30   4.2   0.0   0.0  95.8   0.0    2    136    547    0    0    0  37.63    0.00  10.92   5.91  20.79  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:31   4.2   0.0   0.0  95.8   0.0    2    160    549    0    0    0  37.18    0.00  10.84   5.92  20.43  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:29:32   4.2   0.0   0.0  95.8   0.0    2    162    563    0    0    0  37.18    0.00  10.84   5.91  20.43  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:29:33   4.2   0.0   0.0  95.8   0.0    2    188    548    0    0    0  37.18    0.00  10.83   5.91  20.45  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:34   4.2   0.0   0.0  95.8   0.0    2    156    548    0    0    0  37.16    0.00  10.84   5.92  20.40  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:29:35   4.2   0.0   0.0  95.8   0.0    2    142    529    0    0    0  37.17    0.00  10.83   5.91  20.43  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:36   4.2   0.0   0.0  95.8   0.0    2    158    539    0    0    0  37.18    0.00  10.84   5.92  20.43  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:29:37   4.2   0.0   0.0  95.8   0.0    2    200    556    0    0    0  37.20    0.00  10.85   5.91  20.44  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:38   4.2   0.0   0.0  95.8   0.0    2    169    527    0    0    0  37.23    0.00  10.84   5.92  20.46  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:39   4.2   0.0   0.0  95.8   0.0    2    156    550    0    0    0  37.19    0.00  10.83   5.92  20.44  58.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:40   4.2   0.0   0.0  95.8   0.0    2    148    533    0    0    0  37.12    0.00  10.82   5.91  20.39  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:41   4.2   0.0   0.0  95.8   0.0    2    190    563    0    0    0  37.17    0.00  10.82   5.92  20.43  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:42   4.2   0.0   0.0  95.8   0.0    2    154    544    0    0    0  37.13    0.00  10.82   5.91  20.40  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:43   4.2   0.0   0.0  95.8   0.0    2    152    537    0    0    0  37.12    0.00  10.82   5.91  20.39  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:29:44   4.2   0.0   0.0  95.8   0.0    2    162    551    0    0    0  37.11    0.00  10.81   5.91  20.38  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:29:45   4.2   0.0   0.0  95.8   0.0    2    194    565    0    0    0  38.18    0.00  11.02   5.92  21.24  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:29:46   4.2   0.0   0.0  95.8   0.0    2    150    542    0    0    0  37.12    0.00  10.81   5.91  20.39  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:47   4.2   0.0   0.0  95.8   0.0    2    471    587    0    0    0  37.25    0.00  10.84   5.94  20.47  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:48   4.2   0.0   0.1  95.8   0.0    2    311    620    0    0    0  38.74    0.00  11.08   6.14  21.51  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:29:49   4.2   0.0   0.0  95.8   0.0    2    211    570    0    0    0  39.17    0.00  10.88   5.92  22.37  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:50   4.2   0.0   0.0  95.8   0.0    2    142    540    0    0    0  39.15    0.00  10.88   5.91  22.36  58.05  58.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:51   4.2   0.0   0.0  95.8   0.0    2    185    554    0    0    0  39.51    0.00  10.96   5.92  22.64  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:52   4.2   0.0   0.0  95.8   0.0    2    156    545    0    0    0  38.05    0.00  10.95   5.91  21.20  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:53   4.2   0.0   0.0  95.8   0.0    2    180    557    0    0    0  37.17    0.00  10.84   5.91  20.42  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:54   4.2   0.0   0.0  95.8   0.0    2    148    539    0    0    0  37.17    0.00  10.83   5.91  20.42  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:55   4.2   0.0   0.0  95.8   0.0    2    154    533    0    0    0  37.12    0.00  10.82   5.91  20.40  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:29:56   4.2   0.0   0.0  95.8   0.0    2    158    557    0    0    0  37.14    0.00  10.83   5.91  20.40  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:29:57   4.2   0.0   0.0  95.8   0.0    2    206    570    0    0    0  37.19    0.00  10.84   5.92  20.43  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:29:58   4.2   0.0   0.0  95.8   0.0    2    158    538    0    0    0  37.18    0.00  10.84   5.92  20.43  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:29:59   4.2   0.0   0.0  95.8   0.0    2    164    537    0    0    0  37.19    0.00  10.83   5.92  20.44  58.05  58.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:00   4.2   0.0   0.0  95.8   0.0    2    179    574    0    0    0  37.14    0.00  10.82   5.91  20.41  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:30:01   4.2   0.0   0.0  95.8   0.0    2    322    638    4    1    4  38.99    0.00  11.18   5.94  21.88  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:30:02   4.2   0.0   0.0  95.8   0.0    2    148    535    0    0    0  37.18    0.00  10.84   5.92  20.42  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:03   4.2   0.0   0.0  95.8   0.0    2    160    515    0    0    0  37.16    0.00  10.83   5.91  20.42  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:04   4.2   0.0   0.0  95.8   0.0    2    168    532    0    0    0  37.15    0.00  10.83   5.91  20.40  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:05   4.2   0.0   0.0  95.8   0.0    2    192    547    0    0    0  37.12    0.00  10.82   5.91  20.40  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:06   4.2   0.0   0.0  95.8   0.0    2    163    539    0    0    0  38.22    0.00  11.04   5.92  21.27  58.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:07   4.2   0.0   0.0  95.8   0.0    2    166    536    0    0    0  37.15    0.00  10.83   5.92  20.40  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:08   4.2   0.0   0.0  95.8   0.0    2    158    536    0    0    0  37.14    0.00  10.83   5.91  20.40  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:09   4.2   0.0   0.0  95.8   0.0    2    247    530    0    0    0  37.30    0.00  10.88   5.93  20.48  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:10   4.2   0.0   0.0  95.8   0.0    2    154    524    0    0    0  37.14    0.00  10.83   5.92  20.39  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:11   4.2   0.0   0.0  95.8   0.0    2    166    542    0    0    0  37.17    0.00  10.84   5.92  20.41  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:12   4.2   0.0   0.0  95.8   0.0    2    178    540    0    0    0  37.21    0.00  10.83   5.92  20.45  56.05  56.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:13   4.2   0.0   0.0  95.8   0.0    2    170    539    0    0    0  37.18    0.00  10.84   5.91  20.43  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:14   4.2   0.0   0.0  95.8   0.0    2    170    544    0    0    0  37.13    0.00  10.81   5.92  20.39  55.05  55.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:15   4.2   0.0   0.0  95.8   0.0    2    146    533    0    0    0  37.08    0.00  10.81   5.91  20.36  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:16   4.2   0.0   0.0  95.7   0.1    2    248    569    0    0    0  38.28    0.00  11.05   5.95  21.29  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:17   4.2   0.0   0.0  95.8   0.0    2    196    549    0    0    0  37.15    0.00  10.82   5.92  20.41  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:18   4.2   0.0   0.0  95.8   0.0    2    467    557    0    0    0  37.24    0.00  10.84   5.94  20.46  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:19   4.2   0.0   0.0  95.8   0.0    2    142    521    0    0    0  37.07    0.00  10.80   5.91  20.36  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:20   4.2   0.0   0.0  95.8   0.0    2    147    535    0    0    0  37.12    0.00  10.81   5.91  20.40  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:21   4.2   0.0   0.0  95.8   0.0    2    212    562    0    0    0  37.95    0.00  10.98   5.92  21.05  55.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:22   4.2   0.0   0.0  95.8   0.0    2    177    539    0    0    0  37.44    0.00  10.86   5.93  20.65  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:23   4.2   0.0   0.0  95.8   0.0    2    286    638    0    0    0  39.95    0.00  11.10   6.13  22.72  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:24   4.2   0.0   0.0  95.8   0.0    2    156    528    0    0    0  39.10    0.00  10.87   5.91  22.32  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:25   4.2   0.0   0.0  95.8   0.0    2    190    544    0    0    0  39.11    0.00  10.87   5.91  22.33  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:26   4.2   0.0   0.0  95.8   0.0    2    150    520    0    0    0  37.87    0.00  10.84   5.91  21.12  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:27   4.2   0.0   0.0  95.8   0.0    2    162    531    0    0    0  37.20    0.00  10.83   5.92  20.46  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:28   4.2   0.0   0.0  95.8   0.0    2    166    541    0    0    0  37.13    0.00  10.82   5.91  20.40  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:29   4.2   0.0   0.0  95.8   0.0    2    184    550    0    0    0  37.12    0.00  10.82   5.91  20.39  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:30   4.2   0.0   0.0  95.8   0.0    2    138    529    0    0    0  37.13    0.00  10.83   5.91  20.38  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:31   4.2   0.0   0.0  95.8   0.0    2    160    546    0    0    0  38.17    0.00  11.03   5.91  21.23  58.05  58.00  40.05  20.00  58.00  57.00  40.05   0.00
23:30:32   4.2   0.0   0.0  95.8   0.0    2    152    528    0    0    0  37.13    0.00  10.83   5.91  20.39  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:33   4.2   0.0   0.0  95.8   0.0    2    192    524    0    0    0  37.19    0.00  10.85   5.91  20.43  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:34   4.2   0.0   0.0  95.8   0.0    2    148    531    0    0    0  37.13    0.00  10.83   5.91  20.39  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:35   4.2   0.0   0.0  95.8   0.0    2    150    526    0    0    0  37.15    0.00  10.83   5.91  20.40  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:36   4.2   0.0   0.0  95.8   0.0    2    152    529    0    0    0  37.11    0.00  10.83   5.91  20.37  55.05  55.00  40.05  20.00  55.00  57.00  39.05   0.00
23:30:37   4.2   0.0   0.0  95.8   0.0    2    202    547    0    0    0  37.16    0.00  10.83   5.92  20.41  55.05  55.00  40.05  20.00  55.00  57.00  39.05   0.00
23:30:38   4.2   0.0   0.0  95.8   0.0    2    172    540    0    0    0  37.18    0.00  10.83   5.92  20.43  56.05  56.00  40.05  20.00  56.00  57.00  39.05   0.00
23:30:39   4.2   0.0   0.0  95.8   0.0    2    146    521    0    0    0  37.13    0.00  10.82   5.92  20.39  55.05  55.00  40.05  20.00  55.00  57.00  39.05   0.00
23:30:40   4.2   0.0   0.0  95.8   0.0    2    149    526    0    0    0  37.09    0.00  10.81   5.91  20.37  58.05  58.00  40.05  20.00  58.00  57.00  39.05   0.00
23:30:41   4.2   0.0   0.0  95.8   0.0    2    222    539    0    0    0  38.14    0.00  11.01   5.91  21.22  58.05  58.00  40.05  20.00  58.00  56.00  40.05   0.00
23:30:42   4.2   0.0   0.0  95.8   0.0    2    146    534    0    0    0  37.09    0.00  10.81   5.91  20.37  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:43   4.2   0.0   0.0  95.8   0.0    2    152    532    0    0    0  37.08    0.00  10.80   5.91  20.37  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:44   4.2   0.0   0.0  95.8   0.0    2    160    540    0    0    0  37.09    0.00  10.81   5.91  20.37  55.05  55.00  40.05  20.00  55.00  57.00  40.05   0.00
23:30:45   4.2   0.0   0.0  95.8   0.0    2    174    543    0    0    0  37.07    0.00  10.81   5.91  20.35  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:46   4.2   0.0   0.0  95.8   0.0    2    150    533    0    0    0  37.09    0.00  10.81   5.91  20.37  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:47   4.2   0.0   0.0  95.8   0.0    2    160    533    0    0    0  37.11    0.00  10.81   5.91  20.39  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:48   4.2   0.0   0.0  95.8   0.0    2    509    552    0    0    0  37.65    0.00  10.86   5.96  20.83  53.05  53.00  40.05  20.00  53.00  56.00  40.05   0.00
23:30:49   4.2   0.0   0.0  95.8   0.0    2    366    695    0    0    0  40.02    0.00  11.12   6.16  22.75  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:50   4.2   0.0   0.0  95.8   0.0    2    150    519    0    0    0  39.09    0.00  10.86   5.91  22.31  56.05  56.00  40.05  20.00  56.00  57.00  40.05   0.00
23:30:51   4.2   0.0   0.0  95.8   0.0    2    179    573    0    0    0  40.14    0.00  11.06   5.92  23.16  55.05  55.00  40.05  20.00  55.00  56.00  39.05   0.00
23:30:52   4.2   0.0   0.0  95.8   0.0    2    152    519    0    0    0  37.62    0.00  10.82   5.91  20.88  56.05  56.00  40.05  20.00  56.00  56.00  39.05   0.00
23:30:53   4.2   0.0   0.0  95.8   0.0    2    184    547    0    0    0  37.15    0.00  10.81   5.91  20.42  55.05  55.00  40.05  20.00  55.00  56.00  39.05   0.00
23:30:54   4.2   0.0   0.0  95.8   0.0    2    150    524    0    0    0  37.08    0.00  10.81   5.91  20.36  55.05  55.00  40.05  20.00  55.00  56.00  39.05   0.00
23:30:55   4.2   0.0   0.0  95.8   0.0    2    152    513    0    0    0  37.13    0.00  10.83   5.92  20.39  56.05  56.00  40.05  20.00  56.00  56.00  39.05   0.00
23:30:56   4.2   0.0   0.0  95.8   0.0    2    174    539    0    0    0  38.17    0.00  11.02   5.91  21.24  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:30:57   4.2   0.0   0.0  95.8   0.0    2    208    560    0    0    0  37.14    0.00  10.82   5.91  20.40  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:58   4.2   0.0   0.0  95.8   0.0    2    136    525    0    0    0  37.10    0.00  10.82   5.91  20.38  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:30:59   4.2   0.0   0.0  95.8   0.0    2    178    536    0    0    0  37.14    0.00  10.82   5.92  20.40  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:31:00   4.2   0.0   0.0  95.8   0.0    2    175    560    0    0    0  37.16    0.00  10.82   5.91  20.42  55.05  55.00  40.05  20.00  55.00  56.00  40.05   0.00
23:31:01   4.2   0.0   0.0  95.8   0.0    2    203    563    0    0    0  37.15    0.00  10.83   5.92  20.40  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:31:02   4.2   0.0   0.0  95.8   0.0    2    151    534    0    0    0  37.14    0.00  10.82   5.91  20.40  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:31:03   4.2   0.0   0.0  95.8   0.0    2    152    519    0    0    0  37.11    0.00  10.82   5.91  20.38  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
23:31:04   4.2   0.0   0.0  95.8   0.0    2    164    538    0    0    0  37.14    0.00  10.82   5.91  20.40  56.05  56.00  40.05  20.00  56.00  56.00  40.05   0.00
