Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk INT340   SEN3 TCPU_P iwlwif acpitz   SEN2
12:11:31   0.0   0.0   0.0 100.0   0.0    1    280    256    0    0    0   4.09    0.00   1.07   0.16   2.86  54.05  54.00  20.00  42.05  54.00  70.00  42.05   0.00
12:11:32   0.0   0.0   0.0 100.0   0.0    1    166    101    0    0    0   2.72    0.00   0.78   0.07   1.87  53.05  53.00  20.00  42.05  53.00  70.00  42.05   0.00
12:11:33   0.1   0.0   0.1  99.8   0.0    2    308    161   10    3    3   3.08    0.00   0.88   0.20   2.00  51.05  51.00  20.00  42.05  51.00  61.00  42.05   0.00
12:11:34   9.1   0.0   0.5  90.5   0.0    2  15812   2848   21    0    0  65.58    0.00  19.47  14.45  31.65  70.05  70.00  20.00  42.05  70.00  61.00  42.05   0.00
12:11:35   4.2   0.0   0.0  95.8   0.0    2    505    644    0    0    5  52.54    0.00  15.99  11.26  25.28  71.05  71.00  20.00  42.05  71.00  69.00  42.05   0.00
12:11:36   4.2   0.0   0.0  95.7   0.0    2    279    544    0    0    0  53.32    0.00  16.17  11.31  25.83  70.05  70.00  20.00  42.05  70.00  69.00  42.05   0.00
12:11:37   4.2   0.0   0.0  95.8   0.0    2    194    442    0    0    0  52.78    0.00  16.06  11.28  25.44  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:38   4.2   0.0   0.1  95.8   0.0    2    517    435    0    0    0  52.97    0.00  16.10  11.37  25.50  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:39   4.2   0.0   0.0  95.8   0.0    2    296    433    0    0    0  52.74    0.00  16.04  11.33  25.37  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:40   4.2   0.0   0.0  95.8   0.0    2    214    450    0    0    1  52.65    0.00  15.99  11.28  25.38  73.05  73.00  20.00  42.05  73.00  72.00  42.05   0.00
12:11:41   4.2   0.0   0.0  95.8   0.0    2    224    450    0    0    0  52.60    0.00  15.97  11.26  25.37  70.05  70.00  20.00  42.05  70.00  72.00  42.05   0.00
12:11:42   4.2   0.0   0.0  95.8   0.0    2    245    448    0    0    0  52.65    0.00  15.99  11.29  25.38  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:43   4.2   0.0   0.0  95.8   0.0    2    250    461    0    0    0  52.54    0.00  15.94  11.24  25.35  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:44   4.2   0.0   0.0  95.7   0.1    2    201    419    0    0    0  53.73    0.00  16.19  11.28  26.26  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:45   4.2   0.0   0.0  95.8   0.0    2    218    386    0    0    0  53.73    0.00  16.23  11.34  26.16  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:46   4.2   0.0   0.0  95.8   0.0    2    264    457    0    0    0  53.87    0.00  16.25  11.35  26.27  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:47   4.2   0.0   0.0  95.8   0.0    2    239    400    0    0    0  52.84    0.00  16.10  11.30  25.44  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:48   4.2   0.0   0.0  95.8   0.0    2    222    438    0    0    0  52.88    0.00  16.06  11.29  25.53  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:49   4.2   0.0   0.0  95.8   0.0    2    355    551    0    0    0  55.51    0.00  16.35  11.57  27.59  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:50   4.2   0.0   0.0  95.8   0.0    2    192    447    0    0    0  54.54    0.00  16.03  11.25  27.27  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:11:51   4.2   0.0   0.0  95.8   0.0    2    264    396    0    0    0  54.37    0.00  15.98  11.21  27.18  71.05  71.00  20.00  42.05  73.00  72.00  42.05   0.00
12:11:52   4.2   0.0   0.0  95.8   0.0    2    220    461    0    0    0  54.46    0.00  16.20  11.26  27.00  73.05  73.00  20.00  42.05  73.00  72.00  42.05   0.00
12:11:53   4.2   0.0   0.0  95.8   0.0    2    204    449    0    0    0  52.85    0.00  16.05  11.32  25.49  71.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:11:54   4.2   0.0   0.0  95.8   0.0    2    194    453    0    0    0  53.47    0.00  16.09  11.18  26.20  71.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:11:55   4.2   0.0   0.0  95.8   0.0    2    254    475    0    0    0  52.88    0.00  16.08  11.26  25.53  71.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:11:56   4.2   0.0   0.0  95.8   0.0    2    235    466    0    0    1  53.08    0.00  16.16  11.38  25.54  71.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:11:57   4.2   0.0   0.0  95.8   0.0    2    197    444    0    0    0  52.86    0.00  16.08  11.36  25.42  73.05  73.00  20.00  42.05  73.00  73.00  42.05   0.00
12:11:58   4.2   0.0   0.0  95.8   0.0    2    189    453    0    0    0  52.70    0.00  16.02  11.29  25.39  71.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:11:59   4.2   0.0   0.0  95.8   0.0    2    270    466    0    0    0  53.13    0.00  16.10  11.22  25.80  73.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:12:00   4.2   0.0   0.0  95.8   0.0    2    214    471    0    0    0  53.50    0.00  16.17  11.32  26.01  73.05  73.00  20.00  42.05  73.00  73.00  42.05   0.00
12:12:01   4.2   0.0   0.0  95.8   0.0    2    218    397    0    0    0  52.72    0.00  16.03  11.31  25.37  71.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:12:02   4.2   0.0   0.0  95.8   0.0    2    212    445    0    0    0  52.63    0.00  15.98  11.25  25.39  71.05  71.00  20.00  42.05  71.00  73.00  42.05   0.00
12:12:03   4.2   0.0   0.0  95.8   0.0    2    246    470    0    0    0  52.51    0.00  15.93  11.21  25.36  71.05  71.00  20.00  42.05  71.00  72.00  42.05   0.00
12:12:04   4.2   0.0   0.0  95.8   0.0    2    193    447    0    0    0  52.54    0.00  15.96  11.23  25.35  73.05  73.00  20.00  42.05  73.00  72.00  42.05   0.00
12:12:05   4.2   0.0   0.0  95.8   0.0    2    204    438    0    0    0  52.83    0.00  16.08  11.36  25.39  71.05  71.00  20.00  42.05  73.00  72.00  42.05   0.00
