Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
13:16:37  76.0   0.0   1.2  22.7   0.1   19  34601  10941    0    0    1 108.61    0.00  30.08  22.00  56.54  56.05  20.00  36.05  56.00  56.00  57.00  37.05   0.00
13:16:38  55.1   0.0   1.6  43.3   0.0   19  38812   9502    0    0    0 104.70    0.00  29.25  22.12  53.33  58.05  20.00  36.05  58.00  58.00  59.00  37.05   0.00
13:16:39  73.3   0.0   1.6  25.1   0.1   14  37251  11218    0    0    0 104.77    0.00  29.35  21.84  53.59  58.05  20.00  36.05  58.00  58.00  55.00  37.05   0.00
13:16:40  77.7   0.0   0.5  21.8   0.1   20  17420   8269    0    0    2 108.55    0.00  30.74  23.67  54.14  58.05  20.00  36.05  58.00  58.00  55.00  37.05   0.00
13:16:41  68.8   0.0   1.8  29.4   0.0   19  45886  60206    0    0    3 104.17    0.00  29.71  22.93  51.53  57.05  20.00  36.05  58.00  58.00  58.00  37.05   0.00
13:16:42  72.7   0.0   1.5  25.6   0.2   20  20598   8380    0    0    0 106.38    0.00  29.77  22.03  54.58  58.05  20.00  36.05  58.00  58.00  58.00  37.05   0.00
13:16:43  76.8   0.0   0.7  22.5   0.0   20  13023   7534    2    0    0 105.77    0.00  29.89  22.49  53.39  58.05  20.00  36.05  59.00  59.00  59.00  37.05   0.00
13:16:44  74.1   0.0   1.0  24.7   0.1   20  30295  10404    0    0    0 106.07    0.00  30.00  22.62  53.45  58.05  20.00  36.05  58.00  58.00  59.00  37.05   0.00
13:16:45  68.9   0.0   1.4  29.7   0.0   18  23383   8327    0    0    0 105.13    0.00  29.74  22.52  52.87  59.05  20.00  36.05  59.00  59.00  59.00  37.05   0.00
13:16:46  73.8   0.0   1.5  24.7   0.0   20  21307   8199    0    0    0 104.27    0.00  29.62  22.53  52.12  58.05  20.00  36.05  58.00  58.00  59.00  37.05   0.00
13:16:47  76.0   0.0   2.1  21.8   0.1   20  47098  14728    0    0    0 105.80    0.00  30.14  23.06  52.59  60.05  20.00  36.05  60.00  60.00  59.00  37.05   0.00
13:16:48  73.0   0.0   0.8  26.0   0.2   20  17388   8060    0    0    0 107.19    0.00  29.47  21.34  56.37  60.05  20.00  36.05  58.00  58.00  60.00  37.05   0.00
13:16:49  66.8   0.0   1.6  31.6   0.0   19  19349  76534    0    0    0 105.24    0.00  29.92  22.95  52.37  58.05  20.00  36.05  58.00  58.00  59.00  37.05   0.00
13:16:50  68.4   0.0   1.3  30.1   0.2   17  35630  11362    0    0    2 107.94    0.00  30.21  22.41  55.32  58.05  20.00  36.05  58.00  58.00  59.00  37.05   0.00
13:16:51  70.8   0.0   1.9  27.2   0.0   18  43113  12144    0    0    0 106.28    0.00  30.11  22.80  53.37  59.05  20.00  36.05  59.00  59.00  59.00  37.05   0.00
13:16:52  71.1   0.0   3.5  25.3   0.1   19  40236  13154    0    0    0 109.46    0.00  30.17  21.71  57.58  57.05  20.00  36.05  57.00  57.00  59.00  38.05   0.00
13:16:53  66.9   0.0   3.9  29.2   0.0   17 176496  42388    0    0    1 102.35    0.00  29.01  22.11  51.23  60.05  20.00  36.05  60.00  60.00  60.00  38.05   0.00
13:16:54  69.8   0.0   5.3  24.8   0.0   20 181283  46836    0    0    0 104.78    0.00  29.57  22.18  53.03  61.05  20.00  36.05  61.00  61.00  60.00  38.05   0.00
13:16:55  69.7   0.0   6.4  23.8   0.0   20 268370  68964    0    0    0 108.57    0.00  30.39  22.42  55.76  60.05  20.00  37.05  60.00  60.00  60.00  38.05   0.00
13:16:56  69.6   0.0   6.5  23.8   0.0   20 189417  46776    0    0    0 104.95    0.00  29.67  22.28  53.00  60.05  20.00  37.05  61.00  61.00  60.00  38.05   0.00
13:16:57  70.2   0.0   6.7  23.1   0.0   19 289465  75225    0    0    0 104.28    0.00  29.80  22.86  51.62  60.05  20.00  37.05  60.00  60.00  60.00  38.05   0.00
13:16:58  48.4   0.0  28.2  23.4   0.0   19 933494 227932    0    0    0 104.66    0.00  29.97  23.43  51.25  62.05  20.00  37.05  62.00  62.00  61.00  38.05   0.00
13:16:59  63.6   0.0   3.3  33.1   0.0   19  53760 104787    0    0    0 105.60    0.00  30.30  23.68  51.62  58.05  20.00  37.05  59.00  59.00  62.00  38.05   0.00
13:17:00  42.9   0.0  24.6  32.5   0.0   15 724444 175404    0    0    0 102.34    0.00  29.37  23.24  49.73  58.05  20.00  37.05  58.00  58.00  62.00  38.05   0.00
13:17:01  40.4   0.0  34.1  25.4   0.0   19 1026076 243289    0    0    0 104.83    0.00  30.12  23.95  50.76  60.05  20.00  37.05  60.00  60.00  59.00  38.05   0.00
13:17:02  44.6   0.0  30.9  24.3   0.2   19 956943 230287    3    2    3 105.49    0.00  29.98  23.23  52.28  60.05  20.00  37.05  60.00  60.00  59.00  38.05   0.00
13:17:03  42.9   0.0  31.0  26.1   0.0   17 987408 241875    0    0    0 104.31    0.00  29.92  23.75  50.64  59.05  20.00  37.05  59.00  59.00  61.00  38.05   0.00
13:17:04  28.2   0.0  37.5  34.3   0.0   17 1143921 280509    0    0    0 103.33    0.00  29.69  23.71  49.93  58.05  20.00  37.05  58.00  58.00  61.00  38.05   0.00
13:17:05  34.2   0.0  33.5  32.2   0.0   17 1102969 265206    1    0    1 104.67    0.00  30.04  23.82  50.82  59.05  20.00  37.05  59.00  59.00  60.00  38.05   0.00
13:17:06  36.4   0.0  32.6  31.0   0.0   14 1105204 262234    0    0    0 104.53    0.00  30.00  23.84  50.68  61.05  20.00  37.05  61.00  61.00  60.00  38.05   0.00
13:17:07  39.5   0.0  28.0  32.5   0.0   17 977898 229354    0    0    0 104.21    0.00  29.86  23.53  50.82  64.05  20.00  37.05  64.00  64.00  60.00  39.05   0.00
13:17:08  33.1   0.0  33.2  33.7   0.0   16 1090902 256513    0    0    1 104.74    0.00  29.93  23.60  51.21  61.05  20.00  37.05  61.00  61.00  59.00  39.05   0.00
13:17:09  28.6   0.0  35.8  35.5   0.0   14 1122711 273379    0    0    1 104.38    0.00  29.96  23.90  50.52  61.05  20.00  37.05  61.00  61.00  62.00  39.05   0.00
13:17:10  29.1   0.0  35.3  35.6   0.0   15 1147496 273122    0    0    0 103.90    0.00  29.81  23.78  50.31  60.05  20.00  38.05  61.00  61.00  62.00  39.05   0.00
13:17:11  26.5   0.0  38.1  35.4   0.0   17 1212393 285121    0    0    0 103.97    0.00  29.88  23.81  50.27  61.05  20.00  38.05  61.00  61.00  60.00  39.05   0.00
13:17:12  30.3   0.0  19.2  50.4   0.0    2 746234 177128    1    0    0  88.46    0.00  25.12  18.90  44.43  53.05  20.00  38.05  53.00  53.00  60.00  39.05   0.00
13:17:13   5.5   0.0   0.0  94.4   0.0    2    443    675    0    0    1  38.58    0.00  10.53   5.07  22.98  51.05  20.00  38.05  51.00  51.00  63.00  39.05   0.00
13:17:14   6.0   0.0   0.2  93.8   0.0    3    686   1055    2    0    0  41.13    0.00  11.13   5.69  24.31  55.05  20.00  38.05  55.00  55.00  63.00  39.05   0.00
13:17:15  17.5   0.0   1.6  80.9   0.0    6   3917   2015    2    0    0  79.79    0.00  21.51  14.64  43.64  68.05  20.00  38.05  68.00  68.00  52.00  39.05   0.00
13:17:16  18.0   0.0   0.4  81.6   0.0    2   9379   5134    2    0    3  65.61    0.00  18.50  12.41  34.70  52.05  20.00  38.05  52.00  52.00  52.00  39.05   0.00
13:17:17   7.0   0.0   0.0  92.9   0.0    2    863   1109    1    0    3  49.47    0.00  13.17   7.44  28.87  54.05  20.00  38.05  54.00  54.00  52.00  40.05   0.00
13:17:18   5.2   0.0   0.1  94.8   0.0    2    484    691    0    0    0  38.04    0.00  10.02   4.56  23.46  50.05  20.00  38.05  50.00  50.00  58.00  40.05   0.00
13:17:19  26.8   0.0   0.9  72.3   0.0    5   6384   4628    7    0    1  73.63    0.00  20.99  15.17  37.47  57.05  20.00  38.05  57.00  57.00  53.00  40.05   0.00
13:17:20  30.3   0.0   0.3  69.4   0.0    7  27279   3853    0    0    6  71.29    0.00  19.95  13.93  37.41  54.05  20.00  38.05  54.00  54.00  53.00  40.05   0.00
13:17:21  21.9   0.0   0.4  77.7   0.0    5  48079   3680    4    0    1  83.84    0.00  24.16  18.36  41.32  65.05  20.00  38.05  65.00  65.00  58.00  40.05   0.00
13:17:22  10.8   0.0   0.1  89.0   0.0    2   1923   1281    0    0    1  77.61    0.00  21.45  15.76  40.40  61.05  20.00  38.05  61.00  61.00  58.00  40.05   0.00
13:17:23   4.3   0.0   0.0  95.7   0.0    2    470    631    0    0    3  48.21    0.00  13.50   8.21  26.50  59.05  20.00  38.05  59.00  59.00  64.00  40.05   0.00
13:17:24  10.6   0.0   0.1  89.2   0.0    5   2354   1613    5    0    0  78.81    0.00  22.16  16.49  40.16  66.05  20.00  38.05  66.00  66.00  64.00  40.05   0.00
13:17:25  54.5   0.0   0.3  45.2   0.0   23  16440   5792    4    0    0 117.41    0.00  33.58  26.76  57.07  58.05  20.00  38.05  58.00  58.00  67.00  40.05   0.00
13:17:26  45.7   0.0   0.7  53.5   0.0    8  28223   5498    0    0    1 102.88    0.00  28.95  22.49  51.44  66.05  20.00  38.05  66.00  66.00  67.00  40.05   0.00
13:17:27  28.9   0.0   0.2  70.9   0.0    6  25214   4239    0    0    0 103.42    0.00  29.05  22.72  51.66  57.05  20.00  38.05  57.00  57.00  67.00  40.05   0.00
13:17:28  18.0   0.0   0.3  81.7   0.0    5  15484   2626    0    0    7  67.45    0.00  18.44  12.89  36.13  52.05  20.00  38.05  52.00  52.00  63.00  40.05   0.00
13:17:29  24.0   0.0   1.8  74.2   0.0    7  26597   3787    0    0    2  73.27    0.00  20.24  14.41  38.63  57.05  20.00  38.05  57.00  57.00  56.00  40.05   0.00
13:17:30  18.5   0.0   0.3  81.2   0.0    2  17096   2750    0    0    0  60.64    0.00  16.25  10.79  33.60  52.05  20.00  39.05  52.00  52.00  56.00  40.05   0.00
13:17:31  16.3   0.0   0.2  83.5   0.0    3  15970   2445    0    0    0  61.62    0.00  16.53  11.09  33.99  57.05  20.00  39.05  55.00  55.00  55.00  40.05   0.00
13:17:32  10.3   0.0   0.1  89.5   0.1    6   6267   1814    4    0    0  66.08    0.00  17.52  11.58  36.98  66.05  20.00  39.05  66.00  66.00  55.00  40.05   0.00
13:17:33  59.3   0.0   1.5  39.2   0.0   19  23680 110242   30    0    0 111.97    0.00  32.20  25.48  54.28  57.05  20.00  39.05  57.00  57.00  63.00  40.05   0.00
13:17:34  85.9   0.0   0.2  13.9   0.0   28   7597   7842    0    0    0 106.14    0.00  30.62  24.31  51.21  60.05  20.00  39.05  60.00  60.00  63.00  40.05   0.00
13:17:35  99.8   0.0   0.2   0.0   0.0   28   3717   7163    0    0    1 103.64    0.00  29.79  23.49  50.36  58.05  20.00  39.05  58.00  58.00  60.00  40.05   0.00
13:17:36  99.8   0.0   0.2   0.0   0.0   28   2495   6631    0    0    2 104.09    0.00  29.91  23.66  50.52  58.05  20.00  39.05  58.00  58.00  60.00  40.05   0.00
13:17:37  99.7   0.0   0.2   0.1   0.0   28   2512   6669    0    0    0 115.39    0.00  33.20  26.30  55.89  62.05  20.00  39.05  61.00  61.00  60.00  40.05   0.00
13:17:38  96.3   0.0   1.2   2.5   0.0   25   2185   6441    0    0    2 112.79    0.00  32.42  25.59  54.77  62.05  20.00  39.05  62.00  62.00  59.00  40.05   0.00
13:17:39  99.5   0.0   0.1   0.4   0.0   26   1574   6671    0    0    2 103.00    0.00  29.45  23.06  50.50  58.05  20.00  39.05  58.00  58.00  63.00  40.05   0.00
13:17:40  39.3   0.0   3.7  57.0   0.0    3   1789   3269    1    0    3  79.51    0.00  22.08  15.92  41.51  65.05  20.00  39.05  64.00  64.00  63.00  40.05   0.00
13:17:41  62.6   0.0   0.9  36.5   0.0   13  34661  10929    9    0    0 106.46    0.00  30.61  24.33  51.52  72.05  20.00  39.05  72.00  72.00  62.00  40.05   0.00
13:17:42  90.9   0.0   0.7   8.4   0.0   31  16675   7473    0    0    0 112.44    0.00  32.49  26.06  53.90  59.05  20.00  39.05  60.00  60.00  62.00  40.05   0.00
13:17:43  73.0   0.0   0.8  26.1   0.0   19   4991  61290    0    0    0 101.85    0.00  29.01  22.26  50.57  62.05  20.00  39.05  61.00  61.00  62.00  41.05   0.00
13:17:44  78.9   0.0   0.3  20.7   0.0   25   5934   5623    0    0    0 108.09    0.00  31.17  24.60  52.32  59.05  20.00  39.05  59.00  59.00  61.00  41.05   0.00
13:17:45  97.8   0.0   0.5   1.7   0.0   28   8921   7924    0    0    0 104.33    0.00  29.84  23.06  51.43  60.05  20.00  39.05  59.00  59.00  61.00  41.05   0.00
13:17:46  97.5   0.0   0.3   2.2   0.0   30   9365   8350    0    0    0 104.01    0.00  29.86  23.23  50.92  59.05  20.00  39.05  60.00  60.00  61.00  41.05   0.00
13:17:47  96.6   0.0   0.6   2.8   0.0   28   6776   7552    0    0    0 104.88    0.00  30.00  23.17  51.71  59.05  20.00  39.05  60.00  60.00  61.00  41.05   0.00
13:17:48  95.1   0.0   0.6   4.3   0.0   28   8051   7668    0    0    0 104.08    0.00  29.86  23.17  51.05  60.05  20.00  39.05  60.00  60.00  61.00  41.05   0.00
13:17:49  74.2   0.0   0.1  25.7   0.0   19   2772  16648    0    0    0 103.65    0.00  29.62  22.86  51.17  63.05  20.00  39.05  63.00  63.00  61.00  41.05   0.00
13:17:50  85.4   0.0   0.3  14.3   0.0   33   5714   6589    0    0    0 105.89    0.00  30.42  23.79  51.68  60.05  20.00  39.05  60.00  60.00  60.00  41.05   0.00
13:17:51  94.9   0.0   0.3   4.8   0.0   25   5957   7458    0    0    0 104.03    0.00  29.85  23.09  51.10  60.05  20.00  39.05  60.00  60.00  60.00  41.05   0.00
13:17:52  94.7   0.0   0.3   5.0   0.0   28   6342   7340    0    0    0 104.46    0.00  29.97  23.21  51.28  60.05  20.00  39.05  60.00  60.00  61.00  41.05   0.00
13:17:53  96.0   0.0   0.4   3.6   0.0   28   5789   7181    0    0    0 104.75    0.00  29.91  23.03  51.80  59.05  20.00  39.05  59.00  59.00  61.00  41.05   0.00
13:17:54  95.9   0.0   0.3   3.9   0.0   26   5146   7178    0    0    0 103.99    0.00  29.79  23.04  51.17  61.05  20.00  39.05  61.00  61.00  61.00  41.05   0.00
13:17:55  94.1   0.0   0.3   5.6   0.0   24   5269   6850    0    0    0 104.20    0.00  29.88  23.12  51.20  61.05  20.00  39.05  61.00  61.00  61.00  41.05   0.00
13:17:56  97.8   0.0   0.4   1.8   0.0   35   4110   7142    0    0    0 108.48    0.00  31.19  24.35  52.94  62.05  20.00  39.05  62.00  62.00  62.00  41.05   0.00
13:17:57  96.4   0.0   0.2   3.4   0.0   28   4277   7071    0    0    0 105.93    0.00  30.39  23.61  51.93  61.05  20.00  39.05  61.00  61.00  62.00  41.05   0.00
13:17:58  94.8   0.0   1.0   4.3   0.0   29   4880   6975    0    0    0 105.74    0.00  30.29  23.49  51.96  62.05  20.00  39.05  62.00  62.00  62.00  41.05   0.00
13:17:59  96.5   0.0   0.3   3.3   0.0   28   4794   7007    0    0    0 106.62    0.00  30.60  23.77  52.24  61.05  20.00  39.05  62.00  62.00  62.00  41.05   0.00
13:18:00  96.8   0.0   0.2   3.0   0.0   28   4353   6955    0    0    0 105.72    0.00  30.30  23.51  51.91  62.05  20.00  39.05  62.00  62.00  62.00  41.05   0.00
13:18:01  95.3   0.0   0.2   4.5   0.0   28   3925   6693    0    0    0 106.20    0.00  30.45  23.61  52.15  63.05  20.00  40.05  65.00  65.00  62.00  41.05   0.00
13:18:02  93.8   0.0   0.5   5.7   0.0   31   3876   7201    0    0    0 108.04    0.00  30.83  23.73  53.47  62.05  20.00  40.05  61.00  61.00  61.00  41.05   0.00
13:18:03  93.8   0.0   0.2   6.0   0.0   28   3951   7245    0    0    0 104.15    0.00  29.79  22.96  51.40  60.05  20.00  40.05  59.00  59.00  61.00  42.05   0.00
13:18:04  94.2   0.0   0.3   5.6   0.0   26   3820   6743    0    0    2 106.01    0.00  30.37  23.52  52.12  61.05  20.00  40.05  61.00  61.00  62.00  42.05   0.00
13:18:05  89.1   0.0   2.1   8.8   0.0   33   4341   6620    0    0    0 100.78    0.00  28.69  21.87  50.21  61.05  20.00  40.05  61.00  60.00  62.00  42.05   0.00
13:18:06  96.8   0.0   0.3   3.0   0.0   28   3077   6751    0    0    1 103.76    0.00  29.70  22.97  51.08  61.05  20.00  40.05  61.00  61.00  62.00  42.05   0.00
13:18:07  90.6   0.0   0.2   9.2   0.0   22   3817   6544    0    0    0 104.18    0.00  29.80  22.93  51.45  60.05  20.00  40.05  61.00  61.00  62.00  42.05   0.00
13:18:08  95.8   0.0   0.3   3.9   0.0   27   4228   6888    0    0    1 112.18    0.00  32.15  25.00  55.03  66.05  20.00  40.05  66.00  66.00  62.00  42.05   0.00
13:18:09  92.4   0.0   1.7   5.9   0.0   27   3177   7083    0    0    0 110.14    0.00  31.56  24.56  54.01  65.05  20.00  40.05  65.00  65.00  62.00  42.05   0.00
13:18:10  82.7   0.0   2.9  14.3   0.0   19   2534  42010    0    0    0  98.10    0.00  27.78  20.84  49.49  64.05  20.00  40.05  64.00  64.00  64.00  42.05   0.00
13:18:11  67.0   0.0   0.2  32.7   0.0   21   6765  37819    0    0    0 106.83    0.00  30.83  24.15  51.85  62.05  20.00  40.05  62.00  62.00  64.00  42.05   0.00
13:18:12  91.9   0.0   0.3   7.8   0.0   26   3725   7163    0    0    0 106.57    0.00  30.51  23.60  52.46  62.05  20.00  40.05  61.00  61.00  66.00  42.05   0.00
13:18:13  92.4   0.0   0.3   7.2   0.0   25   3758   6643    0    0    0 107.19    0.00  30.71  23.77  52.72  61.05  20.00  40.05  61.00  61.00  66.00  42.05   0.00
13:18:14  90.5   0.0   0.6   8.9   0.0   28   6834   6483    0    0    0 103.68    0.00  29.57  22.64  51.48  63.05  20.00  40.05  63.00  63.00  63.00  42.05   0.00
13:18:15  95.4   0.0   0.1   4.5   0.0   28   3078   6409    0    0    1 105.60    0.00  30.21  23.38  52.02  63.05  20.00  40.05  63.00  63.00  63.00  42.05   0.00
13:18:16  95.4   0.0   0.3   4.3   0.0   25   2921   6477    0    0    0 106.90    0.00  30.65  23.78  52.48  62.05  20.00  40.05  62.00  62.00  64.00  42.05   0.00
13:18:17  90.3   0.0   0.2   9.5   0.0   23   7096   6804    0    0    0 104.36    0.00  29.64  22.60  52.11  60.05  20.00  40.05  60.00  60.00  64.00  42.05   0.00
13:18:18  96.4   0.0   0.2   3.4   0.0   29   3451   6742    0    0    0 113.18    0.00  32.59  25.60  54.98  65.05  20.00  40.05  65.00  65.00  64.00  42.05   0.00
13:18:19  96.4   0.0   0.3   3.3   0.0   28   3242   6563    0    0    0 113.28    0.00  32.63  25.64  55.01  63.05  20.00  40.05  63.00  63.00  64.00  42.05   0.00
13:18:20  91.8   0.0   0.9   7.3   0.0   24   3196   6609    0    0    0 107.21    0.00  30.66  23.70  52.85  62.05  20.00  40.05  62.00  62.00  65.00  42.05   0.00
13:18:21  96.1   0.0   0.3   3.6   0.0   29   3977   7098    0    0    1 112.31    0.00  32.30  25.29  54.72  63.05  20.00  40.05  63.00  63.00  65.00  42.05   0.00
13:18:22  95.1   0.0   0.3   4.6   0.0   26   3579   6495    0    0    1 110.96    0.00  31.89  24.96  54.11  65.05  20.00  40.05  65.00  65.00  64.00  42.05   0.00
13:18:23  92.9   0.0   0.5   6.5   0.0   28   3199   6776    0    0    0 109.05    0.00  31.10  23.91  54.04  65.05  20.00  40.05  65.00  65.00  64.00  43.05   0.00
13:18:24  91.0   0.0   0.4   8.6   0.0   22   4105   6160    0    0    0 105.66    0.00  30.20  23.30  52.15  62.05  20.00  40.05  62.00  62.00  66.00  43.05   0.00
13:18:25  93.0   0.0   0.3   6.8   0.0   23   3872   6398    0    0    0 108.80    0.00  31.20  24.27  53.33  62.05  20.00  40.05  62.00  62.00  66.00  43.05   0.00
13:18:26  92.4   0.0   0.7   7.0   0.0   27   4048   6405    0    0    0 107.29    0.00  30.66  23.67  52.96  65.05  20.00  41.05  65.00  65.00  64.00  43.05   0.00
13:18:27  92.6   0.0   0.3   7.1   0.0   23   4115   6369    0    0    0 108.18    0.00  30.99  24.07  53.11  62.05  20.00  41.05  62.00  62.00  64.00  43.05   0.00
13:18:28  91.9   0.0   0.3   7.9   0.0   29   4144   6324    0    0    0 107.19    0.00  30.68  23.82  52.69  65.05  20.00  41.05  65.00  65.00  64.00  43.05   0.00
13:18:29  83.5   0.0   1.3  15.2   0.0   23   3485   5729    0    0    0  98.66    0.00  27.91  21.00  49.76  66.05  20.00  41.05  65.00  65.00  64.00  43.05   0.00
