Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk   SEN2   SEN3 TCPU_P iwlwif acpitz INT340
08:39:40   4.2   0.0   0.0  95.7   0.0    2    638    727    0    0    0  28.59    0.00   8.20   2.79  17.60  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:39:41   4.2   0.0   0.0  95.8   0.0    2    590    710    0    0    0  28.56    0.00   8.19   2.77  17.60  49.05  49.00  40.05  40.05  49.00  34.00  51.00  20.00
08:39:42   4.2   0.0   0.0  95.8   0.0    2    563    707    0    0    0  28.41    0.00   8.16   2.76  17.50  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:39:43   4.2   0.0   0.0  95.8   0.0    2    616    718    0    0    0  28.32    0.00   8.14   2.75  17.43  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:39:44   4.2   0.0   0.0  95.8   0.0    2    604    688    0    0    0  29.41    0.00   8.35   2.77  18.29  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:39:45   4.2   0.0   0.0  95.8   0.0    2    612    703    0    0    0  28.36    0.00   8.14   2.76  17.46  49.05  49.00  40.05  40.05  49.00  34.00  51.00  20.00
08:39:46   4.2   0.0   0.0  95.8   0.0    2    548    713    0    0    0  28.27    0.00   8.12   2.74  17.41  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:39:47   4.2   0.0   0.0  95.8   0.0    2    568    702    0    0    0  28.30    0.00   8.13   2.75  17.42  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:39:48   4.2   0.0   0.0  95.7   0.0    2    631    708    0    0    0  29.39    0.00   8.35   2.76  18.28  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:39:49   4.3   0.0   0.0  95.7   0.0    2    584    702    0    0    0  28.34    0.00   8.15   2.75  17.45  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:39:50   4.2   0.0   0.0  95.8   0.0    2    573    710    0    0    0  28.28    0.00   8.12   2.74  17.42  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:39:51   4.2   0.0   0.0  95.8   0.0    2    602    715    0    0    0  28.56    0.00   8.19   2.79  17.57  49.05  49.00  40.05  40.05  49.00  34.00  50.00  20.00
08:39:52   4.2   0.0   0.0  95.7   0.0    2    706    803    0    0    0  30.97    0.00   8.41   2.95  19.60  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:39:53   4.2   0.0   0.0  95.8   0.0    2    608    705    0    0    0  30.33    0.00   8.22   2.77  19.34  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:39:54   4.2   0.0   0.0  95.8   0.0    2    565    694    0    0    0  30.22    0.00   8.19   2.74  19.28  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:39:55   4.3   0.0   0.0  95.7   0.0    2    600    720    0    0    0  29.12    0.00   8.18   2.77  18.17  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:39:56   4.2   0.0   0.0  95.8   0.0    2    584    690    0    0    0  28.39    0.00   8.15   2.75  17.49  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:39:57   4.2   0.0   0.0  95.7   0.0    2    570    674    0    0    0  28.40    0.00   8.17   2.76  17.47  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:39:58   4.2   0.0   0.0  95.7   0.0    2    614    715    0    0    0  28.50    0.00   8.21   2.80  17.48  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:39:59   4.2   0.0   0.0  95.8   0.0    2    582    724    0    0    0  29.37    0.00   8.34   2.75  18.28  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:40:00   4.2   0.0   0.0  95.7   0.0    2    657    724    0    0    0  28.43    0.00   8.18   2.77  17.48  49.05  49.00  40.05  40.05  49.00  34.00  51.00  20.00
08:40:01   4.2   0.0   0.0  95.8   0.0    2    596    707    0    0    0  28.42    0.00   8.17   2.77  17.49  49.05  49.00  40.05  40.05  49.00  34.00  51.00  20.00
08:40:02   4.2   0.0   0.0  95.7   0.1    2    617    732    2    0    2  29.43    0.00   8.36   2.76  18.31  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:40:03   4.2   0.0   0.0  95.8   0.0    2    578    698    0    0    0  28.35    0.00   8.16   2.76  17.43  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:40:04   4.2   0.0   0.0  95.8   0.0    2    603    701    0    0    0  28.34    0.00   8.14   2.75  17.45  49.05  49.00  40.05  40.05  49.00  34.00  51.00  20.00
08:40:05   4.2   0.0   0.0  95.8   0.0    2    617    574    0    0    0  28.24    0.00   8.15   2.75  17.34  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:06   4.2   0.0   0.0  95.7   0.0    2    543    670    0    0    0  28.29    0.00   8.14   2.74  17.41  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:07   4.2   0.0   0.0  95.8   0.0    2    603    738    0    0    1  28.34    0.00   8.13   2.75  17.46  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:08   4.2   0.0   0.0  95.8   0.0    2    594    694    0    0    0  28.33    0.00   8.14   2.74  17.45  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:09   4.2   0.0   0.0  95.8   0.0    2    603    723    0    0    0  28.35    0.00   8.14   2.74  17.46  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:10   4.2   0.0   0.0  95.7   0.0    2    616    715    0    0    0  29.53    0.00   8.40   2.80  18.33  49.05  49.00  40.05  40.05  49.00  34.00  50.00  20.00
08:40:11   4.2   0.0   0.0  95.8   0.0    2    594    729    0    0    0  28.38    0.00   8.16   2.75  17.47  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:40:12   4.2   0.0   0.0  95.7   0.0    2    630    710    0    0    0  29.28    0.00   8.32   2.79  18.17  52.05  52.00  40.05  40.05  52.00  34.00  50.00  20.00
08:40:13   4.2   0.0   0.0  95.8   0.0    2    602    699    0    0    0  28.57    0.00   8.17   2.75  17.65  49.05  49.00  40.05  40.05  49.00  34.00  51.00  20.00
08:40:14   4.2   0.0   0.0  95.8   0.0    2    563    680    0    0    0  29.33    0.00   8.31   2.74  18.28  50.05  50.00  40.05  40.05  49.00  34.00  51.00  20.00
08:40:15   4.2   0.0   0.0  95.8   0.0    2    646    746    0    0    0  28.40    0.00   8.16   2.77  17.47  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:40:16   4.2   0.0   0.0  95.8   0.0    2    579    691    0    0    0  28.31    0.00   8.14   2.76  17.42  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:17   4.2   0.0   0.0  95.8   0.0    2    588    699    0    0    0  28.32    0.00   8.13   2.74  17.45  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:40:18   4.2   0.0   0.0  95.8   0.0    2    635    733    1    0    0  28.56    0.00   8.20   2.78  17.58  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:19   4.2   0.0   0.0  95.7   0.0    2    657    827    0    0    0  31.85    0.00   8.54   2.89  20.42  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:20   4.2   0.0   0.0  95.8   0.0    2    612    702    0    0    0  30.27    0.00   8.19   2.75  19.32  49.05  49.00  40.05  40.05  49.00  34.00  50.00  20.00
08:40:21   4.2   0.0   0.0  95.8   0.0    2    572    703    0    0    0  30.34    0.00   8.22   2.76  19.36  49.05  49.00  40.05  40.05  49.00  34.00  50.00  20.00
08:40:22   4.3   0.0   0.0  95.7   0.0    2    593    688    0    0    0  29.42    0.00   8.23   2.80  18.39  50.05  50.00  40.05  40.05  50.00  34.00  50.00  20.00
08:40:23   4.2   0.0   0.0  95.7   0.0    2    594    708    0    0    0  28.51    0.00   8.17   2.77  17.57  50.05  50.00  40.05  40.05  49.00  34.00  51.00  20.00
08:40:24   4.2   0.0   0.0  95.8   0.0    2    659    785    0    0    2  28.49    0.00   8.19   2.78  17.51  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:40:25   4.2   0.0   0.0  95.8   0.0    2    619    695    0    0    0  28.40    0.00   8.15   2.76  17.49  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:26   4.2   0.0   0.0  95.8   0.0    2    556    698    0    0    0  28.37    0.00   8.17   2.76  17.44  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:27   4.3   0.0   0.0  95.7   0.0    2    570    703    0    0    0  28.42    0.00   8.18   2.77  17.47  50.05  50.00  40.05  39.05  49.00  34.00  51.00  20.00
08:40:28   4.2   0.0   0.0  95.8   0.0    2    606    724    0    0    0  29.41    0.00   8.35   2.75  18.31  49.05  49.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:29   4.2   0.0   0.0  95.7   0.0    2    600    706    0    0    0  29.39    0.00   8.35   2.75  18.29  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:30   4.2   0.0   0.0  95.8   0.0    2    609    735    0    0    0  28.47    0.00   8.19   2.77  17.51  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:31   4.2   0.0   0.0  95.8   0.0    2    560    698    0    0    0  28.38    0.00   8.15   2.76  17.47  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:32   4.2   0.0   0.0  95.8   0.0    2    578    691    0    0    0  28.38    0.00   8.17   2.76  17.45  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:33   4.2   0.0   0.0  95.8   0.0    2    588    701    0    0    0  28.38    0.00   8.15   2.76  17.47  49.05  49.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:34   4.2   0.0   0.0  95.7   0.0    2    611    702    0    0    0  29.16    0.00   8.33   2.78  18.04  53.05  53.00  40.05  39.05  52.00  34.00  51.00  20.00
08:40:35   4.2   0.0   0.0  95.8   0.0    2    606    695    0    0    0  28.76    0.00   8.23   2.75  17.78  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:36   4.2   0.0   0.0  95.8   0.0    2    618    687    0    0    0  28.40    0.00   8.16   2.76  17.48  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:37   4.2   0.0   0.0  95.7   0.0    2    643    752    0    0    0  28.34    0.00   8.12   2.75  17.47  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:38   4.2   0.0   0.0  95.8   0.0    2    568    701    0    0    0  28.30    0.00   8.11   2.73  17.45  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:40:39   4.2   0.0   0.0  95.8   0.0    2    572    701    0    0    0  28.31    0.00   8.12   2.74  17.45  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:40   4.2   0.0   0.0  95.7   0.0    2    596    699    0    0    0  28.26    0.00   8.10   2.73  17.43  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:41   4.2   0.0   0.0  95.8   0.0    2    574    682    0    0    0  28.29    0.00   8.10   2.73  17.46  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:42   4.2   0.0   0.1  95.7   0.0    2    606    710    0    0    0  28.45    0.00   8.14   2.75  17.55  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:43   4.2   0.0   0.0  95.8   0.0    2    663    775    0    0    0  30.66    0.00   8.29   2.83  19.54  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:44   4.2   0.0   0.0  95.8   0.0    2    590    695    0    0    0  30.21    0.00   8.16   2.72  19.33  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:45   4.2   0.0   0.0  95.7   0.0    2    622    722    0    0    0  30.29    0.00   8.18   2.73  19.38  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:46   4.2   0.0   0.0  95.8   0.0    2    565    615    0    0    0  28.84    0.00   8.14   2.73  17.97  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:47   4.2   0.0   0.0  95.7   0.0    2    608    696    0    0    0  28.39    0.00   8.14   2.74  17.51  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:48   4.2   0.0   0.0  95.8   0.0    2    604    678    0    0    0  28.31    0.00   8.13   2.72  17.46  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:40:49   4.2   0.0   0.0  95.8   0.0    2    584    676    0    0    0  28.29    0.00   8.12   2.71  17.46  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:50   4.2   0.0   0.0  95.7   0.0    2    578    691    0    0    0  29.31    0.00   8.31   2.71  18.29  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:51   4.2   0.0   0.0  95.8   0.0    2    562    670    0    0    0  28.37    0.00   8.14   2.74  17.49  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:52   4.2   0.0   0.0  95.7   0.0    2    620    677    0    0    0  28.45    0.00   8.16   2.76  17.53  50.05  50.00  40.05  39.05  49.00  34.00  51.00  20.00
08:40:53   4.3   0.0   0.0  95.7   0.0    2    636    702    0    0    0  28.49    0.00   8.18   2.77  17.53  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:40:54   4.2   0.0   0.0  95.7   0.0    2    581    693    0    0    0  28.40    0.00   8.15   2.74  17.50  50.05  50.00  40.05  39.05  49.00  34.00  51.00  20.00
08:40:55   4.2   0.0   0.0  95.8   0.0    2    600    697    0    0    0  28.35    0.00   8.13   2.73  17.49  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:40:56   4.2   0.0   0.0  95.8   0.0    2    582    681    0    0    0  28.42    0.00   8.16   2.73  17.53  49.05  49.00  40.05  40.05  50.00  34.00  51.00  20.00
08:40:57   4.2   0.0   0.0  95.8   0.0    2    575    648    0    0    0  28.45    0.00   8.18   2.74  17.53  49.05  49.00  40.05  40.05  49.00  34.00  51.00  20.00
08:40:58   4.2   0.0   0.0  95.8   0.0    2    572    633    0    0    0  28.33    0.00   8.13   2.73  17.47  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:40:59   4.2   0.0   0.0  95.8   0.0    2    578    667    0    0    0  28.41    0.00   8.16   2.75  17.49  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
08:41:00   4.2   0.0   0.0  95.8   0.0    2    639    729    0    0    0  29.46    0.00   8.35   2.75  18.35  50.05  50.00  40.05  39.05  49.00  34.00  51.00  20.00
08:41:01   4.2   0.0   0.0  95.8   0.0    2    572    622    0    0    0  28.28    0.00   8.14   2.74  17.41  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:02   4.2   0.0   0.0  95.8   0.0    2    564    624    0    0    0  29.33    0.00   8.33   2.73  18.27  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:03   4.2   0.0   0.0  95.8   0.0    2    588    696    0    0    0  28.33    0.00   8.12   2.72  17.49  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:04   4.2   0.0   0.0  95.7   0.0    2    627    689    0    0    0  28.41    0.00   8.15   2.74  17.52  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:05   4.2   0.0   0.1  95.7   0.0    2    640    705    0    0    0  28.31    0.00   8.12   2.72  17.47  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:06   4.2   0.0   0.0  95.7   0.0    2    604    710    0    0    0  28.42    0.00   8.15   2.75  17.52  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:07   4.3   0.0   0.0  95.7   0.0    2    572    686    0    0    0  28.34    0.00   8.13   2.73  17.48  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:08   4.2   0.0   0.0  95.8   0.0    2    620    686    0    0    0  28.37    0.00   8.16   2.75  17.47  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:09   4.2   0.0   0.0  95.8   0.0    2    612    683    0    0    0  28.37    0.00   8.14   2.73  17.49  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:10   4.2   0.0   0.0  95.8   0.0    2    574    672    0    0    0  28.28    0.00   8.12   2.72  17.45  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:11   4.2   0.0   0.0  95.7   0.0    2    572    703    0    0    0  28.27    0.00   8.10   2.71  17.45  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:12   4.2   0.0   0.0  95.8   0.0    2    622    664    0    0    0  28.33    0.00   8.13   2.73  17.47  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:13   4.2   0.0   0.0  95.8   0.0    2    592    686    0    0    0  28.34    0.00   8.13   2.73  17.48  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:14   4.2   0.0   0.0  95.8   0.0    2    560    683    0    0    0  28.34    0.00   8.14   2.74  17.46  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:15   4.2   0.0   0.0  95.8   0.0    2    614    713    0    0    0  29.42    0.00   8.34   2.75  18.34  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:41:16   4.2   0.0   0.1  95.7   0.0    2    640    687    0    0    0  28.47    0.00   8.18   2.77  17.52  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:17   4.2   0.0   0.0  95.7   0.0    2    588    693    0    0    0  29.03    0.00   8.26   2.75  18.01  52.05  52.00  40.05  39.05  52.00  34.00  51.00  20.00
08:41:18   4.2   0.0   0.0  95.8   0.0    2    591    692    0    0    0  28.77    0.00   8.22   2.76  17.80  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:41:19   4.2   0.0   0.0  95.7   0.0    2    557    683    0    0    0  28.35    0.00   8.14   2.75  17.46  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:41:20   4.2   0.0   0.0  95.7   0.0    2    620    682    0    0    0  28.32    0.00   8.12   2.75  17.45  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:21   4.2   0.0   0.0  95.7   0.0    2    584    689    0    0    0  29.40    0.00   8.32   2.75  18.33  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:22   4.2   0.0   0.0  95.8   0.0    2    566    677    0    0    0  28.33    0.00   8.13   2.75  17.45  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:23   4.3   0.0   0.0  95.7   0.0    2    582    693    0    0    0  28.31    0.00   8.13   2.75  17.44  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:24   4.2   0.0   0.0  95.7   0.0    2    650    690    0    0    0  28.50    0.00   8.15   2.76  17.58  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
08:41:25   4.2   0.0   0.0  95.7   0.0    2    681    768    0    0    0  30.66    0.00   8.28   2.82  19.56  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:26   4.2   0.0   0.0  95.7   0.0    2    584    685    0    0    0  31.21    0.00   8.36   2.73  20.11  52.05  52.00  40.05  39.05  52.00  34.00  51.00  20.00
08:41:27   4.2   0.0   0.0  95.8   0.0    2    558    683    0    0    0  30.32    0.00   8.19   2.73  19.39  50.05  50.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:28   4.2   0.0   0.0  95.8   0.0    2    618    681    0    0    0  29.35    0.00   8.16   2.73  18.46  50.05  50.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:29   4.2   0.0   0.0  95.7   0.0    2    562    667    0    0    0  28.43    0.00   8.13   2.73  17.57  50.05  50.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:30   4.2   0.0   0.0  95.8   0.0    2    626    716    0    0    0  29.47    0.00   8.35   2.74  18.37  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:31   4.2   0.0   0.0  95.8   0.0    2    554    675    0    0    0  28.33    0.00   8.13   2.73  17.47  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:32   4.2   0.0   0.0  95.8   0.0    2    588    674    0    0    0  28.29    0.00   8.12   2.72  17.45  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:33   4.2   0.0   0.0  95.8   0.0    2    588    679    0    0    0  28.34    0.00   8.12   2.73  17.48  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:34   4.3   0.0   0.0  95.7   0.0    2    597    667    0    0    0  28.41    0.00   8.15   2.76  17.51  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:35   4.2   0.0   0.0  95.7   0.0    2    604    707    0    0    0  29.38    0.00   8.32   2.72  18.33  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:36   4.2   0.0   0.0  95.7   0.0    2    652    707    0    0    0  29.43    0.00   8.33   2.73  18.37  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:37   4.2   0.0   0.0  95.8   0.0    2    582    662    0    0    0  28.29    0.00   8.10   2.71  17.48  50.05  50.00  40.05  39.05  49.00  34.00  51.00  20.00
08:41:38   4.2   0.0   0.0  95.8   0.0    2    574    686    0    0    0  28.34    0.00   8.13   2.73  17.48  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:39   4.2   0.0   0.0  95.8   0.0    2    605    676    0    0    0  28.30    0.00   8.13   2.73  17.43  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:40   4.2   0.0   0.0  95.8   0.0    2    620    600    0    0    0  28.19    0.00   8.12   2.72  17.35  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:41   4.2   0.0   0.0  95.8   0.0    2    564    679    0    0    0  28.35    0.00   8.13   2.73  17.49  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:42   4.2   0.0   0.0  95.7   0.0    2    598    667    0    0    0  28.40    0.00   8.16   2.74  17.50  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:43   4.2   0.0   0.0  95.7   0.0    2    580    681    0    0    0  28.38    0.00   8.14   2.74  17.50  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
08:41:44   4.2   0.0   0.0  95.8   0.0    2    586    655    0    0    0  28.34    0.00   8.13   2.73  17.48  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:45   4.2   0.0   0.0  95.8   0.0    2    711    733    0    0    0  28.59    0.00   8.14   2.73  17.73  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:46   4.2   0.0   0.0  95.7   0.0    2    606    679    0    0    0  28.43    0.00   8.15   2.75  17.53  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
08:41:47   4.2   0.0   0.0  95.7   0.0    2    566    682    0    0    0  28.31    0.00   8.11   2.71  17.49  50.05  50.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:48   4.3   0.0   0.0  95.7   0.0    2    642    687    0    0    0  28.35    0.00   8.13   2.73  17.50  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
08:41:49   4.2   0.0   0.0  95.8   0.0    2    574    679    0    0    0  28.36    0.00   8.12   2.72  17.51  49.05  49.00  40.05  39.05  49.00  34.00  50.00  20.00
