    PID %CPU %MEM   RSS    VSZ   PSS S RBYTES WBYTES   ELAPSED     TIME USER     COMMAND
  47933  234  0.4 285492 74872884 274989 S 2088960 36864 00:03 00:00:08 ionutba+ java
  47933  178  0.3 203308 7764020 203181 S 2088960 36864  00:04 00:00:08 ionutba+ java
  47933  144  0.3 203308 7764020 203181 S 2088960 36864  00:05 00:00:08 ionutba+ java
  47933  121  0.3 203308 7764020 203181 S 2088960 36864  00:06 00:00:08 ionutba+ java
  47933  104  0.3 203308 7764020 203181 S 2088960 36864  00:07 00:00:08 ionutba+ java
  47933 91.8  0.3 203308 7764020 203173 S 2088960 36864  00:08 00:00:08 ionutba+ java
  47933 81.9  0.3 203308 7764020 203169 S 2088960 36864  00:09 00:00:08 ionutba+ java
  47933 73.9  0.3 203308 7764020 203169 S 2088960 36864  00:11 00:00:08 ionutba+ java
  47933 67.3  0.3 203308 7764020 203177 S 2088960 36864  00:12 00:00:08 ionutba+ java
  47933 61.8  0.3 203308 7764020 203177 S 2088960 36864  00:13 00:00:08 ionutba+ java
  47933 57.1  0.3 203308 7764020 203177 S 2088960 36864  00:14 00:00:08 ionutba+ java
  47933 79.2  0.5 339052 109232180 316009 S 2236416 36864 00:15 00:00:12 ionutba+ java
  47933  131  0.5 372460 109298740 352333 S 2236416 36864 00:16 00:00:21 ionutba+ java
  47933  173  0.5 389164 109298740 356001 S 2236416 36864 00:17 00:00:30 ionutba+ java
  47933  208  0.6 404524 109298740 383189 S 2236416 36864 00:18 00:00:39 ionutba+ java
  47933  240  0.6 412204 109298740 391865 S 2498560 36864 00:19 00:00:47 ionutba+ java
  47933  266  0.6 428908 109298740 408725 S 2498560 36864 00:20 00:00:55 ionutba+ java
  47933  290  0.6 449260 109298740 429473 S 2498560 36864 00:22 00:01:04 ionutba+ java
  47933  311  0.6 450412 109298740 430721 S 2498560 36864 00:23 00:01:12 ionutba+ java
  47933  331  0.6 451564 109298740 431837 S 2498560 36864 00:24 00:01:20 ionutba+ java
  47933  347  0.6 452716 109298740 433145 S 2498560 36864 00:25 00:01:28 ionutba+ java
  47933  360  0.6 456556 109298740 436709 S 2498560 36864 00:26 00:01:35 ionutba+ java
  47933  372  0.7 479980 109298740 459925 S 2498560 36864 00:27 00:01:42 ionutba+ java
  47933  383  0.7 483068 109298740 462877 S 2498560 36864 00:28 00:01:50 ionutba+ java
