    PID %CPU %MEM   RSS    VSZ   PSS S RBYTES WBYTES   ELAPSED     TIME USER     COMMAND
  50934  0.9  0.0 65280 3875320 63447 S    0  4096       00:03 00:00:00 ionutba+ hibernate-orm-p
  50934  0.7  0.0 65280 3875320 63447 S    0  4096       00:04 00:00:00 ionutba+ hibernate-orm-p
  50934  0.5  0.0 65280 3875320 63447 S    0  4096       00:05 00:00:00 ionutba+ hibernate-orm-p
  50934  0.4  0.0 65280 3875320 63447 S    0  4096       00:06 00:00:00 ionutba+ hibernate-orm-p
  50934  0.4  0.0 65280 3875320 63447 S    0  4096       00:07 00:00:00 ionutba+ hibernate-orm-p
  50934  0.3  0.0 65280 3875320 63447 S    0  4096       00:08 00:00:00 ionutba+ hibernate-orm-p
  50934  0.3  0.0 65280 3875320 63447 S    0  4096       00:09 00:00:00 ionutba+ hibernate-orm-p
  50934  0.2  0.0 65280 3875320 63447 S    0  4096       00:10 00:00:00 ionutba+ hibernate-orm-p
  50934  0.2  0.0 65280 3875320 63447 S    0  4096       00:11 00:00:00 ionutba+ hibernate-orm-p
  50934 15.9  0.1 109632 6051456 108879 S  0  4096       00:12 00:00:02 ionutba+ hibernate-orm-p
  50934 42.0  0.1 121152 6051456 120607 S  0  4096       00:13 00:00:05 ionutba+ hibernate-orm-p
  50934 61.8  0.2 149376 6051456 148503 S  0  4096       00:14 00:00:09 ionutba+ hibernate-orm-p
  50934 79.1  0.2 150912 6051456 150475 S  0  4096       00:16 00:00:12 ionutba+ hibernate-orm-p
  50934 93.1  0.2 151296 6051456 151079 S  0  4096       00:17 00:00:15 ionutba+ hibernate-orm-p
  50934  106  0.2 152640 6051456 151939 S  0  4096       00:18 00:00:19 ionutba+ hibernate-orm-p
  50934  118  0.2 153600 6051456 153155 S  0  4096       00:19 00:00:22 ionutba+ hibernate-orm-p
  50934  129  0.2 154176 6051456 154399 S  0  4096       00:20 00:00:26 ionutba+ hibernate-orm-p
  50934  140  0.2 155520 6051456 155163 S  0  4096       00:21 00:00:30 ionutba+ hibernate-orm-p
  50934  149  0.2 184128 6051456 183611 S  0  4096       00:22 00:00:33 ionutba+ hibernate-orm-p
  50934  157  0.2 184512 6051456 184027 S  0  4096       00:23 00:00:37 ionutba+ hibernate-orm-p
  50934  165  0.2 185088 6051456 184431 S  0  4096       00:24 00:00:41 ionutba+ hibernate-orm-p
  50934  172  0.2 185088 6051456 184851 S  0  4096       00:25 00:00:44 ionutba+ hibernate-orm-p
  50934  178  0.2 185472 6051456 185075 S  0  4096       00:27 00:00:48 ionutba+ hibernate-orm-p
  50934  183  0.2 185472 6051456 185179 S  0  4096       00:28 00:00:51 ionutba+ hibernate-orm-p
  50934  188  0.2 185472 6051456 185259 S  0  4096       00:29 00:00:54 ionutba+ hibernate-orm-p
  50934  193  0.2 185856 6051456 185367 S  0  4096       00:30 00:00:58 ionutba+ hibernate-orm-p
  50934  198  0.2 186048 6051456 185419 S  0  4096       00:31 00:01:02 ionutba+ hibernate-orm-p
  50934  202  0.2 186816 6051456 185699 S  0  4096       00:32 00:01:05 ionutba+ hibernate-orm-p
  50934  207  0.2 188544 6051456 187431 S  0  4096       00:33 00:01:09 ionutba+ hibernate-orm-p
  50934  211  0.2 188736 6051456 188131 S  0  4096       00:34 00:01:13 ionutba+ hibernate-orm-p
  50934  215  0.2 189888 6051456 189303 S  0  4096       00:35 00:01:17 ionutba+ hibernate-orm-p
  50934  220  0.3 223872 6051456 223287 S  0  4096       00:36 00:01:21 ionutba+ hibernate-orm-p
  50934  224  0.3 225408 6051456 224515 S  0  4096       00:37 00:01:25 ionutba+ hibernate-orm-p
  50934  226  0.3 225792 6051456 224867 S  0  4096       00:39 00:01:28 ionutba+ hibernate-orm-p
  50934  230  0.3 226560 6051456 225819 S  0  4096       00:40 00:01:32 ionutba+ hibernate-orm-p
  50934  232  0.3 226560 6051456 226159 S  0  4096       00:41 00:01:35 ionutba+ hibernate-orm-p
  50934  236  0.3 226944 6051456 227023 S  0  4096       00:42 00:01:40 ionutba+ hibernate-orm-p
  50934  239  0.3 227328 6051456 227519 S  0  4096       00:43 00:01:44 ionutba+ hibernate-orm-p
  50934  242  0.3 228288 6051456 228147 S  0  4096       00:44 00:01:47 ionutba+ hibernate-orm-p
  50934  244  0.3 229248 6051456 228811 S  0  4096       00:45 00:01:51 ionutba+ hibernate-orm-p
  50934  247  0.3 230208 6051456 229463 S  0  4096       00:46 00:01:55 ionutba+ hibernate-orm-p
  50934  250  0.3 230592 6051456 230063 S  0  4096       00:47 00:01:59 ionutba+ hibernate-orm-p
  50934  252  0.3 231168 6051456 230935 S  0  4096       00:48 00:02:03 ionutba+ hibernate-orm-p
  50934  254  0.3 231936 6051456 231371 S  0  4096       00:49 00:02:07 ionutba+ hibernate-orm-p
  50934  256  0.3 232128 6051456 231931 S  0  4096       00:51 00:02:11 ionutba+ hibernate-orm-p
  50934  258  0.3 232896 6051456 232491 S  0  4096       00:52 00:02:14 ionutba+ hibernate-orm-p
  50934  260  0.3 233472 6051456 232935 S  0  4096       00:53 00:02:18 ionutba+ hibernate-orm-p
  50934  262  0.3 234048 6051456 233507 S  0  4096       00:54 00:02:22 ionutba+ hibernate-orm-p
  50934  264  0.3 234048 6051456 233711 S  0  4096       00:55 00:02:26 ionutba+ hibernate-orm-p
  50934  266  0.3 234624 6051456 233903 S  0  4096       00:56 00:02:30 ionutba+ hibernate-orm-p
  50934  268  0.3 234816 6051456 234003 S  0  4096       00:57 00:02:34 ionutba+ hibernate-orm-p
  50934  269  0.3 234816 6051456 234127 S  0  4096       00:58 00:02:38 ionutba+ hibernate-orm-p
  50934  272  0.3 235200 6051456 234323 S  0  4096       00:59 00:02:42 ionutba+ hibernate-orm-p
