    PID %CPU %MEM   RSS    VSZ   PSS S RBYTES WBYTES   ELAPSED     TIME USER     COMMAND
  26652  216  0.3 230744 7791280 230797 S 3043328 36864  00:03 00:00:07 ionutba+ java
  26652  165  0.2 195620 7747964 195509 S 3043328 36864  00:04 00:00:07 ionutba+ java
  26652  133  0.2 195620 7747964 195509 S 3043328 36864  00:05 00:00:07 ionutba+ java
  26652  112  0.2 195620 7747964 195509 S 3043328 36864  00:06 00:00:07 ionutba+ java
  26652 96.8  0.2 195620 7747964 195509 S 3043328 36864  00:07 00:00:07 ionutba+ java
  26652 84.9  0.2 195620 7747964 195513 S 3043328 36864  00:08 00:00:07 ionutba+ java
  26652 75.7  0.2 195620 7747964 195505 S 3043328 40960  00:09 00:00:07 ionutba+ java
  26652  144  0.5 365348 8711448 263745 S 3473408 53248  00:11 00:00:16 ionutba+ java
  26652  206  0.5 374008 8706840 354805 S 3805184 53248  00:12 00:00:25 ionutba+ java
  26652  254  0.5 383048 8703256 363333 S 3805184 53248  00:13 00:00:33 ionutba+ java
  26652  292  0.6 398516 8704792 377809 S 3805184 53248  00:14 00:00:42 ionutba+ java
  26652  325  0.6 418100 8708888 397773 S 3805184 53248  00:15 00:00:50 ionutba+ java
  26652  350  0.6 416092 8705300 232239 S 3805184 53248  00:16 00:00:58 ionutba+ java
  26652  370  0.6 438364 8705304 415193 S 3805184 53248  00:17 00:01:05 ionutba+ java
  26652  382  0.6 456296 8705816 436913 S 3805184 53248  00:18 00:01:12 ionutba+ java
  26652  381  0.5 370936 8602288 371297 S 3805184 53248  00:20 00:01:16 ionutba+ java
  26652  379  0.6 397432 8602288 397421 S 3805184 53248  00:21 00:01:20 ionutba+ java
  26652  376  0.6 397624 8602288 397733 S 3805184 53248  00:22 00:01:23 ionutba+ java
  26652  375  0.6 398200 8602288 398421 S 3805184 53248  00:23 00:01:27 ionutba+ java
  26652  374  0.6 429112 8602288 429717 S 3805184 53248  00:24 00:01:31 ionutba+ java
