    PID %CPU %MEM   RSS    VSZ   PSS S RBYTES WBYTES   ELAPSED     TIME USER     COMMAND
 100957 1546  7.9 5191672 10419370280 725339 S 0 40960   00:23 00:06:01 ionutba+ java
 100957 1546  7.9 5197892 10419383660 1051965 S 0 40960  00:24 00:06:20 ionutba+ java
 100957 1551  7.9 5221912 10419390896 665403 S 0 40960   00:25 00:06:39 ionutba+ java
 100957 1552  7.9 5211824 10419407144 1142185 S 0 40960  00:26 00:06:58 ionutba+ java
 100957 1553  7.9 5202284 10419414404 760199 S 0 40960   00:28 00:07:17 ionutba+ java
 100957 1555  7.9 5234224 10419427776 1008302 S 0 40960  00:29 00:07:37 ionutba+ java
 100957 1527  8.0 5247808 10419445032 957984 S 0 40960   00:30 00:07:47 ionutba+ java
 100957 1483  8.0 5245488 10419461416 1567547 S 0 40960  00:31 00:07:51 ionutba+ java
 100957 1438  8.0 5252092 10419482696 1156004 S 0 40960  00:32 00:07:53 ionutba+ java
 100957 1390  7.9 5241620 10419481896 1563411 S 0 40960  00:34 00:07:53 ionutba+ java
 100957 1410  7.8 5159124 10422388280 872724 S 0 40960   00:35 00:08:16 ionutba+ java
 100957 1437  8.3 5439376 10426674992 995898 S 0 61440   00:36 00:08:49 ionutba+ java
 100957 1457  9.1 6025780 10426757040 1097788 S 0 61440  00:38 00:09:20 ionutba+ java
 100957 1480 10.7 7059144 10426845820 1090814 S 0 61440  00:40 00:09:59 ionutba+ java
 100957 1504 12.5 8247504 10426933512 1697038 S 0 61440  00:42 00:10:42 ionutba+ java
 100957 1529 14.9 9768848 10427003272 1758682 S 0 61440  00:44 00:11:27 ionutba+ java
 100957 1561 17.1 11261888 10427054840 1942312 S 0 61440 00:47 00:12:25 ionutba+ java
 100957 1577 20.0 13126104 10427054608 1877866 S 0 61440 00:49 00:13:05 ionutba+ java
 100957 1598 21.3 13983228 10427054620 2741190 S 0 61440 00:51 00:13:49 ionutba+ java
 100957 1599 23.1 15139504 10427054588 2953057 S 0 61440 00:53 00:14:21 ionutba+ java
 100957 1617 26.1 17131588 10427054536 3050047 S 0 61440 00:56 00:15:12 ionutba+ java
 100957 1645 29.4 19300760 10427087340 3027031 S 0 61440 00:59 00:16:20 ionutba+ java
 100957 1658 30.1 19789620 10427118740 3483235 S 0 61440 01:01 00:17:03 ionutba+ java
 100957 1664 32.1 21068868 10427133432 2952184 S 0 61440 01:03 00:17:33 ionutba+ java
 100957 1686 36.3 23808224 10427133636 3338928 S 0 81920 01:07 00:18:59 ionutba+ java
 100957 1705 39.1 25667544 10427178480 3835560 S 0 81920 01:12 00:20:35 ionutba+ java
 100957 1721 42.7 28038360 10427178560 3986406 S 0 81920 01:15 00:21:39 ionutba+ java
 100957 1727 44.8 29368472 10427188704 3837855 S 0 81920 01:17 00:22:25 ionutba+ java
 100957 1732 47.6 31209552 10427214344 4201488 S 0 81920 01:22 00:23:43 ionutba+ java
 100957 1737 49.1 32226276 10427214292 6185723 S 0 81920 01:24 00:24:29 ionutba+ java
 100957 1743 50.8 33297384 10427214292 4501025 S 0 81920 01:27 00:25:27 ionutba+ java
 100957 1753 55.0 36042720 10427214544 4632694 S 0 81920 01:30 00:26:29 ionutba+ java
 100957 1758 57.3 37602504 10427236848 5299669 S 0 81920 01:33 00:27:19 ionutba+ java
 100957 1759 58.8 38580236 10427440020 5321700 S 0 102400 01:36 00:28:12 ionutba+ java
 100957 1766 61.4 40301452 10427624544 5881069 S 0 102400 01:39 00:29:24 ionutba+ java
 100957 1771 66.5 43589244 10427725140 5602605 S 0 102400 01:44 00:30:47 ionutba+ java
 100957 1774 68.7 45062528 10427948656 6013493 S 0 102400 01:47 00:31:40 ionutba+ java
 100957 1782 70.0 45926240 10428092992 6338604 S 0 102400 01:51 00:33:08 ionutba+ java
 100957 1790 76.0 49814508 10428102484 6564928 S 0 102400 01:54 00:34:17 ionutba+ java
 100957 1797 79.8 52358832 10428102860 5971841 S 0 102400 01:58 00:35:28 ionutba+ java
 100957 1799 82.3 53939396 10428143428 6040334 S 0 102400 02:01 00:36:28 ionutba+ java
 100957 1808 83.8 54930436 10428284740 6600267 S 0 102400 02:05 00:37:46 ionutba+ java
 100957 1806 88.8 58194760 10428588012 6467604 S 0 122880 02:08 00:38:34 ionutba+ java
 100957 1816 90.6 59375120 10428630864 7583317 S 0 122880 02:12 00:40:06 ionutba+ java
 100957 1827 92.9 60922460 10428694432 7183678 S 0 122880 02:16 00:41:34 ionutba+ java
 100957 1828 94.9 62207772 10428894028 6985964 S 0 122880 02:18 00:42:14 ionutba+ java
 100957 1847 98.7 64701104 10428944452 7329463 S 0 122880 02:26 00:44:58 ionutba+ java
 100957 1852 99.9 68114248 10428968808 6889428 S 0 122880 02:29 00:46:11 ionutba+ java
 100957 1858 99.9 70741348 10428969144 7578551 S 0 122880 02:32 00:47:15 ionutba+ java
 100957 1866 99.9 73823632 10428977020 6781793 S 0 122880 02:35 00:48:18 ionutba+ java
 100957 1878 99.9 80116696 10428977148 6979988 S 0 143360 02:38 00:49:32 ionutba+ java
 100957 1882 99.9 87289544 10428977348 7224914 S 0 143360 02:41 00:50:32 ionutba+ java
 100957 1883 99.9 93043400 10428976992 7518646 S 0 143360 02:43 00:51:15 ionutba+ java
 100957 1889 99.9 96898360 10428976992 7845032 S 0 143360 02:45 00:52:09 ionutba+ java
 100957 1896 99.9 100302464 10429000952 7668150 S 0 143360 02:48 00:53:09 ionutba+ java
 100957 1904 99.9 102458368 10429017284 6974689 S 0 143360 02:50 00:54:00 ionutba+ java
 100957 1907 99.9 102387992 10429060960 9231093 S 0 143360 02:52 00:54:53 ionutba+ java
 100957 1914 99.9 102344216 10429060964 6958023 S 0 143360 02:55 00:56:03 ionutba+ java
 100957 1921 99.9 102364784 10429086156 6952138 S 0 143360 02:57 00:56:58 ionutba+ java
 100957 1925 99.9 102346228 10429085856 7020681 S 0 143360 03:00 00:57:52 ionutba+ java
 100957 1932 99.9 102316296 10429114208 7597287 S 0 143360 03:03 00:59:00 ionutba+ java
