    PID %CPU %MEM   RSS    VSZ   PSS S RBYTES WBYTES   ELAPSED     TIME USER     COMMAND
 137881 29.2  0.3 244800 15747496 244031 S 0  8192       00:03 00:00:00 ionutba+ spring-petclini
 137881 22.3  0.3 245760 15747496 244991 S 0  8192       00:04 00:00:00 ionutba+ spring-petclini
 137881 18.3  0.3 246720 15747496 246011 S 0  8192       00:05 00:00:00 ionutba+ spring-petclini
 137881 15.6  0.3 247872 15747496 247055 S 0  8192       00:06 00:00:01 ionutba+ spring-petclini
 137881 13.9  0.3 248832 15747496 248143 S 0  8192       00:07 00:00:01 ionutba+ spring-petclini
 137881 12.5  0.3 249984 15747496 249287 S 0  8192       00:08 00:00:01 ionutba+ spring-petclini
 137881 11.4  0.3 251136 15747496 250455 S 0  8192       00:09 00:00:01 ionutba+ spring-petclini
 137881 10.7  0.3 252480 15747496 251667 S 0  8192       00:10 00:00:01 ionutba+ spring-petclini
 137881  9.9  0.3 253632 15747496 252927 S 0  8192       00:11 00:00:01 ionutba+ spring-petclini
 137881  9.3  0.3 254976 15747496 254227 S 0  8192       00:12 00:00:01 ionutba+ spring-petclini
 137881  8.9  0.3 256320 15747496 255567 S 0  8192       00:13 00:00:01 ionutba+ spring-petclini
 137881  8.5  0.3 257664 15747496 256943 S 0  8192       00:15 00:00:01 ionutba+ spring-petclini
 137881  8.1  0.3 259200 15747496 258375 S 0  8192       00:16 00:00:01 ionutba+ spring-petclini
 137881  7.8  0.3 260544 15747496 259871 S 0  8192       00:17 00:00:01 ionutba+ spring-petclini
 137881  7.6  0.3 262080 15747496 261367 S 0  8192       00:18 00:00:01 ionutba+ spring-petclini
 137881  7.4  0.4 263616 15747496 262903 S 0  8192       00:19 00:00:01 ionutba+ spring-petclini
 137881  7.1  0.4 265152 15747496 264499 S 0  8192       00:20 00:00:01 ionutba+ spring-petclini
 137881  7.0  0.4 266880 15747496 266131 S 0  8192       00:21 00:00:01 ionutba+ spring-petclini
 137881  9.1  0.4 310656 15747496 310159 S 0  8192       00:22 00:00:02 ionutba+ spring-petclini
 137881 45.5  0.6 397056 18254384 396539 S 0  8192       00:23 00:00:10 ionutba+ spring-petclini
 137881  142  1.5 1013952 18786896 997783 S 0 8192       00:24 00:00:35 ionutba+ spring-petclini
 137881  241  1.9 1298688 18920024 1298339 S 0 8192      00:26 00:01:03 ionutba+ spring-petclini
 137881  323  2.3 1551360 18920024 1550467 S 0 8192      00:27 00:01:28 ionutba+ spring-petclini
 137881  400  2.3 1551936 18920024 1550587 S 0 8192      00:28 00:01:54 ionutba+ spring-petclini
 137881  471  2.3 1552128 18920024 1550049 S 0 8192      00:29 00:02:20 ionutba+ spring-petclini
 137881  537  2.8 1853952 18920024 1853283 S 0 8192      00:30 00:02:45 ionutba+ spring-petclini
 137881  598  2.8 1853952 18993756 1853375 S 0 8192      00:32 00:03:11 ionutba+ spring-petclini
 137881  657  2.8 1854336 18993756 1853411 S 0 8192      00:33 00:03:37 ionutba+ spring-petclini
 137881  710  2.8 1854912 18993756 1853455 S 0 8192      00:34 00:04:03 ionutba+ spring-petclini
 137881  761  2.8 1855104 18993756 1853519 S 0 8192      00:35 00:04:30 ionutba+ spring-petclini
 137881  806  2.8 1855104 18993756 1853551 S 0 8192      00:36 00:04:55 ionutba+ spring-petclini
 137881  848  2.8 1855296 18993756 1853647 S 0 8192      00:37 00:05:20 ionutba+ spring-petclini
 137881  887  2.8 1855296 18993756 1853699 S 0 8192      00:38 00:05:45 ionutba+ spring-petclini
 137881  926  2.8 1855488 18993756 1853743 S 0 8192      00:40 00:06:11 ionutba+ spring-petclini
 137881  962  2.8 1855680 18993756 1853767 S 0 8192      00:41 00:06:36 ionutba+ spring-petclini
 137881  997  2.8 1855680 18993756 1853823 S 0 8192      00:42 00:07:02 ionutba+ spring-petclini
 137881 1029  2.8 1855872 19067488 1853919 S 0 8192      00:43 00:07:27 ionutba+ spring-petclini
 137881 1058  2.8 1855872 19067488 1853971 S 0 8192      00:44 00:07:52 ionutba+ spring-petclini
 137881 1087  2.8 1855872 19067488 1853999 S 0 8192      00:45 00:08:17 ionutba+ spring-petclini
 137881 1113  2.8 1855872 19067488 1854043 S 0 8192      00:46 00:08:41 ionutba+ spring-petclini
 137881 1138  2.8 1855872 19067488 1854063 S 0 8192      00:48 00:09:06 ionutba+ spring-petclini
 137881 1166  2.8 1856256 19067488 1854091 S 0 8192      00:49 00:09:33 ionutba+ spring-petclini
 137881 1195  2.8 1856256 19067488 1854167 S 0 8192      00:50 00:10:01 ionutba+ spring-petclini
