    PID %CPU %MEM   RSS    VSZ   PSS S RBYTES WBYTES   ELAPSED     TIME USER     COMMAND
 116494 27.0  0.3 235008 35238272 233833 S 0  8192       00:03 00:00:00 ionutba+ spring-petclini
 116494 20.9  0.3 235008 35238272 233897 S 0  8192       00:04 00:00:00 ionutba+ spring-petclini
 116494 17.3  0.3 235008 35238272 233897 S 0  8192       00:05 00:00:00 ionutba+ spring-petclini
 116494 15.1  0.3 235584 35238272 234613 S 0  8192       00:06 00:00:00 ionutba+ spring-petclini
 116494 13.6  0.3 236736 35238272 235633 S 0  8192       00:07 00:00:01 ionutba+ spring-petclini
 116494 12.5  0.3 237696 35238272 236717 S 0  8192       00:08 00:00:01 ionutba+ spring-petclini
 116494 11.5  0.3 238848 35238272 237825 S 0  8192       00:09 00:00:01 ionutba+ spring-petclini
 116494 11.2  0.3 247296 35238272 246509 S 0  8192       00:10 00:00:01 ionutba+ spring-petclini
 116494 10.5  0.3 247296 35238272 246509 S 0  8192       00:11 00:00:01 ionutba+ spring-petclini
 116494  9.9  0.3 247296 35238272 246509 S 0  8192       00:12 00:00:01 ionutba+ spring-petclini
 116494  9.4  0.3 247680 35238272 246825 S 0  8192       00:14 00:00:01 ionutba+ spring-petclini
 116494  9.0  0.3 247680 35238272 246825 S 0  8192       00:15 00:00:01 ionutba+ spring-petclini
 116494  8.6  0.3 247680 35238272 246825 S 0  8192       00:16 00:00:01 ionutba+ spring-petclini
 116494  8.3  0.3 247680 35238272 246825 S 0  8192       00:17 00:00:01 ionutba+ spring-petclini
 116494  8.0  0.3 247680 35238272 246825 S 0  8192       00:18 00:00:01 ionutba+ spring-petclini
 116494  7.8  0.3 247680 35238272 246825 S 0  8192       00:19 00:00:01 ionutba+ spring-petclini
 116494  7.5  0.3 247680 35238272 246825 S 0  8192       00:20 00:00:01 ionutba+ spring-petclini
 116494  7.4  0.3 247680 35238272 246825 S 0  8192       00:21 00:00:01 ionutba+ spring-petclini
 116494  7.2  0.3 247680 35238272 246825 S 0  8192       00:22 00:00:01 ionutba+ spring-petclini
 116494  7.0  0.3 247680 35238272 246825 S 0  8192       00:23 00:00:01 ionutba+ spring-petclini
 116494  6.9  0.3 247680 35238272 246825 S 0  8192       00:24 00:00:01 ionutba+ spring-petclini
 116494  6.8  0.3 247680 35238272 246825 S 0  8192       00:26 00:00:01 ionutba+ spring-petclini
 116494  6.7  0.3 247680 35238272 246825 S 0  8192       00:27 00:00:01 ionutba+ spring-petclini
 116494  6.6  0.3 247680 35238272 246825 S 0  8192       00:28 00:00:01 ionutba+ spring-petclini
 116494  6.5  0.3 247680 35238272 246825 S 0  8192       00:29 00:00:01 ionutba+ spring-petclini
 116494  6.4  0.3 247680 35238272 246825 S 0  8192       00:30 00:00:01 ionutba+ spring-petclini
 116494  6.3  0.3 247680 35238272 246825 S 0  8192       00:31 00:00:02 ionutba+ spring-petclini
 116494  6.2  0.3 247680 35238272 246825 S 0  8192       00:32 00:00:02 ionutba+ spring-petclini
 116494  6.2  0.3 247680 35238272 246825 S 0  8192       00:33 00:00:02 ionutba+ spring-petclini
 116494  6.1  0.3 247680 35238272 246825 S 0  8192       00:34 00:00:02 ionutba+ spring-petclini
 116494  6.1  0.3 247680 35238272 246825 S 0  8192       00:35 00:00:02 ionutba+ spring-petclini
 116494  6.0  0.3 247680 35238272 246825 S 0  8192       00:36 00:00:02 ionutba+ spring-petclini
 116494  6.0  0.3 247680 35238272 246825 S 0  8192       00:38 00:00:02 ionutba+ spring-petclini
 116494  5.9  0.3 247680 35238272 246825 S 0  8192       00:39 00:00:02 ionutba+ spring-petclini
 116494  5.9  0.3 247680 35238272 246825 S 0  8192       00:40 00:00:02 ionutba+ spring-petclini
