Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU x86_pk   SEN2   SEN3 TCPU_P iwlwif acpitz INT340
09:41:07   4.2   0.0   0.0  95.8   0.0    2    608    765    0    0    0  37.28    0.00  10.78   5.04  21.47  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:08   4.2   0.0   0.0  95.8   0.0    2    582    720    0    0    0  37.29    0.00  10.78   5.04  21.48  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:09   4.2   0.0   0.0  95.8   0.0    2    604    745    0    0    0  38.48    0.00  11.01   5.07  22.39  49.05  49.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:10   4.2   0.0   0.0  95.8   0.0    2    598    737    0    0    0  38.02    0.00  10.98   5.22  21.82  50.05  49.00  40.05  39.05  49.00  33.00  52.00  20.00
09:41:11   4.2   0.0   0.0  95.8   0.0    2   1494   1290    0    0    0  38.32    0.00  10.98   5.22  22.12  50.05  50.00  40.05  39.05  50.00  33.00  52.00  20.00
09:41:12   4.2   0.0   0.0  95.7   0.0    2    561    713    0    0    0  37.71    0.00  10.89   5.14  21.68  50.05  50.00  40.05  39.05  50.00  33.00  52.00  20.00
09:41:13   4.2   0.0   0.0  95.8   0.0    2    580    734    0    0    0  37.49    0.00  10.85   5.13  21.52  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:14   4.2   0.0   0.0  95.8   0.0    2    548    715    0    0    0  37.53    0.00  10.86   5.13  21.54  50.05  50.00  40.05  39.05  49.00  34.00  51.00  20.00
09:41:15   4.2   0.0   0.0  95.7   0.0    2    636    687    0    0    0  38.89    0.00  11.14   5.19  22.56  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:16   4.2   0.0   0.1  95.7   0.0    2    586    719    0    0    0  37.87    0.00  10.94   5.20  21.73  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:17   4.2   0.0   0.1  95.7   0.0    2   1420   1253    0    0    0  38.25    0.00  10.95   5.21  22.09  52.05  52.00  40.05  39.05  52.00  34.00  51.00  20.00
09:41:18   4.2   0.0   0.0  95.8   0.0    2    587    758    0    0    0  37.32    0.00  10.78   5.04  21.50  52.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:19   4.2   0.0   0.0  95.8   0.0    2    614    753    0    0    0  37.24    0.00  10.74   5.03  21.47  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:20   4.2   0.0   0.0  95.8   0.0    2    552    710    0    0    0  37.34    0.00  10.81   5.06  21.48  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:21   4.2   0.0   0.0  95.8   0.0    2    573    731    0    0    0  37.85    0.00  10.93   5.19  21.73  50.05  50.00  40.05  39.05  49.00  33.00  51.00  20.00
09:41:22   4.2   0.0   0.0  95.7   0.0    2   1481   1304    0    0    0  38.54    0.00  11.00   5.24  22.30  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:23   4.2   0.0   0.1  95.7   0.0    2    757    834    0    0    0  40.16    0.00  11.10   5.30  23.76  50.05  50.00  40.05  39.05  49.00  33.00  51.00  20.00
09:41:24   4.2   0.0   0.0  95.8   0.0    2    568    721    0    0    0  40.58    0.00  11.14   5.14  24.31  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:25   4.2   0.0   0.1  95.7   0.0    2    572    733    0    0    0  39.53    0.00  10.91   5.13  23.49  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:26   4.2   0.0   0.0  95.8   0.0    2    551    731    0    0    0  38.48    0.00  10.96   5.18  22.33  49.05  49.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:27   4.2   0.0   0.0  95.8   0.0    2    638    769    0    0    0  37.98    0.00  10.96   5.20  21.82  49.05  49.00  40.05  39.05  49.00  33.00  51.00  20.00
09:41:28   4.3   0.0   0.0  95.7   0.0    2   1406   1245    0    0    0  38.19    0.00  10.92   5.17  22.10  52.05  52.00  40.05  39.05  52.00  33.00  51.00  20.00
09:41:29   4.2   0.0   0.0  95.8   0.0    2    578    724    0    0    0  37.30    0.00  10.79   5.04  21.47  52.05  52.00  40.05  39.05  52.00  33.00  51.00  20.00
09:41:30   4.2   0.0   0.0  95.8   0.0    2    586    728    0    0    0  38.35    0.00  10.97   5.04  22.34  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:31   4.2   0.0   0.0  95.8   0.0    2    614    765    0    0    0  37.51    0.00  10.86   5.09  21.56  49.05  49.00  40.05  39.05  49.00  33.00  51.00  20.00
09:41:32   4.2   0.0   0.0  95.8   0.0    2    542    718    0    0    0  37.93    0.00  10.97   5.20  21.76  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:33   4.2   0.0   0.1  95.7   0.0    2   1466   1265    0    0    0  38.36    0.00  10.99   5.23  22.13  50.05  50.00  40.05  39.05  50.00  34.00  50.00  20.00
09:41:34   4.2   0.0   0.0  95.8   0.0    2    545    724    0    0    0  37.56    0.00  10.91   5.16  21.49  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:35   4.2   0.0   0.0  95.8   0.0    3    613    741    0    0    0  37.49    0.00  10.87   5.13  21.48  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:36   4.2   0.0   0.0  95.8   0.0    2    536    721    0    0    0  37.50    0.00  10.90   5.15  21.45  49.05  49.00  40.05  39.05  49.00  34.00  51.00  20.00
09:41:37   4.2   0.0   0.0  95.8   0.0    2    566    728    0    0    0  37.76    0.00  10.95   5.18  21.63  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:38   4.2   0.0   0.0  95.7   0.0    2    676    818    0    0    0  37.96    0.00  11.00   5.22  21.74  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:39   4.2   0.0   0.1  95.7   0.0    2   1483   1284    0    0    0  39.10    0.00  11.13   5.19  22.79  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:40   4.2   0.0   0.0  95.7   0.0    2    554    704    0    0    0  37.16    0.00  10.77   5.04  21.36  52.05  52.00  40.05  39.05  52.00  33.00  51.00  20.00
09:41:41   4.2   0.0   0.1  95.8   0.0    2    574    737    0    0    0  37.18    0.00  10.78   5.04  21.36  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:42   4.2   0.0   0.0  95.8   0.0    2    554    738    0    0    0  37.35    0.00  10.82   5.09  21.44  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:43   4.2   0.0   0.0  95.7   0.0    2    629    771    0    0    0  38.86    0.00  11.15   5.21  22.50  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:41:44   4.3   0.0   0.0  95.7   0.0    2   1513   1269    0    0    0  38.36    0.00  10.99   5.23  22.14  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:45   4.2   0.0   0.1  95.7   0.0    2    607    732    0    0    0  38.30    0.00  11.03   5.16  22.10  54.05  54.00  40.05  39.05  54.00  34.00  51.00  20.00
09:41:46   4.2   0.0   0.0  95.8   0.0    2    560    727    0    0    0  37.80    0.00  10.93   5.14  21.72  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:47   4.2   0.0   0.0  95.8   0.0    2    605    751    0    0    0  37.48    0.00  10.87   5.14  21.47  50.05  50.00  40.05  39.05  50.00  34.00  52.00  20.00
09:41:48   4.2   0.0   0.0  95.8   0.0    2    746    860    0    0    0  38.96    0.00  11.18   5.40  22.38  50.05  50.00  40.05  39.05  50.00  34.00  52.00  20.00
09:41:49   4.2   0.0   0.0  95.7   0.0    2    639    776    0    0    0  39.80    0.00  11.02   5.20  23.58  50.05  50.00  40.05  39.05  49.00  33.00  51.00  20.00
09:41:50   4.2   0.0   0.0  95.7   0.0    2   1461   1279    0    0    0  39.91    0.00  10.96   5.15  23.80  52.05  52.00  40.05  39.05  53.00  34.00  51.00  20.00
09:41:51   4.2   0.0   0.0  95.8   0.0    2    660    779    0    0    0  39.26    0.00  10.85   5.04  23.37  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:52   4.2   0.0   0.0  95.8   0.0    2    536    727    0    0    0  37.61    0.00  10.79   5.04  21.78  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:53   4.2   0.0   0.0  95.8   0.0    3    599    712    0    0    0  37.63    0.00  10.91   5.16  21.56  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:54   4.2   0.0   0.0  95.8   0.0    2    564    731    0    0    0  37.86    0.00  10.98   5.21  21.67  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:55   4.2   0.0   0.0  95.7   0.0    2   1378   1190    0    0    0  37.98    0.00  10.92   5.17  21.88  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:56   4.2   0.0   0.0  95.8   0.0    2    522    709    0    0    0  37.50    0.00  10.89   5.14  21.47  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:57   4.2   0.0   0.0  95.8   0.0    2    568    736    0    0    0  37.52    0.00  10.89   5.14  21.48  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:58   4.2   0.0   0.0  95.8   0.0    2    550    734    0    0    0  37.83    0.00  10.98   5.22  21.64  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:41:59   4.2   0.0   0.0  95.8   0.0    2    632    765    0    0    0  37.84    0.00  10.97   5.20  21.66  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:42:00   4.2   0.0   0.0  95.7   0.0    3    753    855    0    0    0  37.58    0.00  10.88   5.11  21.59  52.05  52.00  40.05  39.05  52.00  34.00  51.00  20.00
09:42:01   4.2   0.0   0.0  95.8   0.0    2   1108   1061    0    0    0  37.36    0.00  10.77   5.03  21.55  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:42:02   4.2   0.0   0.0  95.8   0.0    2    538    696    0    0    0  37.21    0.00  10.78   5.04  21.39  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:42:03   4.2   0.0   0.0  95.8   0.0    2    631    756    0    0    0  37.84    0.00  10.97   5.21  21.65  52.05  52.00  40.05  39.05  51.00  34.00  51.00  20.00
09:42:04   4.2   0.0   0.0  95.8   0.0    2    536    693    0    0    0  37.72    0.00  10.94   5.19  21.60  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:42:05   4.2   0.0   0.0  95.8   0.0    2    591    738    0    0    0  37.41    0.00  10.86   5.12  21.43  50.05  50.00  40.05  39.05  50.00  34.00  52.00  20.00
09:42:06   4.2   0.0   0.0  95.7   0.0    2   1084   1069    0    0    0  37.77    0.00  10.90   5.15  21.71  50.05  50.00  40.05  39.05  50.00  34.00  52.00  20.00
09:42:07   4.2   0.0   0.0  95.8   0.0    2    626    752    0    0    0  37.79    0.00  10.96   5.19  21.64  52.05  52.00  40.05  39.05  51.00  34.00  51.00  20.00
09:42:08   4.2   0.0   0.0  95.8   0.0    2    558    724    0    0    0  38.83    0.00  11.15   5.19  22.49  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:42:09   4.2   0.0   0.0  95.8   0.0    2    592    731    0    0    0  37.90    0.00  10.97   5.18  21.75  53.05  53.00  40.05  39.05  53.00  34.00  52.00  20.00
09:42:10   4.2   0.0   0.0  95.7   0.0    2    616    723    0    0    0  38.29    0.00  10.99   5.07  22.22  52.05  52.00  40.05  39.05  53.00  34.00  52.00  20.00
09:42:11   4.2   0.0   0.0  95.8   0.0    2   1361   1206    0    0    0  37.56    0.00  10.81   5.05  21.70  52.05  52.00  40.05  40.05  53.00  34.00  52.00  20.00
09:42:12   4.2   0.0   0.0  95.8   0.0    2    738    836    0    0    0  37.45    0.00  10.84   5.08  21.53  50.05  50.00  40.05  40.05  50.00  34.00  52.00  20.00
09:42:13   4.2   0.0   0.0  95.8   0.0    2    586    727    0    0    0  37.82    0.00  10.96   5.20  21.66  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:14   4.2   0.0   0.0  95.8   0.0    2    547    720    0    0    0  37.78    0.00  10.94   5.19  21.64  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:15   4.2   0.0   0.0  95.8   0.0    2    634    749    0    0    0  38.71    0.00  11.11   5.16  22.44  50.05  50.00  41.05  40.05  50.00  34.00  51.00  20.00
09:42:16   4.2   0.0   0.0  95.8   0.0    2    528    720    0    0    0  37.50    0.00  10.88   5.14  21.48  50.05  50.00  41.05  39.05  50.00  34.00  51.00  20.00
09:42:17   4.2   0.0   0.0  95.8   0.0    2   1475   1271    0    0    0  37.90    0.00  10.90   5.17  21.83  50.05  50.00  41.05  39.05  50.00  34.00  51.00  20.00
09:42:18   4.2   0.0   0.1  95.7   0.0    2    572    737    0    0    0  37.85    0.00  10.97   5.22  21.67  50.05  50.00  40.05  39.05  50.00  33.00  51.00  20.00
09:42:19   4.2   0.0   0.0  95.8   0.0    2    636    745    0    0    0  37.87    0.00  10.97   5.21  21.68  50.05  50.00  40.05  39.05  50.00  34.00  51.00  20.00
09:42:20   4.2   0.0   0.0  95.8   0.0    2    537    711    0    0    0  37.69    0.00  10.92   5.17  21.61  52.05  52.00  40.05  39.05  52.00  34.00  51.00  20.00
09:42:21   4.2   0.0   0.0  95.8   0.0    2    589    734    0    0    0  37.22    0.00  10.78   5.04  21.40  53.05  53.00  40.05  39.05  53.00  34.00  51.00  20.00
09:42:22   4.2   0.0   0.0  95.7   0.0    2   1262   1189    0    0    0  37.56    0.00  10.80   5.06  21.70  52.05  52.00  40.05  39.05  52.00  34.00  51.00  20.00
09:42:23   4.2   0.0   0.1  95.7   0.0    2    978    982    0    0    0  41.10    0.00  11.33   5.30  24.47  50.05  50.00  41.05  39.05  50.00  33.00  51.00  20.00
09:42:24   4.2   0.0   0.0  95.8   0.0    2    545    708    0    0    0  39.82    0.00  11.03   5.20  23.58  51.05  51.00  41.05  39.05  50.00  33.00  51.00  20.00
09:42:25   4.2   0.0   0.0  95.8   0.0    2    590    736    0    0    0  39.79    0.00  11.03   5.20  23.56  50.05  50.00  41.05  39.05  50.00  34.00  52.00  20.00
09:42:26   4.2   0.0   0.0  95.8   0.0    2    540    727    0    0    0  38.60    0.00  10.96   5.17  22.48  50.05  50.00  41.05  39.05  50.00  34.00  52.00  20.00
09:42:27   4.2   0.0   0.0  95.8   0.0    2    612    758    0    0    0  37.63    0.00  10.89   5.14  21.60  50.05  50.00  41.05  39.05  50.00  34.00  52.00  20.00
09:42:28   4.2   0.0   0.1  95.7   0.0    2   1430   1273    0    0    0  37.98    0.00  10.93   5.18  21.87  50.05  50.00  40.05  39.05  50.00  34.00  52.00  20.00
09:42:29   4.2   0.0   0.0  95.8   0.0    2    600    741    0    0    0  37.85    0.00  10.98   5.21  21.66  50.05  50.00  40.05  39.05  50.00  34.00  52.00  20.00
09:42:30   4.2   0.0   0.0  95.8   0.0    2    559    726    0    0    0  37.84    0.00  10.97   5.20  21.67  50.05  50.00  40.05  39.05  52.00  34.00  52.00  20.00
09:42:31   4.2   0.0   0.0  95.8   0.0    2    614    756    0    0    0  37.78    0.00  10.96   5.19  21.64  53.05  53.00  40.05  39.05  52.00  34.00  51.00  20.00
09:42:32   4.2   0.0   0.0  95.8   0.0    2    522    716    0    0    0  37.22    0.00  10.79   5.04  21.39  53.05  53.00  40.05  39.05  52.00  34.00  51.00  20.00
09:42:33   4.2   0.0   0.1  95.7   0.0    2   1334   1190    0    0    0  38.68    0.00  11.03   5.07  22.58  50.05  50.00  41.05  39.05  52.00  34.00  51.00  20.00
09:42:34   4.2   0.0   0.0  95.8   0.0    2    723    833    0    0    0  37.48    0.00  10.86   5.09  21.54  50.05  50.00  41.05  39.05  50.00  33.00  52.00  20.00
09:42:35   4.2   0.0   0.0  95.8   0.0    2    620    750    0    0    0  37.90    0.00  10.98   5.22  21.70  52.05  50.00  41.05  39.05  50.00  33.00  51.00  20.00
09:42:36   4.2   0.0   0.0  95.8   0.0    2    537    714    0    0    0  37.87    0.00  10.99   5.21  21.67  50.05  50.00  41.05  40.05  50.00  34.00  51.00  20.00
09:42:37   4.2   0.0   0.0  95.8   0.0    2    578    737    0    0    0  37.70    0.00  10.95   5.18  21.57  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:38   4.2   0.0   0.1  95.7   0.0    2    565    759    0    0    0  37.62    0.00  10.91   5.17  21.54  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:39   4.2   0.0   0.0  95.8   0.0    2   1516   1328    0    0    0  38.04    0.00  10.96   5.20  21.88  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:40   4.2   0.0   0.0  95.8   0.0    2    548    731    0    0    0  38.94    0.00  11.20   5.25  22.50  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:41   4.2   0.0   0.0  95.8   0.0    2    582    733    0    0    0  38.01    0.00  11.02   5.27  21.72  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:42   4.2   0.0   0.0  95.8   0.0    2    544    731    0    0    0  37.88    0.00  10.99   5.23  21.67  53.05  53.00  41.05  40.05  53.00  34.00  52.00  20.00
09:42:43   4.2   0.0   0.0  95.8   0.0    2    616    756    0    0    0  37.34    0.00  10.84   5.09  21.41  53.05  53.00  41.05  40.05  53.00  34.00  52.00  20.00
09:42:44   4.2   0.0   0.1  95.7   0.0    2   1246   1146    0    0    0  37.69    0.00  10.86   5.11  21.71  52.05  52.00  41.05  40.05  52.00  34.00  52.00  20.00
09:42:45   4.2   0.0   0.0  95.7   0.0    2    780    817    0    0    0  38.57    0.00  11.07   5.12  22.39  51.05  51.00  41.05  40.05  52.00  34.00  52.00  20.00
09:42:46   4.2   0.0   0.0  95.8   0.0    2    549    753    0    0    0  37.96    0.00  11.01   5.26  21.69  50.05  50.00  41.05  40.05  50.00  34.00  52.00  20.00
09:42:47   4.2   0.0   0.0  95.8   0.0    2    608    717    0    0    0  37.93    0.00  11.02   5.26  21.65  50.05  50.00  41.05  40.05  50.00  33.00  52.00  20.00
09:42:48   4.2   0.0   0.0  95.8   0.0    2    595    740    0    0    0  38.92    0.00  11.18   5.23  22.51  54.05  54.00  41.05  40.05  54.00  34.00  51.00  20.00
09:42:49   4.2   0.0   0.0  95.7   0.0    2    754    844    0    0    0  40.52    0.00  11.24   5.42  23.86  50.05  50.00  40.05  40.05  50.00  34.00  51.00  20.00
09:42:50   4.2   0.0   0.0  95.7   0.0    2   1425   1284    0    0    0  40.05    0.00  11.05   5.23  23.78  52.05  52.00  40.05  40.05  52.00  34.00  52.00  20.00
09:42:51   4.2   0.0   0.0  95.8   0.0    2    618    754    0    0    0  39.80    0.00  11.05   5.24  23.52  51.05  51.00  40.05  40.05  51.00  34.00  52.00  20.00
09:42:52   4.2   0.0   0.0  95.7   0.0    2    533    719    0    0    0  38.69    0.00  11.06   5.27  22.36  50.05  50.00  40.05  40.05  50.00  33.00  52.00  20.00
09:42:53   4.2   0.0   0.0  95.8   0.0    2    590    721    0    0    0  38.07    0.00  11.04   5.26  21.76  51.05  51.00  40.05  40.05  51.00  34.00  52.00  20.00
09:42:54   4.2   0.0   0.0  95.8   0.0    2    557    730    0    0    0  37.49    0.00  10.89   5.12  21.47  53.05  53.00  41.05  40.05  53.00  34.00  52.00  20.00
09:42:55   4.2   0.0   0.0  95.7   0.0    2   1402   1213    0    0    0  37.86    0.00  10.90   5.14  21.82  52.05  52.00  41.05  40.05  52.00  33.00  52.00  20.00
