benchmark,duration_ns,uptime_ns,vm_start_unix_ms
finagle-http,45967719550,7423531630,1689069708808
finagle-http,25694613448,53562746947,1689069708808
finagle-http,15584319011,79399656836,1689069708808
finagle-http,14528771816,95087174442,1689069708808
finagle-http,13993767223,109771906117,1689069708808
finagle-http,13570092097,123873929257,1689069708808
finagle-http,13955662935,137553192762,1689069708808
finagle-http,14390163424,151623637558,1689069708808
finagle-http,14366472400,166124693622,1689069708808
finagle-http,14340886232,180603177537,1689069708808
finagle-http,14367648931,195059329573,1689069708808
finagle-http,14504631068,209544597736,1689069708808
finagle-http,14490813697,224162607039,1689069708808
finagle-http,14313021413,238761361838,1689069708808
finagle-http,14483371488,253189924558,1689069708808
finagle-http,14510088831,267786520950,1689069708808
finagle-http,14467092874,282416408246,1689069708808
finagle-http,14565110200,297005078343,1689069708808
finagle-http,14508646916,311683856063,1689069708808
finagle-http,14449972345,326310772632,1689069708808
finagle-http,14426303149,340875337438,1689069708808
finagle-http,14384529542,355422074007,1689069708808
finagle-http,14318115977,369919524767,1689069708808
finagle-http,13782127467,384345512858,1689069708808
finagle-http,14058844057,398232861947,1689069708808
finagle-http,13667412167,412403967373,1689069708808
finagle-http,13708138249,426199228004,1689069708808
finagle-http,13340377800,440020071457,1689069708808
finagle-http,13511872025,453472381497,1689069708808
finagle-http,13577551218,467095290156,1689069708808
finagle-http,13905282483,480784488587,1689069708808
finagle-http,13662478857,494798352343,1689069708808
finagle-http,13450174913,508574653240,1689069708808
finagle-http,13733505954,522140860313,1689069708808
finagle-http,13568142044,535983791508,1689069708808
finagle-http,13322871837,549678006965,1689069708808
finagle-http,14191829186,563115407640,1689069708808
finagle-http,14264752038,577423645247,1689069708808
finagle-http,14130119066,591803748757,1689069708808
finagle-http,14200861240,606053182679,1689069708808
finagle-http,14276716639,620369847209,1689069708808
finagle-http,14149387654,634766991750,1689069708808
finagle-http,14313698930,649037041651,1689069708808
finagle-http,14329546461,663468908294,1689069708808
finagle-http,14318871042,677920840809,1689069708808
finagle-http,14247562417,692356944283,1689069708808
finagle-http,14175159432,706718026493,1689069708808
finagle-http,14154926171,721011878475,1689069708808
finagle-http,13960040837,735286971095,1689069708808
finagle-http,14115469469,749365543144,1689069708808
finagle-http,13988363064,763595778568,1689069708808
finagle-http,13989807489,777701872652,1689069708808
finagle-http,13695469019,791810678185,1689069708808
finagle-http,13916021879,805624851971,1689069708808
finagle-http,13794248870,819654288647,1689069708808
