benchmark,duration_ns,uptime_ns,vm_start_unix_ms
finagle-http,48678586199,7230842345,1689008291072
finagle-http,31540148803,56056944070,1689008291072
finagle-http,22061126691,87732828595,1689008291072
finagle-http,16653968245,109918595436,1689008291072
finagle-http,14607183777,126697229150,1689008291072
finagle-http,12129513981,141444201835,1689008291072
finagle-http,11778309103,153711624161,1689008291072
finagle-http,11990796965,165612573171,1689008291072
finagle-http,11853673177,177739025974,1689008291072
finagle-http,11693243197,189730132334,1689008291072
finagle-http,11731146379,201547898070,1689008291072
finagle-http,11668014943,213413860699,1689008291072
finagle-http,11699852265,225217957140,1689008291072
finagle-http,11667095865,237044914688,1689008291072
finagle-http,11801472324,248839383850,1689008291072
finagle-http,11759135040,260762187557,1689008291072
finagle-http,11748582354,272668251687,1689008291072
finagle-http,11768445229,284555813984,1689008291072
finagle-http,11654056486,296470870418,1689008291072
finagle-http,11643793693,308268466270,1689008291072
finagle-http,11593945640,320045921494,1689008291072
finagle-http,11762515958,331783718372,1689008291072
finagle-http,11929156904,343697661340,1689008291072
finagle-http,11984216533,355755441222,1689008291072
finagle-http,11991350260,367864348428,1689008291072
finagle-http,11962029632,379976701524,1689008291072
finagle-http,11842277069,392056946877,1689008291072
finagle-http,11838157955,404022958828,1689008291072
finagle-http,11743440174,415982793179,1689008291072
finagle-http,11867640899,427847010977,1689008291072
finagle-http,11760582227,439849517172,1689008291072
finagle-http,11755398045,451739063496,1689008291072
finagle-http,11709492290,463623204667,1689008291072
finagle-http,11755453561,475465583921,1689008291072
finagle-http,11699753583,487353979584,1689008291072
finagle-http,11728618306,499180994310,1689008291072
finagle-http,11869174872,511033984121,1689008291072
finagle-http,11898016065,523029261262,1689008291072
finagle-http,11886139290,535048758626,1689008291072
finagle-http,11851466899,547056463889,1689008291072
finagle-http,11926912292,559043516001,1689008291072
finagle-http,11963445898,571110026775,1689008291072
finagle-http,11893291816,583195296354,1689008291072
finagle-http,11834286084,595214789376,1689008291072
finagle-http,11756121407,607176035599,1689008291072
finagle-http,11860104034,619061643796,1689008291072
finagle-http,11756413497,631049981053,1689008291072
finagle-http,11655875230,642930739234,1689008291072
finagle-http,11745000921,654725332468,1689008291072
finagle-http,11750368427,666597057536,1689008291072
finagle-http,11565075095,678465945603,1689008291072
finagle-http,11605029568,690160972734,1689008291072
