Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
21:21:21   9.6   0.0   4.0  86.4   0.0    2 203128  19082    3    3    3  45.25    0.00  10.30   3.17  31.78  53.05  20.00  42.05  53.00  53.00  54.00  41.05   0.00
21:21:22   9.7   0.0   4.0  86.3   0.0    3 203468  18615    4    4    4  46.42    0.00  10.61   3.49  32.32  53.05  20.00  42.05  53.00  53.00  54.00  41.05   0.00
21:21:23  14.6   0.0   4.2  81.2   0.0    4 212787  19524    5    3    3  49.02    0.00  11.56   4.36  33.10  53.05  20.00  42.05  53.00  53.00  54.00  41.05   0.00
21:21:24   8.8   0.0   3.6  87.6   0.0    6 184357  17993    3    3    4  44.24    0.00   9.99   2.99  31.26  53.05  20.00  42.05  53.00  53.00  54.00  41.05   0.00
21:21:25   9.7   0.0   3.1  87.2   0.0    4 202128  18351    1    1    2  44.85    0.00  10.23   3.14  31.48  54.05  20.00  42.05  54.00  54.00  54.00  41.05   0.00
21:21:26   9.8   0.0   3.6  86.5   0.0   16 207519  18765    3    3    3  45.34    0.00  10.38   3.25  31.71  53.05  20.00  42.05  54.00  54.00  54.00  41.05   0.00
21:21:27  12.1   0.0   3.3  84.5   0.0    3 204300  18802    3    3    3  47.21    0.00  10.84   3.70  32.66  53.05  20.00  42.05  53.00  53.00  54.00  41.05   0.00
21:21:28  11.1   0.0   3.9  84.9   0.0    3 198659  17280    3    3    3  46.70    0.00  10.84   3.82  32.04  52.05  20.00  42.05  52.00  52.00  54.00  41.05   0.00
21:21:29  12.0   0.0   3.7  84.4   0.0    1 209724  18676    3    3    3  47.29    0.00  10.98   3.85  32.46  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:30  12.0   0.0   3.4  84.5   0.0    3 180306  18108    3    3    3  47.46    0.00  11.04   4.06  32.36  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:31  10.3   0.0   3.7  86.0   0.0    8 169841  19171    3    3    3  45.26    0.00  10.26   3.33  31.67  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:32  10.7   0.0   3.8  85.5   0.0    1 183268  18505    3    3    3  46.01    0.00  10.54   3.59  31.88  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:33  12.5   0.0   3.5  83.9   0.0    3 219741  19365    3    3    3  48.91    0.00  11.40   4.20  33.31  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:34  13.9   0.0   4.1  82.0   0.0    5 185424  18567    3    3    3  46.97    0.00  10.88   3.84  32.25  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:35  11.0   0.0   3.6  85.4   0.0    7 204139  18565    2    2    2  46.15    0.00  10.61   3.47  32.07  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:36  12.3   0.0   3.9  83.8   0.0   10 210495  18670    1    1    1  47.13    0.00  10.94   3.82  32.37  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:21:37  12.5   0.0   3.5  83.9   0.0    6 209649  18886    3    3    3  47.57    0.00  11.07   3.93  32.57  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:21:38  11.6   0.0   3.8  84.6   0.0    8 197093  18349    3    3    3  46.33    0.00  10.68   3.60  32.05  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:39  11.9   0.0   3.8  84.3   0.0    5 177490  18884    3    3    3  46.95    0.00  10.70   3.68  32.56  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:40  11.6   0.0   3.6  84.8   0.0    4 195361  18770    3    3    3  46.47    0.00  10.72   3.70  32.04  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:21:41  13.3   0.0   3.5  83.2   0.0    9 201350  20051    3    3    3  48.68    0.00  11.27   4.17  33.24  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:42  12.1   0.0   3.9  83.9   0.0    5 219085  19259    3    3    3  47.48    0.00  11.07   3.93  32.49  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:43  13.2   0.0   3.2  83.6   0.0   10 191910  18566    3    3    3  47.73    0.00  11.10   4.04  32.59  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:44  13.0   0.0   3.8  83.1   0.0    4 223701  19783    3    3    3  49.41    0.00  11.58   4.34  33.50  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:21:45  12.3   0.0   3.9  83.8   0.0    5 198012  18648    3    3    3  47.18    0.00  10.98   3.89  32.31  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:21:46  12.0   0.0   3.7  84.2   0.0    2 192421  18426    2    2    2  46.60    0.00  10.73   3.63  32.24  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:21:47  11.6   0.0   3.5  84.9   0.0    4 182121  17907    1    1    1  45.22    0.00  10.38   3.29  31.56  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:21:48  12.6   0.0   3.8  83.6   0.0    4 195469  18116    3    3    3  46.01    0.00  10.64   3.46  31.91  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:21:49  18.6   0.0   4.4  77.0   0.0    5 190601  19220   12    3    4  50.34    0.00  12.02   4.80  33.52  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:21:50  12.1   0.0   3.9  84.0   0.0    4 188924  17884    3    3    3  46.70    0.00  10.76   3.64  32.30  54.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:21:51  11.9   0.0   3.6  84.5   0.0    7 179377  17732    3    3    5  46.16    0.00  10.67   3.63  31.85  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:21:52  11.1   0.0   4.0  84.9   0.0    6 161121  17547    3    3    3  44.66    0.00  10.25   3.27  31.13  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:21:53  11.7   0.0   3.2  85.0   0.0    5 190293  17334    3    3    3  45.60    0.00  10.50   3.45  31.64  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:21:54  12.7   0.0   3.8  83.5   0.0    8 196220  18015    3    3    9  46.51    0.00  10.77   3.61  32.13  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:21:55  12.0   0.0   3.4  84.5   0.0    1 191295  17623    3    3    3  45.56    0.00  10.50   3.43  31.63  53.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:21:56  11.3   0.0   3.6  85.2   0.0    5 184599  18949    3    3    3  46.45    0.00  10.47   3.29  32.69  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:21:57  14.8   0.0   3.7  81.6   0.0    7 212046  19442    2    2    2  49.74    0.00  11.66   4.40  33.68  56.05  20.00  42.05  56.00  56.00  55.00  42.05   0.00
21:21:58  11.3   0.0   3.6  85.1   0.0    1 190347  18255    1    1    1  45.82    0.00  10.60   3.50  31.71  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:21:59  12.3   0.0   3.8  83.9   0.0    4 196530  18179    3    3    3  46.43    0.00  10.72   3.64  32.07  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:00  11.6   0.0   3.8  84.6   0.0    1 197777  18235    3    3    3  46.17    0.00  10.64   3.49  32.03  53.05  20.00  42.05  53.00  54.00  55.00  42.05   0.00
21:22:01  12.9   0.0   3.9  83.2   0.0    1 187380  18238    3    3    3  47.41    0.00  11.10   3.99  32.33  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:22:02  10.1   0.0   3.1  86.8   0.0    2 171797  18331    3    3    3  45.63    0.00  10.44   3.43  31.76  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:22:03  10.8   0.0   3.3  85.9   0.0    5 150815  18322    3    3    3  44.17    0.00  10.10   3.23  30.84  54.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:22:04  12.2   0.0   3.5  84.3   0.0    4 195035  18316    3    3    3  47.01    0.00  10.89   3.84  32.28  53.05  20.00  42.05  53.00  53.00  54.00  42.05   0.00
21:22:05  11.7   0.0   3.5  84.9   0.0    1 184824  18933    3    3    3  46.55    0.00  10.78   3.72  32.05  53.05  20.00  42.05  54.00  54.00  54.00  42.05   0.00
21:22:06  11.6   0.0   3.3  85.1   0.0    2 203869  18868    3    3    3  47.23    0.00  10.99   3.86  32.37  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:07  10.7   0.0   3.2  86.1   0.0    4 172554  18172    2    2    2  44.70    0.00  10.23   3.20  31.27  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:22:08  11.2   0.0   3.0  85.8   0.0    6 181639  18133    1    1    1  45.35    0.00  10.38   3.37  31.60  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:09  11.1   0.0   3.5  85.4   0.0   19 184344  19605    3    3    3  47.09    0.00  10.78   3.67  32.63  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:10  13.0   0.0   3.5  83.5   0.0    8 169506  19112    3    3    3  46.50    0.00  10.72   3.70  32.09  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:22:11  12.4   0.0   3.3  84.3   0.0    3 178094  19461    3    3    3  47.16    0.00  10.81   3.69  32.67  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:12  10.5   0.0   3.7  85.8   0.0    3 179651  18430    3    3    3  45.49    0.00  10.38   3.33  31.78  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:13  11.2   0.0   3.5  85.3   0.0    3 173208  18479    3    3    3  45.51    0.00  10.53   3.55  31.43  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:14  11.4   0.0   2.6  86.0   0.0    6 171887  19029    3    3    3  46.27    0.00  10.53   3.49  32.26  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:15  10.8   0.0   3.8  85.4   0.0   19 194770  18838    3    3    3  47.40    0.00  11.02   3.96  32.42  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:16  11.5   0.0   3.7  84.8   0.0    2 189985  18661    3    3    3  45.98    0.00  10.63   3.57  31.78  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:17  12.4   0.0   3.8  83.9   0.0    1 210366  18866    3    3    3  47.55    0.00  11.09   3.96  32.49  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:18  16.3   0.0   3.5  80.2   0.0    3 198341  19565    7    3    4  49.52    0.00  11.70   4.49  33.33  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:19  14.3   0.0   4.2  81.4   0.0   10 215260  19448    2    2    3  49.50    0.00  11.59   4.33  33.58  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:20  12.3   0.0   3.6  84.1   0.0    4 193118  17631    1    1    1  46.29    0.00  10.72   3.61  31.96  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:21  13.4   0.0   3.7  82.9   0.0    4 186624  19034    4    3    5  48.00    0.00  11.15   4.07  32.78  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:22  12.4   0.0   3.3  84.3   0.0    5 195709  18301    3    3    3  46.97    0.00  10.97   3.89  32.11  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:23  11.5   0.0   3.8  84.7   0.0    6 189383  18094    3    3    4  45.41    0.00  10.45   3.36  31.61  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:24  12.5   0.0   4.1  83.5   0.0    3 200199  18370    3    3    3  46.33    0.00  10.77   3.61  31.95  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:25  12.4   0.0   3.8  83.8   0.0    4 202136  18896    3    3    3  46.16    0.00  10.65   3.43  32.08  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:26  10.9   0.0   3.0  86.0   0.0    5 179094  18690    3    3    3  45.98    0.00  10.53   3.39  32.06  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:27  13.8   0.0   3.2  83.1   0.0    8 178163  17977    3    3    3  46.76    0.00  10.88   3.83  32.06  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:28  11.9   0.0   3.5  84.6   0.0    1 173241  17932    3    3    3  45.13    0.00  10.32   3.26  31.56  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:29  12.5   0.0   3.3  84.2   0.0    4 187893  18391    3    3    3  45.07    0.00  10.34   3.23  31.50  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:22:30  11.5   0.0   3.8  84.7   0.0    5 191795  18554    3    3    3  46.67    0.00  10.84   3.78  32.06  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:31  12.2   0.0   3.5  84.2   0.0    9 192355  18802    2    2    2  47.28    0.00  10.93   3.84  32.51  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:32  13.1   0.0   3.8  83.1   0.0    1 201398  19926    3    1    1  48.31    0.00  11.21   4.01  33.09  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:33  11.5   0.0   3.6  84.9   0.0    5 166471  17823    3    3    3  44.58    0.00  10.26   3.28  31.03  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:34  12.5   0.0   3.7  83.8   0.0    2 188057  17909    3    3    5  45.66    0.00  10.59   3.52  31.55  53.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:35  14.4   0.0   4.4  81.2   0.0    5 210079  19648   13    3    3  48.73    0.00  11.47   4.25  33.00  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:36  13.7   0.0   4.1  82.2   0.0    1 195390  18368    3    3    7  47.61    0.00  11.14   3.96  32.51  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:37  10.8   0.0   3.7  85.6   0.0    7 188865  18785    3    3    3  46.74    0.00  10.66   3.57  32.51  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:38  11.3   0.0   3.5  85.2   0.0    8 185129  18040    3    3    3  46.25    0.00  10.64   3.62  31.99  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:39  11.8   0.0   4.2  84.0   0.0    4 198192  18553    3    3    3  47.83    0.00  11.19   4.15  32.48  53.05  20.00  42.05  53.00  53.00  55.00  42.05   0.00
21:22:40  10.8   0.0   3.6  85.6   0.0    6 191778  18372    3    3    3  47.14    0.00  10.98   3.90  32.25  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:41  12.4   0.0   3.6  84.0   0.0    3 203447  19455    3    3    7  48.41    0.00  11.23   4.03  33.15  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:42  13.1   0.0   3.6  83.3   0.0    5 201825  18394    1    1    2  47.36    0.00  11.13   4.05  32.18  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:43  13.3   0.0   3.4  83.3   0.0    4 210858  18727    2    2    3  47.78    0.00  11.18   3.98  32.61  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:44  14.6   0.0   4.1  81.3   0.0    7 196471  18978    3    3    3  47.39    0.00  11.00   3.77  32.63  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:45  16.1   0.0   3.8  80.2   0.0    8 198026  18459    3    3    3  48.78    0.00  11.48   4.29  33.01  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:46  12.5   0.0   3.8  83.7   0.0    5 203560  18593    3    3    3  47.02    0.00  10.96   3.76  32.29  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:47  12.9   0.0   3.8  83.2   0.0    2 212523  18683    3    3    3  47.60    0.00  11.11   3.89  32.59  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:48  13.4   0.0   3.8  82.7   0.0    4 204030  18834    3    3    3  46.60    0.00  10.84   3.67  32.09  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:49  12.9   0.0   4.3  82.8   0.0    5 210757  18723    3    3    3  46.60    0.00  10.82   3.61  32.17  56.05  20.00  42.05  56.00  56.00  55.00  42.05   0.00
21:22:50  13.7   0.0   4.0  82.2   0.0    5 209489  19243    3    3    3  47.85    0.00  11.13   3.92  32.81  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:51  12.9   0.0   3.7  83.4   0.0    3 193623  18508    3    3    3  47.06    0.00  10.96   3.83  32.27  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:52  11.8   0.0   3.5  84.7   0.0    6 182973  18676    3    3    3  47.26    0.00  10.86   3.81  32.59  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:53  12.7   0.0   3.2  84.1   0.0    5 194736  18144    2    2    2  46.44    0.00  10.77   3.64  32.02  54.05  20.00  42.05  54.00  54.00  55.00  42.05   0.00
21:22:54  13.9   0.0   3.8  82.3   0.0    8 205516  18937    1    1    1  48.03    0.00  11.26   4.15  32.62  56.05  20.00  42.05  56.00  56.00  55.00  42.05   0.00
21:22:55  12.4   0.0   3.5  84.1   0.0    8 176322  18287    3    3    3  45.96    0.00  10.59   3.59  31.79  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:56  14.1   0.0   3.6  82.3   0.0   13 195541  18046    3    3    3  47.15    0.00  10.98   3.84  32.33  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:57  13.2   0.0   3.8  82.9   0.0    3 188866  18696    3    3    3  46.99    0.00  10.80   3.61  32.58  54.05  20.00  42.05  54.00  54.00  55.00  43.05   0.00
21:22:58  12.5   0.0   3.7  83.8   0.0    4 187848  18023    3    3    3  45.89    0.00  10.62   3.48  31.78  56.05  20.00  43.05  56.00  56.00  55.00  43.05   0.00
21:22:59  12.3   0.0   3.8  84.0   0.0    4 205729  18079    3    3    3  48.05    0.00  11.27   4.14  32.64  54.05  20.00  43.05  54.00  54.00  55.00  43.05   0.00
