Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
06:39:47   0.1   0.0   0.0  99.9   0.0    1    171    190    0    0    0  13.32    0.00   3.26   0.09   9.97  42.05  20.00  29.05  42.00  42.00  45.00  30.05   0.00
06:39:48   0.0   0.0   0.0  99.9   0.0    1    256    120    0    0    0  12.38    0.00   3.01   0.04   9.32  42.05  20.00  29.05  42.00  42.00  45.00  30.05   0.00
06:39:49   0.1   0.0   0.2  99.7   0.0    2    314    172    4    4    3  14.23    0.00   3.43   0.09  10.71  42.05  20.00  29.05  42.00  42.00  43.00  30.05   0.00
06:39:50  19.5   0.0   5.1  75.3   0.1    8  13102   9562   64    0    0  40.63    0.00  10.73   5.20  24.70  42.05  20.00  29.05  42.00  42.00  43.00  30.05   0.00
06:39:51  27.8   0.0   1.1  71.1   0.0    7   3783   7005    0    0    0  41.78    0.00  11.18   5.87  24.72  42.05  20.00  29.05  42.00  42.00  43.00  30.05   0.00
06:39:52  23.6   0.0   0.5  75.9   0.0    7   2548   5462    4    1    2  38.43    0.00  10.51   5.33  22.60  43.05  20.00  29.05  43.00  43.00  43.00  30.05   0.00
06:39:53  21.7   0.0   2.9  75.3   0.1    5   3778   6394  172  169  170  45.31    0.00  12.05   5.92  27.34  44.05  20.00  29.05  44.00  44.00  43.00  30.05   0.00
06:39:54  27.8   0.0   1.9  70.2   0.0   10   4831   8802  126  102  102  48.08    0.00  12.75   6.09  29.24  44.05  20.00  29.05  44.00  44.00  43.00  30.05   0.00
06:39:55  19.5   0.0   0.9  79.5   0.0    2   2192   5754    8    7    6  42.56    0.00  11.31   5.14  26.10  43.05  20.00  30.05  43.00  43.00  45.00  30.05   0.00
06:39:56   0.8   0.0   0.4  98.8   0.0    1    626    511    3    3    3  19.02    0.00   4.80   0.89  13.33  43.05  20.00  30.05  43.00  43.00  45.00  30.05   0.00
06:39:57   0.2   0.0   0.4  99.4   0.0    2    750    501    3    3    3  17.01    0.00   4.20   0.35  12.46  43.05  20.00  30.05  43.00  43.00  45.00  30.05   0.00
06:39:58   0.2   0.0   0.5  99.3   0.0    1    739    519    5    5    5  16.77    0.00   4.12   0.43  12.21  42.05  20.00  30.05  42.00  43.00  44.00  30.05   0.00
06:39:59   0.2   0.0   0.4  99.4   0.0    1    764    483    3    3    3  17.47    0.00   4.22   0.36  12.89  43.05  20.00  30.05  43.00  43.00  43.00  30.05   0.00
06:40:00   0.0   0.0   0.0  99.9   0.0    2    633    369    1    1    1  14.76    0.00   3.54   0.10  11.12  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
06:40:01   0.1   0.0   0.4  99.5   0.1    1    706    500    2    2    2  18.29    0.00   4.38   0.34  13.57  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
06:40:02   0.1   0.0   0.4  99.5   0.0    1    660    474    3    3    3  17.21    0.00   4.16   0.35  12.69  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
06:40:03   0.0   0.0   0.5  99.4   0.0    1    690    454    3    3    3  16.04    0.00   3.91   0.37  11.76  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
06:40:04   0.1   0.0   0.5  99.5   0.0    1    625    413    3    3    3  15.69    0.00   3.82   0.35  11.52  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
06:40:05   6.9   0.0   0.8  92.3   0.0    9   5489  13637   11    3    3  22.76    0.00   5.68   1.66  15.42  43.05  20.00  30.05  43.00  43.00  43.00  30.05   0.00
06:40:06  77.6   0.0   2.7  19.7   0.0   24  25642  43423    4    3    3  68.88    0.00  18.41  12.42  38.06  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
06:40:07  87.8   0.0   2.7   9.5   0.0   21  30115  28549    3    3    3  73.92    0.00  20.14  13.93  39.85  44.05  20.00  30.05  44.00  44.00  43.00  30.05   0.00
06:40:08  87.1   0.0   2.4  10.5   0.0   24  31148  26094    2    2    2  73.20    0.00  19.96  13.88  39.36  44.05  20.00  30.05  44.00  44.00  44.00  30.05   0.00
06:40:09  88.1   0.0   2.5   9.4   0.0   24  42308  28933    1    1    1  76.15    0.00  20.80  13.98  41.36  45.05  20.00  30.05  45.00  45.00  45.00  30.05   0.00
06:40:10  84.4   0.0   2.8  12.8   0.0   22  35139  28906    3    3    3  75.77    0.00  20.77  13.74  41.26  44.05  20.00  30.05  44.00  44.00  45.00  30.05   0.00
06:40:11  83.8   0.0   2.6  13.6   0.0   25  41536  28775    3    3    3  74.99    0.00  20.55  13.50  40.95  45.05  20.00  30.05  45.00  45.00  45.00  30.05   0.00
06:40:12  85.5   0.0   3.7  10.8   0.0   21  54287  27228    3    3    3  75.50    0.00  20.70  13.58  41.21  45.05  20.00  30.05  45.00  45.00  45.00  31.05   0.00
06:40:13  86.3   0.0   3.7  10.0   0.0   23  56891  34452    3    3    3  76.88    0.00  21.10  13.84  41.95  46.05  20.00  30.05  45.00  45.00  45.00  31.05   0.00
06:40:14  85.4   0.0   2.9  11.7   0.0   20  57642  33644    1    1    1  78.22    0.00  21.51  14.30  42.42  44.05  20.00  30.05  44.00  44.00  45.00  31.05   0.00
06:40:15  85.2   0.0   3.6  11.1   0.0   22  64397  30125    2    2    2  76.82    0.00  21.12  13.85  41.84  45.05  20.00  30.05  45.00  45.00  46.00  31.05   0.00
06:40:16  84.9   0.0   3.7  11.4   0.0   25  64825  30087    4    3    3  78.71    0.00  21.58  14.15  42.98  45.05  20.00  30.05  45.00  45.00  46.00  31.05   0.00
06:40:17  84.5   0.0   3.7  11.8   0.0   22  72395  35157    3    3    3  76.20    0.00  20.90  13.50  41.80  46.05  20.00  30.05  46.00  46.00  46.00  31.05   0.00
06:40:18  83.9   0.0   3.7  12.4   0.0   25  78776  31744    3    3    3  75.67    0.00  20.73  13.32  41.62  45.05  20.00  30.05  45.00  45.00  46.00  31.05   0.00
06:40:19  84.2   0.0   3.9  11.9   0.0   25  85900  33685    3    3    3  77.83    0.00  21.33  13.77  42.73  45.05  20.00  30.05  45.00  45.00  46.00  31.05   0.00
06:40:20  83.3   0.0   3.8  13.0   0.0   25  89720  36743    2    2    2  75.07    0.00  20.59  13.08  41.41  45.05  20.00  31.05  45.00  45.00  46.00  31.05   0.00
06:40:21  82.5   0.0   4.1  13.4   0.0   22 110491  35346    1    1    1  74.83    0.00  20.48  13.32  41.03  45.05  20.00  31.05  45.00  45.00  46.00  31.05   0.00
06:40:22  83.4   0.0   4.9  11.7   0.0   22 111005  37062    3    3    3  73.92    0.00  20.17  13.10  40.65  45.05  20.00  31.05  46.00  46.00  46.00  31.05   0.00
06:40:23  81.6   0.0   4.4  14.0   0.0   18 123692  36589    3    3    3  74.99    0.00  20.55  13.51  40.93  46.05  20.00  31.05  46.00  46.00  46.00  31.05   0.00
06:40:24  81.7   0.0   5.1  13.1   0.0   25 134731  38714    3    3    3  72.57    0.00  19.56  12.81  40.19  45.05  20.00  31.05  45.00  45.00  46.00  31.05   0.00
