Running for 86400.0 seconds (86400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts  uncore  pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
13:24:51  44.7   0.0  31.6  23.8   0.0   19 843057 208442    0    0   67 104.30    0.00  29.87  23.54  50.89  62.05  20.00  39.05  62.00  62.00  63.00  40.05   0.00
13:24:52  43.1   0.0  33.0  23.9   0.0   19 899965 221921    0    0    2 104.66    0.00  30.00  23.72  50.94  64.05  20.00  39.05  64.00  64.00  63.00  40.05   0.00
13:24:53  32.7   0.0  38.5  28.8   0.0   16 1071934 254669    0    0    0 103.89    0.00  29.79  23.72  50.38  62.05  20.00  39.05  62.00  62.00  63.00  40.05   0.00
13:24:54   9.0   0.0   6.9  84.1   0.0    6 220897  52546    3    0    3  63.26    0.00  17.43  11.72  34.11  68.05  20.00  39.05  68.00  68.00  63.00  40.05   0.00
13:24:55  20.7   0.0   1.1  78.2   0.0    3   6293   2794    3    0    1  90.14    0.00  25.13  18.97  46.04  63.05  20.00  39.05  63.00  63.00  65.00  40.05   0.00
13:24:56  45.9   0.0   0.3  53.8   0.0    2   8442   6031    2    0    2  92.96    0.00  26.46  20.19  46.32  61.05  20.00  40.05  61.00  61.00  65.00  40.05   0.00
13:24:57  21.6   0.0   0.4  78.0   0.0    9  26050   3319    3    0    2  80.68    0.00  22.57  16.49  41.61  68.05  20.00  40.05  68.00  68.00  62.00  40.05   0.00
13:24:58   9.0   0.0   0.1  90.9   0.0    2   1279   1194    1    0    5  60.96    0.00  16.54  10.99  33.43  62.05  20.00  40.05  62.00  62.00  62.00  41.05   0.00
13:24:59  18.1   0.0   0.2  81.7   0.0   16   7621   2576    8    0    0  85.33    0.00  24.04  18.23  43.06  75.05  20.00  40.05  75.00  75.00  66.00  41.05   0.00
13:25:00  71.4   0.0   1.3  27.3   0.0   16  27411   7334    0    0    0 107.11    0.00  30.37  23.74  52.99  61.05  20.00  40.05  61.00  61.00  66.00  41.05   0.00
13:25:01  42.0   0.0   0.5  57.6   0.0   11  30837   5499    3    2    4 102.41    0.00  28.92  22.67  50.83  66.05  20.00  40.05  66.00  66.00  65.00  41.05   0.00
13:25:02  22.2   0.0   0.2  77.5   0.0    4  19153   3263    0    0    5  82.51    0.00  22.95  17.10  42.46  61.05  20.00  40.05  61.00  61.00  65.00  41.05   0.00
13:25:03  65.1   0.0   0.4  34.5   0.0   28   9014   6007   30    0    0  97.98    0.00  27.83  21.37  48.78  60.05  20.00  40.05  60.00  60.00  65.00  41.05   0.00
13:25:04  93.8   0.0   1.7   4.5   0.0   19   5172  59286    0    0    1 103.70    0.00  29.74  23.34  50.62  58.05  20.00  40.05  58.00  58.00  60.00  41.05   0.00
13:25:05  71.1   0.0   0.2  28.7   0.0   28   3396  34255    0    0    4 106.77    0.00  30.79  24.29  51.69  61.05  20.00  40.05  61.00  61.00  62.00  41.05   0.00
13:25:06  99.9   0.0   0.1   0.0   0.0   28   2447   6747    0    0    1 106.44    0.00  30.61  24.27  51.55  63.05  20.00  40.05  63.00  63.00  62.00  41.05   0.00
13:25:07  96.1   0.0   2.0   1.9   0.0   28   1944   6365    0    0    0 114.81    0.00  33.12  26.41  55.28  63.05  20.00  40.05  63.00  63.00  60.00  41.05   0.00
13:25:08  33.0   0.0   0.3  66.5   0.1   30   3595   3779    4    0    2  71.98    0.00  20.33  14.19  37.46  65.05  20.00  40.05  65.00  65.00  60.00  42.05   0.00
13:25:09  79.2   0.0   0.6  20.3   0.0   28  31567   8866    4    0    0 108.25    0.00  31.18  24.82  52.25  60.05  20.00  40.05  60.00  60.00  59.00  42.05   0.00
13:25:10  91.8   0.0   1.9   6.4   0.0   33   9740   7085    0    0    0 104.43    0.00  29.90  23.27  51.27  61.05  20.00  40.05  61.00  61.00  59.00  42.05   0.00
13:25:11  64.9   0.0   0.8  34.3   0.0   30   3601  32249    0    0    0 102.69    0.00  29.42  22.93  50.34  62.05  20.00  40.05  62.00  62.00  61.00  42.05   0.00
13:25:12  97.5   0.0   0.6   1.9   0.0   28   8820   7477    0    0    0 107.06    0.00  30.66  23.83  52.57  61.05  20.00  40.05  61.00  61.00  61.00  42.05   0.00
13:25:13  98.1   0.0   0.4   1.5   0.0   29   8543   7812    0    0    0 103.83    0.00  29.78  23.17  50.88  60.05  20.00  40.05  60.00  60.00  61.00  42.05   0.00
13:25:14  98.2   0.0   0.3   1.5   0.0   30   8105   7894    0    0    0 104.57    0.00  29.88  23.09  51.59  61.05  20.00  40.05  61.00  61.00  61.00  42.05   0.00
13:25:15  97.4   0.0   0.8   1.9   0.0   27   7195   7615    0    0    0 104.36    0.00  29.79  22.97  51.60  60.05  20.00  40.05  60.00  60.00  62.00  42.05   0.00
13:25:16  98.0   0.0   0.3   1.7   0.0   27   6373   7462    0    0    0 104.95    0.00  29.96  23.08  51.91  60.05  20.00  40.05  61.00  61.00  62.00  42.05   0.00
13:25:17  96.1   0.0   0.5   3.4   0.0   25   5674   7344    0    0    0 103.84    0.00  29.73  23.02  51.08  60.05  20.00  40.05  60.00  60.00  62.00  42.05   0.00
13:25:18  94.2   0.0   0.9   4.9   0.0   26   5688   7448    0    0    0 104.50    0.00  29.90  23.13  51.47  59.05  20.00  40.05  59.00  59.00  62.00  42.05   0.00
13:25:19  73.5   0.0   0.5  26.0   0.0   28   3272  10420    0    0    5 102.87    0.00  29.51  22.81  50.55  61.05  20.00  40.05  61.00  61.00  62.00  42.05   0.00
13:25:20  96.9   0.0   0.2   2.9   0.0   28   4113   6846    0    0    0 107.41    0.00  30.83  24.00  52.59  62.05  20.00  40.05  61.00  61.00  62.00  42.05   0.00
13:25:21  97.5   0.0   0.2   2.3   0.0   28   3407   6862    0    0    0 107.37    0.00  30.68  23.70  53.00  61.05  20.00  41.05  61.00  61.00  63.00  42.05   0.00
13:25:22  95.8   0.0   0.9   3.3   0.0   25   4210   6967    0    0    0 105.62    0.00  30.25  23.46  51.92  62.05  20.00  41.05  62.00  62.00  63.00  42.05   0.00
13:25:23  95.1   0.0   0.2   4.7   0.0   30   3987   7086    0    0    0 106.59    0.00  30.54  23.71  52.33  62.05  20.00  41.05  62.00  62.00  63.00  42.05   0.00
13:25:24  93.8   0.0   0.2   6.0   0.0   32   3702   6951    0    0    0 103.54    0.00  29.56  22.77  51.21  61.05  20.00  41.05  61.00  61.00  63.00  43.05   0.00
13:25:25  91.1   0.0   0.5   8.4   0.0   26   4241   7284    0    0    0 102.62    0.00  29.28  22.45  50.89  61.05  20.00  41.05  61.00  61.00  62.00  43.05   0.00
13:25:26  95.1   0.0   0.3   4.6   0.0   25   3540   6560    0    0    0 105.58    0.00  30.22  23.38  51.98  63.05  20.00  41.05  63.00  63.00  62.00  43.05   0.00
13:25:27  91.6   0.0   1.2   7.2   0.0   28   3742   6768    0    0    1 106.55    0.00  30.46  23.54  52.55  62.05  20.00  41.05  62.00  62.00  62.00  43.05   0.00
13:25:28  96.4   0.0   0.5   3.1   0.0   28   2941   7073    0    0    0 111.29    0.00  31.98  25.02  54.29  63.05  20.00  41.05  63.00  63.00  64.00  43.05   0.00
13:25:29  94.3   0.0   1.2   4.6   0.0   19   3628   6901    0    0    0 110.66    0.00  31.62  24.44  54.60  61.05  20.00  41.05  61.00  61.00  64.00  42.05   0.00
13:25:30  93.4   0.0   0.8   5.8   0.0   27   3590   6867    0    0    0 110.03    0.00  31.43  24.27  54.33  62.05  20.00  41.05  62.00  62.00  64.00  42.05   0.00
13:25:31  92.6   0.0   0.3   7.1   0.0   25   3930   6453    0    0    0 104.39    0.00  29.81  22.94  51.63  61.05  20.00  41.05  61.00  61.00  64.00  42.05   0.00
13:25:32  88.3   0.0   2.1   9.5   0.0   32   3589   6488    0    0    0 104.88    0.00  29.79  22.69  52.39  63.05  20.00  41.05  65.00  65.00  64.00  42.05   0.00
13:25:33  93.7   0.0   0.4   5.9   0.0   22   3950   6661    0    0    0 109.60    0.00  31.30  24.17  54.13  60.05  20.00  41.05  60.00  60.00  64.00  42.05   0.00
13:25:34  88.4   0.0   1.5  10.1   0.0   23   2950   6219    0    0    0 103.12    0.00  29.34  22.48  51.29  62.05  20.00  41.05  62.00  62.00  64.00  43.05   0.00
13:25:35  95.5   0.0   0.3   4.2   0.0   28   3073   6590    0    0    0 110.22    0.00  31.63  24.71  53.87  63.05  20.00  41.05  63.00  63.00  64.00  43.05   0.00
13:25:36  88.9   0.0   2.6   8.5   0.0   28   2788   6881    0    0    0 105.85    0.00  30.24  23.26  52.36  63.05  20.00  41.05  63.00  63.00  63.00  43.05   0.00
13:25:37  97.2   0.0   0.3   2.6   0.0   28   3082   6669    0    0    0 113.16    0.00  32.57  25.60  54.99  65.05  20.00  41.05  65.00  65.00  63.00  43.05   0.00
13:25:38  96.4   0.0   0.3   3.3   0.0   19   3933   6677    0    0    0 112.14    0.00  32.24  25.25  54.65  63.05  20.00  41.05  63.00  63.00  64.00  43.05   0.00
13:25:39  91.4   0.0   0.8   7.8   0.0   28   3869   6436    0    0    0 107.61    0.00  30.75  23.75  53.12  65.05  20.00  41.05  65.00  65.00  64.00  43.05   0.00
13:25:40  92.9   0.0   0.4   6.8   0.0   24   3577   6571    0    0    0 109.07    0.00  31.26  24.31  53.50  65.05  20.00  41.05  65.00  65.00  64.00  43.05   0.00
13:25:41  89.3   0.0   3.5   7.2   0.0   26   2911   6275    0    0    1 108.49    0.00  31.03  24.02  53.44  65.05  20.00  41.05  65.00  65.00  64.00  43.05   0.00
13:25:42  94.9   0.0   0.2   4.9   0.0   28   2991   6576    0    0    0 110.57    0.00  31.75  24.80  54.02  64.05  20.00  42.05  63.00  63.00  65.00  43.05   0.00
13:25:43  89.1   0.0   0.5  10.3   0.0   28   3152   6125    0    0    0 104.85    0.00  29.86  22.90  52.09  65.05  20.00  42.05  66.00  66.00  65.00  43.05   0.00
13:25:44  92.9   0.0   0.3   6.9   0.0   26   2787   6266    0    0    0 106.58    0.00  30.49  23.61  52.49  65.05  20.00  42.05  65.00  65.00  65.00  44.05   0.00
13:25:45  92.4   0.0   0.2   7.4   0.0   28   2737   6397    0    0    1 107.27    0.00  30.56  23.47  53.24  64.05  20.00  42.05  64.00  64.00  65.00  44.05   0.00
13:25:46  76.7   0.0   4.4  18.9   0.0   19   1568 105146    0    0    0  96.34    0.00  27.10  20.15  49.10  66.05  20.00  42.05  66.00  66.00  64.00  44.05   0.00
13:25:47  56.0   0.0   1.3  42.7   0.0   21   4184  17337    0    0    1 102.54    0.00  29.33  22.63  50.58  66.05  20.00  42.05  66.00  66.00  64.00  44.05   0.00
13:25:48  95.3   0.0   0.4   4.3   0.0   28   3188   6687    0    0    0 112.01    0.00  32.16  25.13  54.72  65.05  20.00  42.05  65.00  65.00  67.00  44.05   0.00
13:25:49  87.9   0.0   0.3  11.9   0.0   25   3243   5924    0    0    0 103.81    0.00  29.74  22.86  51.21  66.05  20.00  42.05  66.00  66.00  67.00  44.05   0.00
13:25:50  74.6   0.0   0.8  24.6   0.0   19   5726 389017    0    0    0 100.39    0.00  28.60  21.83  49.96  66.05  20.00  42.05  66.00  66.00  66.00  44.05   0.00
13:25:51  75.5   0.0   0.4  24.0   0.0   27   3370   5172    0    0    0 110.06    0.00  31.70  24.74  53.63  66.05  20.00  42.05  67.00  67.00  66.00  44.05   0.00
13:25:52  92.5   0.0   0.3   7.2   0.0   21   4567   6197    0    0    0 108.22    0.00  30.97  23.99  53.26  63.05  20.00  42.05  63.00  63.00  65.00  44.05   0.00
13:25:53  82.9   0.0   0.5  16.6   0.0   24  26325   8156    0    0    0  99.16    0.00  28.08  21.21  49.86  65.05  20.00  42.05  65.00  65.00  65.00  44.05   0.00
13:25:54  89.1   0.0   0.3  10.6   0.0   26   5593   6116    0    0    0 102.92    0.00  29.29  22.46  51.17  63.05  20.00  42.05  63.00  63.00  65.00  44.05   0.00
13:25:55  82.2   0.0   1.0  16.7   0.0    4  11336   6438    0    0    0 104.02    0.00  29.59  22.63  51.80  64.05  20.00  42.05  64.00  64.00  65.00  44.05   0.00
13:25:56  88.8   0.0   0.9  10.4   0.0   17  38150   8935    0    0    0 105.57    0.00  30.14  23.29  52.15  62.05  20.00  42.05  62.00  62.00  65.00  44.05   0.00
13:25:57  92.4   0.0   0.4   7.1   0.0   22   6281   6395    0    0    1 109.85    0.00  31.47  24.53  53.85  66.05  20.00  42.05  66.00  66.00  65.00  44.05   0.00
13:25:58  88.4   0.0   0.7  10.9   0.0   21  25138   7856    0    0    0 106.01    0.00  30.12  23.02  52.87  64.05  20.00  42.05  64.00  64.00  66.00  44.05   0.00
13:25:59  88.3   0.0   0.2  11.5   0.0   23   4819   5995    0    0    0 101.62    0.00  28.91  22.12  50.60  63.05  20.00  42.05  63.00  63.00  66.00  44.05   0.00
13:26:00  84.6   0.0   0.3  15.1   0.0   23   4734   5914    0    0    0 102.69    0.00  29.07  22.07  51.56  65.05  20.00  42.05  65.00  65.00  64.00  44.05   0.00
13:26:01  86.1   0.0   1.3  12.5   0.0   26   5678   6296    0    0    0 108.67    0.00  31.07  24.07  53.54  66.05  20.00  42.05  66.00  66.00  64.00  44.05   0.00
13:26:02  90.4   0.0   0.3   9.3   0.0   24   5503   6401    0    0    1 106.64    0.00  30.48  23.58  52.58  63.05  20.00  42.05  62.00  62.00  66.00  44.05   0.00
13:26:03  86.1   0.0   0.3  13.6   0.0    2   4477   5944    0    0    0 102.68    0.00  29.16  22.22  51.30  65.05  20.00  42.05  65.00  65.00  66.00  44.05   0.00
13:26:04  92.9   0.0   0.4   6.7   0.0   19   4741   6258    0    0    0 109.86    0.00  31.49  24.55  53.82  66.05  20.00  42.05  66.00  66.00  66.00  44.05   0.00
13:26:05  86.6   0.0   0.2  13.2   0.0   22   5776   5910    0    0    0 102.49    0.00  29.12  22.23  51.14  63.05  20.00  42.05  63.00  63.00  65.00  44.05   0.00
13:26:06  89.7   0.0   1.3   9.1   0.0   29   4676   6160    0    0    0 109.73    0.00  31.16  23.88  54.68  65.05  20.00  42.05  65.00  65.00  66.00  44.05   0.00
13:26:07  85.7   0.0   0.2  14.1   0.0   23   4832   5788    0    0    0  98.08    0.00  27.76  21.03  49.29  64.05  20.00  43.05  64.00  64.00  66.00  44.05   0.00
13:26:08  82.2   0.0   0.2  17.6   0.0   19   4879   5837    0    0    0 106.03    0.00  30.27  23.33  52.43  66.05  20.00  43.05  66.00  66.00  65.00  44.05   0.00
13:26:09  87.8   0.0   0.3  12.0   0.0   28   3896   6410    0    0    0 105.88    0.00  30.20  23.26  52.42  66.05  20.00  43.05  66.00  66.00  65.00  45.05   0.00
13:26:10  87.4   0.0   0.2  12.4   0.0   25   4218   6381    0    0    0 104.36    0.00  29.76  22.93  51.68  63.05  20.00  43.05  64.00  64.00  65.00  45.05   0.00
13:26:11  83.9   0.0   0.5  15.6   0.0   25   3782   6064    0    0    0 105.88    0.00  30.14  23.10  52.64  65.05  20.00  43.05  65.00  65.00  65.00  45.05   0.00
13:26:12  91.6   0.0   0.3   8.1   0.0   26   4791   6178    0    0    0 107.73    0.00  30.83  23.97  52.93  66.05  20.00  43.05  67.00  67.00  65.00  45.05   0.00
13:26:13  92.8   0.0   0.4   6.8   0.0   19   4353   6274    2    0    2 113.04    0.00  32.31  25.08  55.66  67.05  20.00  43.05  67.00  67.00  65.00  45.05   0.00
13:26:14  94.9   0.0   0.3   4.8   0.0   25   5257   6484    0    0    0 113.88    0.00  32.74  25.74  55.41  68.05  20.00  43.05  67.00  67.00  65.00  45.05   0.00
13:26:15  92.4   0.0   0.5   7.1   0.0   25   5712   6423    0    0    0 111.98    0.00  32.12  25.02  54.84  65.05  20.00  43.05  65.00  65.00  67.00  45.05   0.00
13:26:16  91.1   0.0   0.3   8.6   0.0   26   4012   6066    0    0    0 109.48    0.00  31.29  24.23  53.96  67.05  20.00  43.05  67.00  67.00  68.00  45.05   0.00
13:26:17  96.8   0.0   0.3   2.9   0.0   27   6696   6645    0    0    0 114.98    0.00  33.15  26.22  55.60  68.05  20.00  43.05  68.00  68.00  68.00  45.05   0.00
13:26:18  90.9   0.0   0.3   8.9   0.0   23   5009   6191    0    0    0 109.43    0.00  31.25  24.17  54.02  67.05  20.00  43.05  67.00  67.00  68.00  45.05   0.00
13:26:19  93.2   0.0   0.2   6.6   0.0   22   6951   6499    0    0    0 111.19    0.00  31.94  25.04  54.21  67.05  20.00  43.05  67.00  67.00  68.00  45.05   0.00
13:26:20  92.0   0.0   0.4   7.7   0.0   25   5506   6248    0    0    0 112.89    0.00  32.37  25.29  55.23  67.05  20.00  43.05  67.00  67.00  67.00  45.05   0.00
13:26:21  95.1   0.0   0.3   4.6   0.0   27   5489   6482    0    0    0 113.95    0.00  32.69  25.59  55.68  68.05  20.00  43.05  68.00  68.00  67.00  45.05   0.00
13:26:22  91.8   0.0   0.3   7.9   0.0   25   5443   6265    0    0    0 112.16    0.00  32.10  25.06  54.99  66.05  20.00  43.05  66.00  66.00  68.00  45.05   0.00
13:26:23  96.1   0.0   0.4   3.5   0.0   19   6593   6717    0    0    1 115.21    0.00  33.19  26.25  55.76  68.05  20.00  43.05  68.00  68.00  68.00  45.05   0.00
13:26:24  91.9   0.0   0.3   7.8   0.0   17   5027   6109    0    0    0 111.95    0.00  32.10  25.03  54.81  66.05  20.00  43.05  66.00  65.00  68.00  45.05   0.00
13:26:25  88.9   0.0   0.6  10.5   0.0   23   6094   7385    1    0    1 109.95    0.00  31.40  24.34  54.21  67.05  20.00  43.05  67.00  67.00  68.00  45.05   0.00
13:26:26  91.9   0.0   0.2   7.9   0.0   22   6476   6300    0    0    0 108.47    0.00  31.07  24.23  53.17  65.05  20.00  43.05  65.00  65.00  68.00  45.05   0.00
13:26:27  86.6   0.0   0.7  12.8   0.0   22   4520   6854    1    0    1 105.19    0.00  29.89  22.88  52.42  66.05  20.00  43.05  65.00  65.00  68.00  45.05   0.00
13:26:28  95.5   0.0   0.5   4.1   0.0   19   6578   6720    0    0    1 117.14    0.00  33.64  26.44  57.07  68.05  20.00  43.05  68.00  68.00  67.00  45.05   0.00
13:26:29  64.2   0.0   0.8  35.0   0.0   19   1346 184213    3    0    0  97.37    0.00  27.60  20.63  49.14  67.05  20.00  43.05  68.00  68.00  67.00  46.05   0.00
13:26:30  66.4   0.0   2.5  31.1   0.0   19   3850  14956    0    0    0 105.51    0.00  30.15  23.45  51.91  68.05  20.00  43.05  68.00  68.00  67.00  46.05   0.00
13:26:31  28.4   0.0   0.1  71.5   0.0    2    708   2299    0    0    1  65.76    0.00  18.31  12.59  34.85  62.05  20.00  43.05  62.00  62.00  67.00  46.05   0.00
13:26:32  10.8   0.0   0.1  89.0   0.0    5    852   1548    2    0    2  54.72    0.00  14.68   8.85  31.19  68.05  20.00  43.05  68.00  68.00  64.00  46.05   0.00
13:26:33  10.8   0.0   0.0  89.2   0.0    2   2324   1386    2    0    2  56.08    0.00  15.04   9.18  31.86  61.05  20.00  43.05  62.00  62.00  64.00  46.05   0.00
13:26:34   5.6   0.0   0.1  94.3   0.0    2    633   1018    2    0    1  43.15    0.00  11.68   5.91  25.57  62.05  20.00  43.05  61.00  61.00  64.00  46.05   0.00
13:26:35   4.3   0.0   0.0  95.7   0.0    2    430    682    0    0    1  39.30    0.00  10.70   5.22  23.39  61.05  20.00  43.05  61.00  61.00  64.00  46.05   0.00
13:26:36   4.3   0.0   0.0  95.7   0.0    2    409    670    0    0    1  38.69    0.00  10.49   5.02  23.17  61.05  20.00  43.05  60.00  60.00  64.00  46.05   0.00
13:26:37   5.7   0.0   0.0  94.3   0.0    2    362    757    0    0    2  42.10    0.00  11.63   6.06  24.42  60.05  20.00  43.05  60.00  60.00  62.00  46.05   0.00
13:26:38   4.2   0.0   0.0  95.8   0.0    2    326    617    0    0    0  38.95    0.00  10.60   5.14  23.21  60.05  20.00  44.05  60.00  60.00  62.00  46.05   0.00
13:26:39   4.3   0.0   0.0  95.7   0.0    2    396    749    0    0    0  38.04    0.00  10.26   4.79  22.99  61.05  20.00  44.05  62.00  62.00  61.00  46.05   0.00
13:26:40   6.9   0.0   0.2  92.9   0.0    5   1654   1286    4    0    0  45.55    0.00  12.27   6.70  26.57  67.05  20.00  44.05  67.00  67.00  61.00  46.05   0.00
13:26:41   7.3   0.0   0.0  92.7   0.0    2   1097    978    0    0    0  45.17    0.00  12.22   6.58  26.37  60.05  20.00  44.05  60.00  60.00  61.00  46.05   0.00
13:26:42   5.1   0.0   0.0  94.8   0.0    2    621    765    0    0    3  40.76    0.00  11.01   5.25  24.51  57.05  20.00  44.05  57.00  57.00  61.00  46.05   0.00
13:26:43   7.5   0.0   0.0  92.5   0.0    3    623    908    0    0    0  44.64    0.00  12.13   6.47  26.04  60.05  20.00  44.05  60.00  60.00  61.00  46.05   0.00
